time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.023591,0.00437794,0.00261471,-0.163177,-0.0907925,0.0138058,-3.28386,-3.05882,0.00261471,-3.46608
0.03726,0.0215868,0.0025793,-0.164711,-0.122718,0.0140934,-4.7861,-10.5882,0.0025793,-3.49837
0.06274,0.0413801,0.00253856,-0.16682,-0.18053,0.0146687,-5.12044,-9.96471,0.00253856,-3.54276
0.088114,0.0506697,0.00251945,-0.171135,-0.171998,0.0153398,-5.47768,-8.31765,0.00251945,-3.63349
0.104208,0.0697055,0.00248027,-0.176024,-0.194624,0.0151481,-5.26242,-5.44706,0.00248027,-3.73625
0.125215,0.0888543,0.00244086,-0.17938,-0.239205,0.0148604,-4.6258,-8.89412,0.00244086,-3.80672
0.150454,0.0977736,0.00242251,-0.184557,-0.284841,0.0144769,-4.26856,-8.36471,0.00242251,-3.91535
0.175252,0.118061,0.00238076,-0.191556,-0.326642,0.0144769,-4.18612,-4.83529,0.00238076,-4.06204
0.189061,0.138062,0.0023396,-0.19913,-0.299222,0.0146687,-4.43802,-6.34118,0.0023396,-4.22057
0.213084,0.146177,0.0023229,-0.203157,-0.299222,0.0144769,-4.10826,-4.89412,0.0023229,-4.30475
0.239867,0.166331,0.00228142,-0.210059,-0.330381,0.0140934,-3.99376,-7.82353,0.00228142,-4.44889
0.264133,0.187067,0.00223875,-0.218688,-0.312644,0.0142852,-4.19528,-6.22353,0.00223875,-4.62878
0.278065,0.206468,0.00219882,-0.226358,-0.280527,0.0144769,-4.49756,-7.37647,0.00219882,-4.78839
0.302144,0.214624,0.00218204,-0.229618,-0.264132,0.0143811,-4.0533,-7.37647,0.00218204,-4.85613
0.328097,0.234782,0.00214055,-0.235658,-0.253874,0.0140934,-3.8701,-7.27059,0.00214055,-4.98153
0.341167,0.254827,0.0020993,-0.241985,-0.243328,0.0141893,-3.92506,-6.02353,0.0020993,-5.11271
0.364935,0.263046,0.00208239,-0.244862,-0.207375,0.0142852,-4.24108,-5.49412,0.00208239,-5.17226
0.391901,0.28325,0.00204081,-0.249176,-0.147742,0.0141893,-4.23192,-5.15294,0.00204081,-5.26152
0.406536,0.304243,0.0019976,-0.252915,-0.132114,0.0139976,-3.78308,-4.47059,0.0019976,-5.33879
0.426784,0.321094,0.00196293,-0.254449,-0.0958738,0.0139017,-3.72812,-5.91765,0.00196293,-5.37047
0.45118,0.32888,0.0019469,-0.256175,-0.066824,0.0139017,-3.8472,-6.57647,0.0019469,-5.4061
0.464067,0.349541,0.00190438,-0.257038,-0.0195583,0.0140934,-3.9617,-5.16471,0.00190438,-5.42391
0.488126,0.367664,0.00186709,-0.257038,-0.0170655,0.0140934,-4.10368,-1.76471,0.00186709,-5.42391
0.513404,0.37768,0.00184648,-0.25675,0.0199418,0.0142852,-4.27772,-3.16471,0.00184648,-5.41797
