time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.014918,0.015587,0.157194,0.00843689,-9.58738e-05,-0.00153398,-0.05496,0.858824,0.157194,0.180005
0.026069,0.0859757,0.144993,0.00834102,-0.0427597,-0.00143811,-0.07328,-8.64706,0.144993,0.17796
0.036897,0.126181,0.118685,0.00728641,-0.15359,-0.000671117,-0.61372,-4.61176,0.118685,0.15546
0.04991,0.190432,0.0974217,0.0058483,-0.162794,0.000287621,-1.12668,-3.89412,0.0974217,0.124777
0.076215,0.234565,0.122902,0.00421845,-0.103256,0.00124636,-1.64422,-2.12941,0.122902,0.0900035
0.093577,0.364913,0.109051,0.00287621,-0.022818,0.000479369,-1.67628,-4.95294,0.109051,0.0613662
0.112805,0.435439,0.101188,0.00258859,-0.0574284,-0.000862864,-0.17404,-5.36471,0.101188,0.0552296
0.131887,0.530323,0.0433411,0.000671117,-0.166533,-0.00105461,0.12824,-5.83529,0.0433411,0.0143188
0.151635,0.617039,0.0277814,-0.00239684,-0.169888,-0.000287621,-0.6641,-3.45882,0.0277814,-0.0511385
0.166434,0.695668,0.063722,-0.00517719,-0.103927,0,-1.06256,-2.2,0.063722,-0.110459
0.183167,0.749866,0.0557222,-0.00661529,-0.0768908,-0.000479369,-0.49006,-2.90588,0.0557222,-0.141141
0.191647,0.809284,0.0415761,-0.0080534,-0.0994211,-0.00134223,-0.07328,-4.31765,0.0415761,-0.171824
0.202854,0.843354,0.0285968,-0.00882039,-0.126362,-0.00153398,0.3435,-4.14118,0.0285968,-0.188187
0.213551,0.89733,0.000887964,-0.0103544,-0.148125,-0.00134223,0.28396,-1.72941,0.000887964,-0.220915
0.220761,0.940057,-0.0082204,-0.0118884,-0.142948,-0.00115049,0.01832,-2.27059,-0.0082204,-0.253641
0.230854,0.970777,-0.00854842,-0.0128471,-0.123965,-0.00105461,-0.13282,-2.41176,-0.00854842,-0.274095
0.243759,1.03214,-0.0248824,-0.0139017,-0.105174,-0.00105461,-0.14198,-1.2,-0.0248824,-0.296594
0.252529,1.06549,-0.0335967,-0.0152439,-0.0951068,-0.00105461,-0.1145,-2.82353,-0.0335967,-0.325228
0.260392,1.11183,-0.0436342,-0.0161068,-0.072193,-0.00115049,-0.01374,-2.74118,-0.0436342,-0.343636
0.271665,1.16098,-0.0517709,-0.016682,-0.0609757,-0.00124636,0.16488,-0.117647,-0.0517709,-0.355908
0.280987,1.19894,-0.0558674,-0.0173532,-0.0482245,-0.00143811,0.3435,-1.72941,-0.0558674,-0.370224
0.287753,1.23209,-0.0580017,-0.0178325,-0.0424721,-0.00162985,0.47174,-1.24706,-0.0580017,-0.380451
0.30046,1.25727,-0.0588602,-0.0180243,-0.0370073,-0.00162985,0.5267,-1.57647,-0.0588602,-0.384541
0.309019,1.31808,-0.0593642,-0.0184078,-0.0214757,-0.00191748,0.55418,-1.17647,-0.0593642,-0.392722
0.315886,1.35505,-0.0595958,-0.0184078,-0.0203252,-0.00210922,0.71906,-0.811765,-0.0595958,-0.392722
0.32147,1.37992,-0.0600875,-0.0183119,-0.0203252,-0.0022051,0.74196,-0.917647,-0.0600875,-0.390677
0.336868,1.42929,-0.0622424,-0.0184078,-0.0190789,-0.0022051,0.71448,-0.682353,-0.0622424,-0.392722
0.343689,1.47626,-0.0656422,-0.0183119,-0.0178325,-0.00201335,0.63662,-0.588235,-0.0656422,-0.390677
0.353417,1.50176,-0.0678152,-0.0183119,-0.0128471,-0.00191748,0.26106,-1.55294,-0.0678152,-0.390677
