time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.7552,0.574666,0.00378393,0.0876287,0.00373908,-0.00642354,1.71292,0.764706,0.00378393,1.86723
0.764854,0.583149,0.0037625,0.0876287,0.0036432,-0.00651942,1.7175,0.541176,0.0037625,1.86723
0.780686,0.589963,0.00374528,0.0876287,0.0036432,-0.00642354,1.6717,3.47059,0.00374528,1.86723
0.790809,0.603263,0.00371168,0.0877245,0.00431432,-0.00642354,1.68086,3.76471,0.00371168,1.86927
0.798907,0.609705,0.0036954,0.0877245,0.00421845,-0.00642354,1.71292,3.83529,0.0036954,1.86927
0.817348,0.617585,0.00367549,0.0878204,0.00412257,-0.00642354,1.7175,4.29412,0.00367549,1.87131
0.827866,0.631969,0.00363914,0.0878204,0.00383495,-0.00651942,1.6946,3.17647,0.00363914,1.87131
0.837024,0.638923,0.00362157,0.0878204,0.00354733,-0.00642354,1.6946,3.81176,0.00362157,1.87131
0.845391,0.645868,0.00360402,0.0879163,0.0036432,-0.00642354,1.68086,3.8,0.00360402,1.87335
0.85464,0.653088,0.00358578,0.0879163,0.00373908,-0.00651942,1.69002,1.32941,0.00358578,1.87335
0.867423,0.660948,0.00356592,0.0879163,0.00383495,-0.00642354,1.63048,3.51765,0.00356592,1.87335
0.883652,0.674164,0.00353252,0.0880121,0.00441019,-0.00642354,1.6488,3.78824,0.00353252,1.87538
0.89811,0.683221,0.00350964,0.0880121,0.00412257,-0.00642354,1.6488,3.8,0.00350964,1.87538
0.913711,0.696525,0.00347602,0.088108,0.0036432,-0.00642354,1.63964,2.95294,0.00347602,1.87742
0.923937,0.706468,0.0034509,0.0882039,0.00441019,-0.00642354,1.64422,3.41176,0.0034509,1.87946
0.941654,0.713595,0.00343289,0.0882039,0.00488956,-0.00651942,1.72666,1.38824,0.00343289,1.87946
0.951873,0.727449,0.00339788,0.0882998,0.00642354,-0.00651942,1.7175,3.21176,0.00339788,1.8815
0.965299,0.735335,0.00337796,0.0882998,0.00699879,-0.00651942,1.8091,4,0.00337796,1.8815
0.980373,0.748142,0.0033456,0.0884915,0.0120801,-0.00661529,1.8091,2.68235,0.0033456,1.88557
0.992766,0.757771,0.00332127,0.0886833,0.0128471,-0.00671117,1.88696,2.70588,0.00332127,1.88965
1.0109,0.769905,0.00329061,0.0887791,0.0131347,-0.00661529,1.87322,3.17647,0.00329061,1.89168
1.02321,0.783398,0.00325651,0.0891626,0.0158192,-0.00671117,1.89154,3.47059,0.00325651,1.89983
1.03956,0.792178,0.00323433,0.0892585,0.010642,-0.00661529,1.82742,4.03529,0.00323433,1.90187
1.05021,0.804427,0.00320338,0.0893544,0.00872452,-0.00651942,1.73124,4.18824,0.00320338,1.90391
1.06873,0.811549,0.00318538,0.0894503,0.00738228,-0.00642354,1.57552,4.82353,0.00318538,1.90595
1.07794,0.826223,0.00314831,0.0897379,0.0126553,-0.00642354,1.54346,4.8,0.00314831,1.91206
1.09623,0.832845,0.00313157,0.0898337,0.0110255,-0.00642354,1.5343,5.24706,0.00313157,1.9141
1.10553,0.847756,0.0030939,0.0900255,0.0100667,-0.00642354,1.52972,4.69412,0.0030939,1.91817
1.11632,0.855009,0.00307557,0.0901214,0.010642,-0.00642354,1.61216,4.63529,0.00307557,1.92021
1.13406,0.869967,0.00303778,0.0901214,0.00901214,-0.00651942,1.65338,4.25882,0.00303778,1.92021
1.14336,0.877339,0.00301915,0.0902172,0.00671117,-0.00651942,1.71292,5.02353,0.00301915,1.92224
1.16251,0.883774,0.00300289,0.0902172,0.00517718,-0.00651942,1.6717,4.01176,0.00300289,1.92224
1.17257,0.900235,0.00296129,0.0902172,0.00210922,-0.00651942,1.70376,1.84706,0.00296129,1.92224
1.19207,0.906861,0.00294455,0.0902172,-0.00335558,-0.00642354,1.62132,2.11765,0.00294455,1.92224
1.20267,0.923701,0.002902,0.0902172,0.000958738,-0.00651942,1.59384,0.788235,0.002902,1.92224
1.22168,0.930547,0.0028847,0.0902172,0.00124636,-0.00651942,1.74498,2.04706,0.0028847,1.92224
1.23252,0.947051,0.002843,0.0901214,-0.00565655,-0.00651942,1.69918,1.50588,0.002843,1.92021
1.25134,0.953681,0.00282625,0.0900255,-0.00642354,-0.00651942,1.65338,1.34118,0.00282625,1.91817
1.26148,0.969747,0.00278565,0.0900255,-0.00306796,-0.00661529,1.65796,2.12941,0.00278565,1.91817
1.2807,0.976701,0.00276808,0.0900255,-0.0036432,-0.00661529,1.76788,1.08235,0.00276808,1.91817
1.29047,0.992416,0.00272837,0.0900255,0.000958738,-0.00661529,1.77704,4.21176,0.00272837,1.91817
1.30933,0.999012,0.0027117,0.0900255,0.0022051,-0.00661529,1.86864,2.77647,0.0027117,1.91817
1.31971,1.01496,0.00267142,0.0901214,0.0022051,-0.00661529,1.79536,4.31765,0.00267142,1.92021
1.33012,1.02169,0.0026544,0.0901214,0.00268447,-0.00661529,1.79994,4.28235,0.0026544,1.92021
1.34889,1.03753,0.00261437,0.0902172,0.00306796,-0.00661529,1.7633,4.23529,0.00261437,1.92224
1.35714,1.04447,0.00259685,0.0903131,0.00393083,-0.00661529,1.75414,4.16471,0.00259685,1.92428
1.37669,1.05216,0.00257741,0.0903131,0.00412257,-0.00661529,1.72666,4.23529,0.00257741,1.92428
1.38764,1.0681,0.00253713,0.090409,0.0040267,-0.00651942,1.71292,4.2,0.00253713,1.92632
1.40765,1.07635,0.00251628,0.090409,0.00373908,-0.00651942,1.66712,4.28235,0.00251628,1.92632
1.41769,1.09157,0.00247783,0.090409,-0.000287621,-0.00651942,1.66712,1.65882,0.00247783,1.92632
1.43816,1.10658,0.00243991,0.090409,-0.00239685,-0.00651942,1.5801,2.48235,0.00243991,1.92632
1.44867,1.11583,0.00241654,0.0905049,0.00258859,-0.00651942,1.66712,2.42353,0.00241654,1.92836
1.46871,1.13083,0.00237864,0.090409,-0.000671117,-0.00651942,1.67628,3.77647,0.00237864,1.92632
1.49216,1.14137,0.00235199,0.090409,-0.00239685,-0.00651942,1.7175,3.89412,0.00235199,1.92632
