time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.028933,0.00563741,0.00442693,0.217729,0.130005,-0.0126553,4.38306,6.67059,0.00442693,4.60881
0.043539,0.0261832,0.00437901,0.22003,0.0397876,-0.0133265,6.25628,9.92941,0.00437901,4.65673
0.071681,0.0446931,0.00433584,0.220701,0.058483,-0.0128471,5.5647,10.6235,0.00433584,4.6707
0.094646,0.0575637,0.00430582,0.223961,0.178325,-0.0127512,5.05632,10.4706,0.00430582,4.73854
0.11761,0.0759543,0.00426293,0.227892,0.181489,-0.0131347,5.55554,9.27059,0.00426293,4.82027
0.129704,0.092073,0.00422533,0.23211,0.204307,-0.012943,5.88072,7.56471,0.00422533,4.90791
0.151339,0.100574,0.0042055,0.234603,0.216867,-0.0128471,5.69752,8.15294,0.0042055,4.95965
0.165144,0.119022,0.00416247,0.239589,0.243807,-0.0127512,5.56012,12.3176,0.00416247,5.06304
0.184807,0.12761,0.00414244,0.242944,0.251285,-0.0126553,5.13876,9.81176,0.00414244,5.13256
0.197607,0.144107,0.00410397,0.247738,0.244862,-0.0127512,4.98304,11.7765,0.00410397,5.23178
0.221862,0.161094,0.00406435,0.250998,0.251765,-0.0127512,4.73114,8.51765,0.00406435,5.29917
0.243905,0.17185,0.00403926,0.256654,0.245629,-0.0126553,4.56626,12.4353,0.00403926,5.41599
0.256194,0.18941,0.0039983,0.261831,0.237479,-0.0127512,4.59374,11.6588,0.0039983,5.52276
0.272306,0.197471,0.0039795,0.264708,0.227317,-0.0128471,5.0151,7.24706,0.0039795,5.58201
0.284805,0.210924,0.00394812,0.268063,0.219934,-0.0127512,5.08838,7.43529,0.00394812,5.65108
0.296656,0.219544,0.00392802,0.270556,0.201814,-0.0128471,5.18456,6.83529,0.00392802,5.70235
0.307443,0.228712,0.00390663,0.272953,0.203157,-0.0128471,5.17998,9.05882,0.00390663,5.75161
0.31781,0.236577,0.00388829,0.274966,0.199897,-0.0128471,5.1525,8.71765,0.00388829,5.79297
0.336276,0.244862,0.00386896,0.276884,0.199705,-0.0127512,5.17998,8.63529,0.00386896,5.83233
0.348307,0.260199,0.00383319,0.280335,0.185036,-0.0127512,5.22578,8.11765,0.00383319,5.90313
0.365778,0.268207,0.00381451,0.282444,0.184269,-0.0127512,5.3586,10.3059,0.00381451,5.94636
0.377489,0.282521,0.00378113,0.28532,0.172573,-0.0127512,5.43188,8.55294,0.00378113,6.00527
0.396818,0.291114,0.00376108,0.287334,0.156466,-0.0128471,5.53722,7.52941,0.00376108,6.04648
0.409467,0.307153,0.00372368,0.290114,0.140072,-0.0127512,5.50974,7.15294,0.00372368,6.10334
0.429797,0.315173,0.00370497,0.29184,0.135182,-0.0127512,5.30822,6.92941,0.00370497,6.13862
0.441309,0.331731,0.00366635,0.294333,0.112939,-0.0127512,5.23036,6.57647,0.00366635,6.18953
0.460389,0.344794,0.00363588,0.295675,0.102393,-0.0128471,5.14792,5.36471,0.00363588,6.21693
0.474355,0.355747,0.00361033,0.297305,0.0855194,-0.0127512,5.07922,7.16471,0.00361033,6.25019
0.491427,0.370258,0.00357649,0.298455,0.0610716,-0.012943,5.09296,6.92941,0.00357649,6.27365
0.504495,0.37865,0.00355692,0.299222,0.0314466,-0.0128471,5.10212,8.44706,0.00355692,6.28929
0.523408,0.394959,0.00351887,0.299701,0.0268447,-0.0128471,5.04716,6.50588,0.00351887,6.29907
0.542757,0.40376,0.00349835,0.299893,0.0146687,-0.012943,5.04716,5.85882,0.00349835,6.30297
0.555392,0.419785,0.00346097,0.299797,0.00671117,-0.0130388,5.12044,4.22353,0.00346097,6.30102
0.575273,0.428136,0.00344149,0.299606,-0.00632767,-0.0132306,5.45936,5.70588,0.00344149,6.29711
0.587643,0.444666,0.00340294,0.299222,-0.0252148,-0.0135182,5.75706,4.92941,0.00340294,6.28929
