time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
0.268974,2.87631,2.8766,0,-0.0140934,8.30588,5.4731
0.27697,2.87631,2.8766,0,-0.0140934,8.28235,5.46394
0.285911,2.87631,2.8766,0,-0.0140934,8.08235,5.45936
0.293027,2.87631,2.8766,0,-0.0140934,7.84706,5.46394
0.301053,2.87631,2.8766,0,-0.0139976,7.78824,5.44104
0.308972,2.87631,2.8766,0,-0.0139976,7.56471,5.44562
0.317094,2.87631,2.8766,0,-0.0140934,7.51765,5.44104
0.325058,2.87631,2.8766,0,-0.0140934,7.48235,5.4502
0.332974,2.87631,2.8765,0,-0.0140934,7.29412,5.46394
0.340979,2.87631,2.8766,0,-0.0140934,7.24706,5.46852
0.349075,2.87631,2.8766,0,-0.0140934,7.01176,5.48226
0.35701,2.87631,2.8766,0,-0.0140934,6.97647,5.47768
0.364974,2.87631,2.8766,0,-0.0140934,6.81176,5.49142
0.372971,2.87631,2.8765,-9.58738e-05,-0.0140934,6.74118,5.50058
0.381265,2.87631,2.8765,-9.58738e-05,-0.0140934,6.6,5.496
0.389005,2.87631,2.8765,-0.000191748,-0.0140934,6.35294,5.496
0.396974,2.87631,2.8765,-0.000287621,-0.0140934,6.34118,5.48684
0.404971,2.87631,2.8765,-0.000383495,-0.0140934,6.28235,5.48684
0.413037,2.87621,2.8765,-0.000575243,-0.0140934,5.95294,5.46394
0.420977,2.87621,2.8765,-0.00134223,-0.0139976,5.94118,5.4273
0.428972,2.87621,2.87641,-0.00258859,-0.0139976,5.77647,5.4044
0.437007,2.87612,2.87641,-0.00345146,-0.0139976,5.42353,5.39066
0.445021,2.87612,2.87631,-0.00393083,-0.0139017,5.50588,5.3586
0.453053,2.87602,2.87631,-0.00431432,-0.0139017,5.43529,5.34486
0.460973,2.87602,2.87631,-0.00431432,-0.0139017,5.31765,5.34028
0.47025,2.87602,2.87631,-0.00421845,-0.0139017,5.27059,5.34944
0.478057,2.87593,2.87621,-0.0103544,-0.0139017,4.30588,5.27616
0.485974,2.87573,2.87602,-0.0231056,-0.0138058,4.45882,5.18456
0.493973,2.87554,2.87593,-0.0237767,-0.01371,4.23529,5.10212
0.502103,2.87535,2.87564,-0.0260777,-0.0135182,3.74118,5.04716
0.510038,2.87516,2.87545,-0.0216675,-0.0134223,3.17647,5.0151
0.517979,2.87506,2.87535,-0.0190789,-0.0134223,2.94118,5.03342
0.525974,2.87487,2.87516,-0.0191748,-0.0134223,3.17647,5.05632
0.534096,2.87468,2.87497,-0.0209964,-0.0134223,3.28235,5.07006
0.54207,2.87449,2.87478,-0.0251189,-0.0133265,3.82353,5.05632
0.549975,2.8743,2.87458,-0.0236808,-0.0133265,3.68235,5.09296
0.557973,2.8741,2.87439,-0.0227221,-0.0133265,3.69412,5.13418
0.566072,2.87391,2.8742,-0.0232015,-0.0132306,3.71765,5.17998
0.574052,2.87372,2.87401,-0.0241602,-0.0132306,3.65882,5.20746
0.581995,2.87353,2.87382,-0.0269405,-0.0132306,3.15294,5.23036
0.589965,2.87334,2.87363,-0.0245437,-0.0132306,3,0.1832
0.598014,2.87315,2.87343,-0.0231056,-0.0133265,3.50588,5.3128
0.605967,2.87295,2.87324,-0.022818,-0.0132306,3.23529,5.34486
0.613974,2.87276,2.87305,-0.0246396,-0.0132306,3.45882,5.36318
0.621964,2.87257,2.87286,-0.0229138,-0.0132306,3.09412,5.39524
0.630004,2.87247,2.87267,-0.0198459,-0.0132306,2.37647,5.41814
0.637965,2.87228,2.87247,-0.0196541,-0.0132306,2.77647,5.43646
0.645977,2.87209,2.87238,-0.020517,-0.0132306,2.47059,5.43646
0.655193,2.872,2.87219,-0.0240643,-0.0131347,4.29412,5.4044
0.663078,2.8718,2.872,-0.0267488,-0.0131347,4.6,5.34486
0.671282,2.87152,2.87171,-0.0227221,-0.0130388,4.21176,5.33112
0.679067,2.87132,2.87152,-0.0229138,-0.0130388,4.38824,5.30822
0.687091,2.87113,2.87142,-0.0246396,-0.0130388,4.45882,5.28532
0.695057,2.87094,2.87113,-0.0274199,-0.012943,4.47059,5.23952
0.702965,2.87075,2.87094,-0.0222427,-0.0128471,3.74118,5.26242
0.711069,2.87065,2.87075,-0.0190789,-0.0128471,3.50588,5.28532
0.719008,2.87046,2.87065,-0.0186954,-0.0128471,3.52941,5.29448
0.727023,2.87027,2.87046,-0.0194624,-0.0128471,3.62353,5.2899
0.734964,2.87017,2.87027,-0.0227221,-0.0128471,3.30588,5.28074
0.74297,2.86998,2.87017,-0.0201335,-0.0127512,2.91765,5.28532
0.751037,2.86979,2.86998,-0.0180243,-0.0127512,2.76471,5.30822
0.758983,2.86969,2.86979,-0.0179284,-0.0127512,2.94118,5.3128
0.766976,2.8695,2.86969,-0.0181201,-0.0127512,2.96471,5.30822
0.774969,2.86941,2.8695,-0.0203252,-0.0127512,3.17647,5.28532
0.783069,2.86922,2.86931,-0.0239685,-0.0126553,3.50588,0.1832
0.790964,2.86902,2.86912,-0.0225303,-0.0126553,3.55294,5.23952
0.798966,2.86883,2.86893,-0.0219551,-0.0125595,3.67059,5.2212
0.806963,2.86864,2.86874,-0.0226262,-0.0125595,3.68235,5.20288
0.815024,2.86845,2.86854,-0.0269405,-0.0124636,3.42353,5.14792
0.822971,2.86826,2.86835,-0.0274199,-0.0124636,3.17647,5.1296
0.830976,2.86806,2.86806,-0.0216675,-0.0123677,2.76471,4.70824
0.840648,2.86797,2.86797,-0.0180243,-0.0123677,5.10588,5.23494
0.848034,2.86787,2.86787,-0.0164903,-0.0124636,3.76471,5.43646
0.855974,2.86787,2.86787,-0.0157233,-0.0125595,4.03529,5.57844
0.863974,2.86787,2.86787,-0.0146687,-0.0126553,4.61176,5.69752
0.872098,2.86787,2.86787,-0.0138058,-0.0127512,5.12941,5.7937
0.880025,2.86787,2.86787,-0.0138058,-0.0127512,5.31765,5.8395
0.887974,2.86787,2.86787,-0.012943,-0.0128471,5.56471,5.84866
0.895982,2.86787,2.86787,-0.0120801,-0.0128471,5.62353,5.8166
0.90408,2.86797,2.86787,-0.010642,-0.0128471,5.68235,5.78454
0.911999,2.86797,2.86787,-0.009875,-0.0127512,5.89412,5.725
0.919986,2.86797,2.86797,-0.00786165,-0.0127512,5.67059,5.63798
0.927972,2.86797,2.86797,-0.00728641,-0.0127512,5.34118,5.53722
0.936125,2.86797,2.86797,-0.00680704,-0.0126553,5.32941,5.44562
0.943995,2.86797,2.86797,-0.00632767,-0.0125595,5.08235,5.37692
0.951973,2.86797,2.86797,-0.00632767,-0.0125595,5.02353,5.31738
0.95997,2.86797,2.86797,-0.00594418,-0.0125595,5.08235,5.2899
0.968047,2.86797,2.86797,-0.00556068,-0.0125595,4.85882,5.267
0.976058,2.86797,2.86797,-0.00527306,-0.0125595,4.83529,5.28074
0.983974,2.86797,2.86797,-0.00488956,-0.0125595,4.96471,5.29448
0.991971,2.86797,2.86797,-0.00488956,-0.0125595,4.58824,5.3128
1.00004,2.86797,2.86797,-0.00460194,-0.0125595,4.45882,5.34486
1.00798,2.86797,2.86797,-0.00431432,-0.0126553,4.10588,5.36776
1.01597,2.86797,2.86797,-0.0040267,-0.0125595,4.09412,5.39066
1.02397,2.86797,2.86797,-0.00383495,-0.0126553,4.15294,5.4044
1.03203,2.86797,2.86797,-0.00383495,-0.0126553,3.84706,5.41356
1.03998,2.86797,2.86797,-0.00354733,-0.0126553,3.87059,5.41356
1.04797,2.86797,2.86797,-0.00335558,-0.0126553,3.68235,5.40898
1.05647,2.86797,2.86797,-0.00316384,-0.0125595,3.63529,5.39524
1.06403,2.86797,2.86797,-0.00297209,-0.0126553,3.69412,5.3815
1.07197,2.86797,2.86797,-0.00297209,-0.0125595,4.03529,5.36776
1.07997,2.86787,2.86787,-0.0104502,-0.0125595,2.58824,5.267
1.0881,2.86778,2.86778,-0.0162027,-0.0124636,2.27059,5.18456
1.09603,2.86759,2.86759,-0.0183119,-0.0123677,2.35294,5.09754
1.10397,2.86749,2.86739,-0.0190789,-0.0123677,2.32941,5.05632
1.11196,2.8673,2.8673,-0.0178325,-0.0122718,2.31765,5.05174
1.12003,2.8672,2.8672,-0.0168738,-0.0122718,2.16471,5.0838
1.12807,2.86701,2.86701,-0.0173532,-0.0122718,2.29412,5.12044
1.13597,2.86691,2.86682,-0.0190789,-0.0122718,2.23529,4.70824
1.14397,2.86672,2.86672,-0.0232973,-0.0122718,4.21176,5.19372
1.15204,2.86653,2.86653,-0.0233932,-0.0122718,4.15294,5.23494
1.16005,2.86634,2.86634,-0.021284,-0.0122718,3.97647,5.29906
1.16797,2.86615,2.86615,-0.0216675,-0.0122718,4.31765,5.35402
1.17598,2.86596,2.86596,-0.0243519,-0.0122718,4.47059,5.3815
1.18404,2.86576,2.86567,-0.0292415,-0.0122718,4.94118,5.4044
1.19199,2.86557,2.86548,-0.0253107,-0.0122718,4.47059,5.4273
1.19997,2.86538,2.86528,-0.0216675,-0.0122718,3.91765,5.46852
1.20797,2.86519,2.86509,-0.0202294,-0.0123677,3.45882,5.50058
1.21603,2.86509,2.865,-0.0185036,-0.0122718,3.15294,5.53264
1.22397,2.8649,2.8648,-0.0190789,-0.0123677,2.64706,5.52806
1.23197,2.8648,2.86471,-0.0171614,-0.0123677,2.42353,5.52806
1.24045,2.86461,2.86461,-0.0163944,-0.0123677,2.65882,5.496
1.24807,2.86452,2.86442,-0.0172573,-0.0123677,2.95294,5.4502
1.25597,2.86433,2.86433,-0.0187913,-0.0122718,3.11765,5.38608
1.26397,2.86423,2.86413,-0.0209964,-0.0122718,3.28235,5.3128
1.2721,2.86404,2.86394,-0.0251189,-0.012176,3.88235,5.21662
1.28001,2.86385,2.86375,-0.0229138,-0.0120801,3.62353,5.17998
1.28804,2.86365,2.86356,-0.0217634,-0.0120801,3.57647,5.1525
1.29605,2.86346,2.86337,-0.0222427,-0.0119842,3.63529,5.15708
1.30509,2.86327,2.86327,-0.0243519,-0.0119842,3.8,5.15708
1.31303,2.86308,2.86298,-0.0274199,-0.0119842,3.6,4.70824
1.32099,2.86289,2.86279,-0.0232973,-0.0119842,2.82353,5.23036
1.32897,2.8627,2.8626,-0.0215716,-0.0119842,2.50588,5.3128
1.33704,2.8625,2.86241,-0.0207087,-0.0120801,2.25882,5.39066
1.34499,2.86231,2.86222,-0.0213799,-0.0120801,2.50588,5.496
1.35297,2.86222,2.86202,-0.0188871,-0.012176,2.08235,5.5876
1.36097,2.86212,2.86193,-0.0159151,-0.012176,1.74118,5.67004
1.36903,2.86193,2.86183,-0.0152439,-0.0122718,2.07059,5.74332
1.37697,2.86183,2.86174,-0.0158192,-0.0122718,2.42353,5.76622
1.38497,2.86164,2.86155,-0.0185995,-0.0122718,2.83529,5.73874
1.39339,2.86155,2.86135,-0.0232015,-0.0122718,3.87059,5.64714
1.40107,2.86126,2.86116,-0.0252148,-0.012176,4.45882,5.5189
1.40897,2.86116,2.86097,-0.022818,-0.0120801,4.23529,5.43646
1.41697,2.86097,2.86078,-0.0219551,-0.0120801,4.32941,5.3357
1.4251,2.86078,2.86068,-0.0236808,-0.0119842,4.38824,5.23036
1.43303,2.86059,2.86049,-0.0274199,-0.0118884,4.84706,5.13876
1.44098,2.8603,2.8602,-0.0261735,-0.0118884,4.42353,5.1067
1.44898,2.8602,2.86011,-0.022051,-0.0118884,4.01176,5.11586
1.4571,2.86001,2.85992,-0.0201335,-0.0118884,3.63529,5.1525
1.465,2.85982,2.85982,-0.018983,-0.0118884,3.43529,5.22578
1.47304,2.85972,2.85963,-0.021284,-0.0119842,3.11765,5.2899
1.48111,2.85953,2.85944,-0.0194624,-0.0119842,2.68235,5.39066
1.49177,2.85944,2.85934,-0.0172573,-0.0120801,2.50588,5.496
1.50003,2.85924,2.85915,-0.021284,-0.0120801,-0.8,5.54638
1.50807,2.85876,2.85876,-0.0653859,-0.0120801,2.08235,5.33112
1.51619,2.85819,2.85829,-0.0764114,-0.0118884,2.27059,5.07006
1.52405,2.85752,2.85771,-0.090409,-0.0116966,2.56471,4.85022
1.53197,2.85675,2.85704,-0.0889709,-0.011409,1.88235,4.69908
1.53998,2.85608,2.85637,-0.091943,-0.0113131,1.98824,4.58916
1.54812,2.85531,2.8557,-0.10201,-0.0111214,2.11765,4.4884
1.55605,2.85455,2.85493,-0.103544,-0.0109296,0.270588,4.43802
1.56398,2.85378,2.85407,-0.0965449,-0.0108337,0.752941,4.47924
1.57858,2.85311,2.8534,-0.0983665,-0.0108337,1.62353,4.53878
1.58607,2.85157,2.85186,-0.103544,-0.0108337,1.83529,4.71282
1.59406,2.85071,2.851,-0.112748,-0.0109296,3.03529,4.8777
1.60198,2.84985,2.85014,-0.123677,-0.0110255,3.36471,5.01968
1.6161,2.84889,2.84918,-0.122047,-0.0111214,2.43529,5.15708
1.62401,2.84716,2.84745,-0.131826,-0.0112172,2.88235,5.35402
1.6321,2.84611,2.8464,-0.131922,-0.0112172,1.8,5.45936
1.64009,2.84505,2.84534,-0.135374,-0.0113131,2.22353,5.54638
1.64806,2.844,2.84429,-0.141222,-0.0113131,0.894118,5.6334
1.65603,2.84295,2.84314,-0.137771,-0.011409,2.37647,5.70668
1.66396,2.8418,2.84208,-0.147742,-0.011409,2.64706,5.7479
1.67211,2.84074,2.84093,-0.137675,-0.0115049,1.2,5.81202
1.68003,2.83959,2.83978,-0.14755,-0.0115049,2.16471,5.85324
1.68804,2.83844,2.83863,-0.146016,-0.0116007,2.81176,5.88988
1.69597,2.83739,2.83758,-0.150905,-0.0116966,2.58824,5.94942
1.70406,2.83614,2.83643,-0.155987,-0.0116966,1.09412,5.94026
1.71196,2.83499,2.83528,-0.152631,-0.0117925,3.83529,5.97232
1.71996,2.83384,2.83413,-0.154836,-0.0118884,3.23529,5.99522
1.72796,2.83259,2.83307,-0.15474,-0.0120801,1.11765,6.05018
1.73602,2.83144,2.83202,-0.15963,-0.012176,2.94118,6.07308
1.74405,2.83019,2.83087,-0.152631,-0.0122718,1.05882,6.0914
1.75197,2.82904,2.82972,-0.167492,-0.0123677,3.04706,6.10514
1.76107,2.8278,2.82856,-0.156178,-0.0123677,2.8,6.12804
1.76906,2.82646,2.82722,-0.158192,-0.0124636,1.05882,6.1601
1.77694,2.82521,2.82598,-0.159918,-0.0125595,2.32941,6.18758
1.78497,2.82396,2.82473,-0.1673,-0.0124636,1.64706,6.19216
1.79308,2.82262,2.82339,-0.16126,-0.0124636,3.28235,6.18758
1.80104,2.82137,2.82214,-0.163944,-0.0123677,1.42353,6.17842
1.80896,2.82003,2.8208,-0.166245,-0.0122718,3.23529,6.1601
1.81696,2.81879,2.81946,-0.16289,-0.0122718,2.57647,6.13262
1.82503,2.81744,2.81811,-0.167204,-0.012176,3.45882,6.0914
1.83297,2.8162,2.81668,-0.167875,-0.0120801,2.12941,6.09598
1.84097,2.81485,2.81533,-0.168259,-0.0120801,2.34118,6.07308
1.84897,2.81361,2.81399,-0.170176,-0.0120801,2.98824,6.10972
1.85704,2.81227,2.81265,-0.165958,-0.0119842,3.10588,6.0914
1.86498,2.81102,2.81131,-0.171902,-0.0120801,2.44706,6.12804
1.87297,2.80968,2.80997,-0.172956,-0.0119842,3.01176,6.10056
1.88097,2.80834,2.80862,-0.170655,-0.0120801,2.98824,6.14636
1.88909,2.80699,2.80738,-0.175257,-0.012176,3.63529,6.16468
1.89698,2.80565,2.80603,-0.181873,-0.0122718,0.8,6.20132
1.90496,2.80431,2.80469,-0.18264,-0.0122718,3.4,6.25628
1.9133,2.80287,2.80335,-0.182927,-0.0123677,3.28235,6.30208
1.92104,2.80153,2.80191,-0.178421,-0.0124636,3.23529,6.37994
1.92897,2.80009,2.80047,-0.188009,-0.0125595,3.87059,6.49902
1.93697,2.79875,2.79904,-0.178901,-0.0126553,1.49412,6.63642
1.94509,2.79731,2.7976,-0.190693,-0.0126553,5.23529,6.74176
1.95304,2.79597,2.79616,-0.185612,-0.0128471,2.91765,6.85168
1.96097,2.79443,2.79472,-0.188296,-0.012943,2.85882,6.9616
1.96896,2.79309,2.79328,-0.184749,-0.0130388,5.30588,7.0532
1.97706,2.79156,2.79175,-0.194911,-0.0131347,2.44706,7.13564
1.98498,2.79012,2.79031,-0.185803,-0.0132306,3,7.19976
1.99297,2.78859,2.78878,-0.19424,-0.0132306,4.49412,7.23182
2.00108,2.78715,2.78734,-0.197212,-0.0133265,3.65882,7.2593
2.0091,2.78561,2.7858,-0.20076,-0.0134223,1.98824,7.2593
2.0171,2.78408,2.78437,-0.20239,-0.0134223,4.11765,7.20434
2.02505,2.78255,2.78293,-0.194432,-0.0134223,5.35294,2.35412
2.03297,2.78111,2.78149,-0.190118,-0.0135182,2.42353,7.11732
2.04109,2.77957,2.78005,-0.186379,-0.0135182,3.05882,7.099
2.04907,2.77804,2.77861,-0.193665,-0.0136141,3.94118,7.01198
2.05706,2.7766,2.77718,-0.202677,-0.0136141,4.74118,6.94328
2.06565,2.77507,2.77574,-0.186858,-0.0135182,1.30588,6.97076
2.07305,2.77363,2.7743,-0.194336,-0.0135182,3.6,6.97076
2.08096,2.7721,2.77277,-0.197212,-0.0134223,4.63529,6.98908
2.08896,2.77056,2.77133,-0.193186,-0.0134223,2.4,7.04862
2.09708,2.76912,2.76979,-0.190789,-0.0134223,3.4,7.09442
2.10499,2.76759,2.76826,-0.197117,-0.0134223,4.08235,7.15396
2.11297,2.76615,2.76673,-0.202198,-0.0134223,3.96471,7.20434
2.12096,2.76462,2.76519,-0.195007,-0.0134223,2.47059,7.2822
2.12909,2.76308,2.76356,-0.202006,-0.0134223,4.32941,7.33258
2.13698,2.76164,2.76203,-0.213223,-0.0135182,5.44706,7.40128
2.14503,2.76011,2.76049,-0.196637,-0.0135182,3.23529,7.43792
2.15296,2.75858,2.75896,-0.197212,-0.0136141,1.29412,7.49746
2.16116,2.75695,2.75733,-0.198267,-0.0136141,4.03529,7.54326
2.16905,2.75541,2.7558,-0.210539,-0.01371,5.58824,7.57532
2.17706,2.75388,2.75426,-0.204115,-0.0138058,4.63529,7.61196
2.18499,2.75225,2.75263,-0.214853,-0.0139017,3.51765,7.62112
2.19313,2.75062,2.751,-0.231631,-0.0139017,3.23529,7.63028
2.20104,2.74899,2.74937,-0.214374,-0.0139017,2.43529,7.66234
2.20897,2.74726,2.74774,-0.21121,-0.0139017,3.88235,7.70356
2.21702,2.74563,2.74602,-0.21284,-0.0139017,5.50588,7.76768
2.22501,2.744,2.74429,-0.213415,-0.0139976,5.16471,7.79516
2.23301,2.74237,2.74266,-0.217058,-0.0139976,5.71765,7.80432
2.24097,2.74074,2.74103,-0.20795,-0.0140934,6.18824,7.88218
2.24898,2.73902,2.7394,-0.210059,-0.0141893,5.17647,7.90966
2.25704,2.73739,2.73768,-0.214853,-0.0142852,3.04706,7.96462
2.26498,2.73585,2.73614,-0.198459,-0.0143811,2.64706,8.07454
2.27297,2.73422,2.73461,-0.199705,-0.0145728,3.77647,8.1524
2.28097,2.7326,2.73298,-0.210059,-0.0146687,5.17647,8.22568
2.28908,2.73097,2.73135,-0.210347,-0.0146687,5.48235,8.27148
2.29698,2.72934,2.72972,-0.213127,-0.0147646,5.49412,8.29438
2.30497,2.72771,2.72828,-0.209484,-0.0148604,4.23529,8.31728
2.31349,2.72608,2.72675,-0.216387,-0.0149563,2.83529,8.30354
2.32103,2.72445,2.72512,-0.213703,-0.0149563,2.94118,8.28522
2.32905,2.72282,2.72349,-0.205649,-0.0149563,3.50588,8.28064
2.33697,2.72119,2.72186,-0.211498,-0.0149563,4.78824,8.28064
2.34509,2.71956,2.72023,-0.204978,-0.0149563,6.04706,8.29896
2.35304,2.71793,2.7186,-0.213415,-0.0149563,5.58824,8.29896
2.36097,2.7162,2.71687,-0.21121,-0.0149563,5.23529,8.27148
2.36897,2.71457,2.71524,-0.211306,-0.0149563,5.35294,8.28522
2.37707,2.71294,2.71352,-0.215428,-0.0149563,4.16471,8.28522
2.38499,2.71131,2.71179,-0.221181,-0.0149563,2.47059,8.33102
2.39298,2.70959,2.71006,-0.21121,-0.0149563,2.90588,8.40888
2.40097,2.70796,2.70843,-0.223482,-0.0149563,3.76471,8.45468
2.40906,2.70623,2.70671,-0.218784,-0.0150522,4.48235,8.49132
2.41696,2.7045,2.70489,-0.234603,-0.0149563,4.27059,8.53712
2.42497,2.70278,2.70316,-0.226262,-0.0149563,5.49412,8.59666
2.43296,2.70115,2.70153,-0.22818,-0.0150522,5.74118,8.63788
2.44102,2.69933,2.69971,-0.223674,-0.0150522,4.89412,8.63788
2.44896,2.6976,2.69798,-0.228084,-0.0151481,6.17647,8.702
2.45704,2.69588,2.69616,-0.234699,-0.0151481,4.82353,8.73406
2.46582,2.69405,2.69434,-0.234316,-0.0151481,4.05882,8.76612
2.47302,2.69223,2.69262,-0.244478,-0.0151481,4.49412,8.76154
2.48097,2.69051,2.6907,-0.238918,-0.0151481,1.09412,8.23942
2.48896,2.68868,2.68897,-0.218017,-0.0152439,2.68235,8.85314
2.49708,2.68696,2.68715,-0.228659,-0.0152439,2.32941,8.89436
2.50504,2.68514,2.68543,-0.233069,-0.0153398,2.34118,8.94474
2.51296,2.68341,2.6837,-0.218113,-0.0154357,3.62353,9.0226
2.52097,2.68159,2.68197,-0.232686,-0.0155316,3.31765,9.07756
2.52905,2.67986,2.68015,-0.241602,-0.0154357,3.67059,9.1142
2.53698,2.67804,2.67833,-0.222044,-0.0154357,5.10588,9.20122
2.54498,2.67632,2.6767,-0.236712,-0.0156274,3.95294,9.26534
2.55297,2.6745,2.67497,-0.235754,-0.0157233,4.41176,9.28366
2.56112,2.67277,2.67325,-0.237575,-0.0157233,5.95294,9.30198
2.56897,2.67095,2.67152,-0.244095,-0.0158192,5.49412,9.33862
2.57697,2.66922,2.6698,-0.228371,-0.0159151,5.48235,9.41648
2.58498,2.6674,2.66807,-0.234891,-0.0160109,6.56471,9.4577
2.59305,2.66558,2.66625,-0.235562,-0.0160109,6.08235,9.48518
2.60096,2.66376,2.66443,-0.240451,-0.0161068,6.64706,9.49434
2.60897,2.66194,2.66261,-0.237288,-0.0161068,7.38824,9.5264
2.61705,2.66011,2.66079,-0.240068,-0.0161068,6.37647,9.51724
2.62505,2.6582,2.65887,-0.241794,-0.0161068,4.38824,9.51266
2.63297,2.65638,2.65695,-0.240356,-0.0160109,3.28235,9.5493
2.64098,2.65446,2.65513,-0.239109,-0.0160109,4.27059,9.56304
2.64897,2.65264,2.65312,-0.250231,-0.0159151,5.16471,9.56304
2.65704,2.65081,2.6512,-0.251285,-0.0159151,6.81176,9.61342
2.665,2.6489,2.64938,-0.247354,-0.0160109,7.04706,9.66838
2.67299,2.64698,2.64746,-0.248121,-0.0160109,5.97647,9.63632
2.6817,2.64516,2.64554,-0.243232,-0.0160109,5.54118,9.65464
2.68906,2.64353,2.64391,-0.246012,-0.0160109,6.2,9.70502
2.69698,2.64142,2.6418,-0.256846,-0.0161068,5.76471,9.74166
2.70506,2.63941,2.63989,-0.259434,-0.0162027,7.01176,9.76456
2.7132,2.63749,2.63797,-0.257038,-0.0162027,7.38824,9.77372
2.72105,2.63557,2.63605,-0.242752,-0.0162985,5.44706,9.83326
2.72897,2.63365,2.63413,-0.243711,-0.0163944,2.98824,9.88822
2.73696,2.63174,2.63222,-0.238151,-0.0164903,5.44706,9.96608
2.74507,2.62991,2.6303,-0.251765,-0.0164903,6.62353,10.0577
2.75298,2.628,2.62838,-0.260106,-0.0164903,7.43529,10.1447
2.76097,2.62608,2.62646,-0.248313,-0.0165862,5.94118,10.218
2.76897,2.62426,2.62464,-0.254928,-0.016682,5.30588,10.2958
2.77704,2.62234,2.62282,-0.244191,-0.0168738,2.76471,10.3233
2.78498,2.62033,2.6209,-0.248697,-0.0169697,6.52941,10.3691
2.79297,2.61841,2.61898,-0.24956,-0.0170655,7.34118,10.3783
2.80098,2.61649,2.61716,-0.250326,-0.0172573,6.68235,10.4378
2.80904,2.61457,2.61525,-0.24141,-0.0172573,4.96471,10.4745
2.81697,2.61256,2.61333,-0.261448,-0.017449,4.56471,10.5111
2.82497,2.61064,2.61141,-0.256175,-0.017449,6.87059,10.5294
2.83297,2.60863,2.6094,-0.253011,-0.017449,7.57647,10.5569
2.84104,2.60671,2.60738,-0.256942,-0.017449,2.34118,10.5615
2.84898,2.6047,2.60537,-0.252819,-0.0173532,5.97647,10.6119
2.85697,2.60269,2.60326,-0.260393,-0.0172573,7.83529,10.6393
2.86547,2.60067,2.60115,-0.256462,-0.0171614,6.67059,10.6668
2.87303,2.59876,2.59914,-0.255791,-0.0171614,3.63529,10.6943
2.88097,2.59674,2.59713,-0.275541,-0.0171614,6.89412,10.676
2.88897,2.59473,2.59511,-0.261448,-0.0172573,7.04706,10.6668
2.8971,2.59262,2.593,-0.283499,-0.0171614,3.02353,10.6439
2.90501,2.59061,2.59099,-0.279856,-0.0172573,7.78824,10.6531
2.91297,2.58859,2.58898,-0.259339,-0.0172573,8.36471,10.7309
2.92098,2.58658,2.58706,-0.26605,-0.0173532,4.03529,10.7447
2.92907,2.58457,2.58495,-0.262886,-0.0173532,7.11765,10.7859
2.937,2.58255,2.58303,-0.271994,-0.017449,8.09412,10.8363
2.94498,2.58054,2.58092,-0.276117,-0.0173532,3.94118,10.905
2.95297,2.57853,2.57891,-0.262215,-0.017449,7.38824,10.9828
2.96108,2.57642,2.5769,-0.268447,-0.0175449,7.94118,11.079
