time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
0.647988,2.87056,2.87075,-0.0190789,-0.012943,3.57647,0
0.655988,2.87037,2.87056,-0.0188871,-0.0128471,3.55294,0
0.663987,2.87027,2.87046,-0.0203252,-0.0128471,1.67059,0
0.671991,2.87008,2.87027,-0.0222427,-0.0128471,3.14118,0
0.679988,2.86989,2.87008,-0.0190789,-0.0128471,2.82353,0
0.687988,2.86979,2.86998,-0.0176408,-0.0128471,2.77647,0
0.695988,2.8696,2.86979,-0.0178325,-0.0128471,2.91765,0
0.703988,2.8695,2.8696,-0.0185036,-0.0127512,2.94118,0
0.71199,2.86931,2.86941,-0.0223386,-0.0127512,3.35294,0
0.719988,2.86912,2.86931,-0.0230097,-0.0126553,3.55294,0
0.727988,2.86893,2.86912,-0.0222427,-0.0126553,3.57647,0
0.736086,2.86874,2.86883,-0.0219551,-0.0125595,3.63529,0
0.743995,2.86864,2.86874,-0.0229138,-0.0125595,3.63529,0
0.751989,2.86835,2.86845,-0.0294333,-0.0124636,3.90588,0
0.759988,2.86816,2.86826,-0.0255024,-0.0123677,2.81176,0
0.767992,2.86797,2.86806,-0.0203252,-0.0123677,2.18824,0
0.775988,2.86787,2.86787,-0.0176408,-0.0123677,1.74118,0
0.783988,2.86778,2.86778,-0.016682,-0.0123677,1.55294,0
0.791988,2.86759,2.86768,-0.0183119,-0.0124636,2.07059,0
0.799997,2.86749,2.86749,-0.0196541,-0.0124636,2.41176,0
0.807993,2.8673,2.8673,-0.018983,-0.0124636,2.30588,0
0.815988,2.86711,2.86711,-0.018216,-0.0124636,2.54118,0
0.823988,2.86701,2.86701,-0.0190789,-0.0125595,2.78824,0
0.831988,2.86682,2.86682,-0.0209005,-0.0124636,2.96471,0
0.839991,2.86663,2.86663,-0.0257901,-0.0124636,4.61176,0
0.847988,2.86643,2.86643,-0.0240643,-0.0124636,4.25882,0
0.859129,2.86624,2.86624,-0.0211881,-0.0124636,4.18824,0
0.86713,2.86605,2.86596,-0.0243519,-0.0123677,4.49412,0
0.875105,2.86576,2.86576,-0.0284745,-0.0123677,4.89412,0
0.883088,2.86557,2.86557,-0.0262694,-0.0122718,4.50588,0
0.891077,2.86538,2.86538,-0.022051,-0.0122718,3.95294,0
0.89899,2.86528,2.86519,-0.0201335,-0.0122718,3.52941,0
0.907009,2.86509,2.86509,-0.0183119,-0.0122718,3.12941,0
0.914993,2.865,2.8649,-0.0181201,-0.0122718,2.54118,0
0.922993,2.8648,2.8648,-0.0170655,-0.0122718,2.32941,0
0.930989,2.86471,2.86461,-0.0160109,-0.0122718,2.43529,0
0.938994,2.86461,2.86452,-0.0162027,-0.0122718,2.67059,0
0.946998,2.86442,2.86442,-0.0177367,-0.0123677,2.95294,0
0.955016,2.86433,2.86423,-0.01975,-0.0122718,3.17647,0
0.962991,2.86413,2.86404,-0.023585,-0.0122718,3.50588,0
0.970996,2.86394,2.86385,-0.0248313,-0.0122718,3.84706,0
0.978988,2.86375,2.86365,-0.0227221,-0.012176,3.62353,0
0.986992,2.86356,2.86346,-0.0229138,-0.012176,3.75294,0
0.994989,2.86337,2.86327,-0.0233932,-0.012176,3.83529,0
1.00299,2.86318,2.86308,-0.0231056,-0.0120801,5.58824,0
1.01099,2.86308,2.86298,-0.0155316,-0.012176,4.49412,0
1.01899,2.86308,2.86298,-0.0119842,-0.0122718,4.48235,0
1.02699,2.86308,2.86289,-0.00910801,-0.0122718,4.45882,0
1.03499,2.86298,2.86289,-0.00747816,-0.0123677,4.48235,0
1.04299,2.86298,2.86289,-0.00642354,-0.0124636,4.47059,0
1.051,2.86298,2.86279,-0.00556068,-0.0124636,4.22353,0
1.05899,2.86289,2.86279,-0.00498544,-0.0124636,4.17647,0
1.06699,2.86289,2.86279,-0.00450607,-0.0124636,3.97647,0
1.07499,2.86289,2.86279,-0.00421845,-0.0124636,3.94118,0
1.08303,2.86289,2.86279,-0.00383495,-0.0124636,3.96471,0
1.091,2.86289,2.86279,-0.00373908,-0.0123677,3.74118,0
1.09899,2.86289,2.86279,-0.00354733,-0.0123677,3.74118,0
1.10699,2.86289,2.86279,-0.00335558,-0.0123677,3.8,0
1.11499,2.86289,2.86279,-0.00316384,-0.0123677,3.64706,0
1.12884,2.86289,2.86279,-0.00316384,-0.0122718,3.8,0
1.13606,2.86289,2.86279,-0.00278034,-0.0122718,3.96471,0
1.14406,2.86289,2.86279,-0.00278034,-0.0122718,3.47059,0
1.15209,2.86289,2.86279,-0.00258859,-0.0122718,3.48235,0
1.16003,2.86289,2.86279,-0.00249272,-0.0123677,3.45882,0
1.16802,2.86289,2.86279,-0.00230097,-0.0123677,3.89412,0
1.17599,2.86289,2.8627,-0.00210922,-0.0122718,3.72941,0
1.18911,2.86289,2.8627,-0.00210922,-0.0123677,3.62353,0
1.19703,2.86289,2.86279,-0.00191748,-0.0123677,3.95294,0
1.20499,2.86289,2.86279,-0.00191748,-0.0123677,3.76471,0
1.21299,2.86289,2.86279,-0.0018216,-0.0123677,3.8,0
1.22101,2.86289,2.86279,-0.00172573,-0.0123677,3.8,0
1.22909,2.86289,2.86279,-0.00153398,-0.0123677,0.564706,0
1.23699,2.8627,2.8626,-0.0179284,-0.0122718,2.96471,0
1.24499,2.8626,2.8625,-0.021284,-0.012176,2.54118,0
1.25299,2.86241,2.86231,-0.0207087,-0.0120801,1.41176,0
1.26099,2.86222,2.86222,-0.0190789,-0.0120801,2.07059,0
1.269,2.86212,2.86202,-0.0155316,-0.0119842,1.74118,0
1.27699,2.86202,2.86193,-0.0136141,-0.0119842,1.68235,0
1.28499,2.86193,2.86183,-0.0134223,-0.0120801,1.84706,0
1.2931,2.86183,2.86174,-0.0143811,-0.0120801,2.09412,0
1.30226,2.86164,2.86155,-0.0173532,-0.0120801,2.48235,0
1.31002,2.86145,2.86135,-0.0242561,-0.0120801,4.41176,0
1.3182,2.86116,2.86116,-0.0427597,-0.0120801,2.18824,0
1.32603,2.86068,2.86068,-0.0720971,-0.0118884,2.25882,0
1.334,2.86001,2.86011,-0.0867658,-0.0116966,2.63529,0
1.34199,2.85934,2.85944,-0.0906966,-0.011409,1.77647,0
1.35005,2.85857,2.85876,-0.10038,-0.0112172,2.08235,0
1.35799,2.85781,2.85809,-0.114377,-0.0110255,2.76471,0
1.36599,2.85694,2.85733,-0.100667,-0.0108337,1.62353,0
1.37409,2.85627,2.85656,-0.0947233,-0.0108337,1.05882,0
1.38207,2.8556,2.85598,-0.0922306,-0.0108337,2.72941,0
1.39009,2.85474,2.85512,-0.0974078,-0.0109296,2.70588,0
1.39807,2.85397,2.85435,-0.0922306,-0.0110255,1.88235,0
1.40608,2.8533,2.85359,-0.0956821,-0.0111214,2.31765,0
1.41406,2.85272,2.85301,-0.0996129,-0.0112172,1.21176,0
1.42208,2.85177,2.85205,-0.0999964,-0.011409,2.21176,0
1.43005,2.851,2.85129,-0.101339,-0.0115049,2.34118,0
1.43807,2.85014,2.85042,-0.115624,-0.0116007,1.64706,0
1.44604,2.84918,2.84947,-0.129238,-0.0116966,1.89412,0
1.45406,2.84812,2.84851,-0.140934,-0.0116007,2.64706,0
1.46206,2.84707,2.84736,-0.138729,-0.0116007,2.38824,0
1.47008,2.84592,2.8463,-0.13988,-0.011409,0.541176,0
1.47809,2.84496,2.84525,-0.153398,-0.0113131,0.976471,0
1.48609,2.84362,2.8439,-0.152056,-0.0112172,2.29412,0
1.49404,2.84237,2.84266,-0.161931,-0.0111214,0.482353,0
1.50199,2.84112,2.84151,-0.15685,-0.0111214,1.52941,0
1.50999,2.83997,2.84026,-0.161164,-0.0111214,2.29412,0
1.51806,2.83863,2.83901,-0.167204,-0.0112172,1.29412,0
1.52599,2.83739,2.83767,-0.163944,-0.0113131,2.28235,0
1.53399,2.83604,2.83643,-0.17008,-0.011409,1.35294,0
1.542,2.8348,2.83508,-0.168163,-0.0115049,3.41176,0
1.54999,2.83345,2.83384,-0.173532,-0.0117925,1.49412,0
1.55799,2.83211,2.83269,-0.167204,-0.0120801,2.72941,0
1.56599,2.83077,2.83144,-0.17286,-0.0122718,1.34118,0
1.57399,2.82943,2.83019,-0.169121,-0.0123677,3.28235,0
1.58199,2.82809,2.82885,-0.184365,-0.0124636,2.29412,0
1.58999,2.82674,2.82751,-0.174586,-0.0125595,1.83529,0
1.59799,2.8253,2.82617,-0.174778,-0.0125595,2.32941,0
1.60599,2.82396,2.82483,-0.185708,-0.0126553,1.61176,0
1.61399,2.82252,2.82329,-0.181489,-0.0124636,2.96471,0
1.62199,2.82109,2.82185,-0.186666,-0.0124636,1.84706,0
1.62999,2.81965,2.82032,-0.184749,-0.0123677,0.952941,0
1.63799,2.81811,2.81888,-0.190597,-0.012176,3.90588,0
1.64599,2.81668,2.81735,-0.1882,-0.0120801,2.21176,0
1.65399,2.81524,2.81572,-0.188776,-0.0119842,0.0823529,0
1.66199,2.8138,2.81428,-0.180914,-0.0119842,4.12941,0
1.66999,2.81236,2.81275,-0.191652,-0.0119842,2.64706,0
1.67799,2.81092,2.81131,-0.191364,-0.0119842,-0.0823529,0
1.68599,2.80939,2.80977,-0.185899,-0.0120801,2.43529,0
1.69399,2.80795,2.80834,-0.201718,-0.012176,3.4,0
1.70199,2.80651,2.8069,-0.193377,-0.0122718,1.02353,0
1.70999,2.80498,2.80546,-0.197979,-0.0123677,3.01176,0
1.71799,2.80345,2.80393,-0.203828,-0.0124636,4.87059,0
1.72599,2.80191,2.80239,-0.202102,-0.0125595,3.23529,0
1.73399,2.80038,2.80076,-0.203157,-0.0126553,0.352941,0
1.742,2.79884,2.79923,-0.199513,-0.0127512,2.16471,0
1.75006,2.79731,2.79769,-0.209772,-0.0128471,5.12941,0
1.75804,2.79568,2.79606,-0.211689,-0.0128471,4.08235,0
1.76599,2.79405,2.79443,-0.217538,-0.0128471,3.02353,0
1.77399,2.79252,2.7928,-0.21236,-0.012943,2.67059,0
1.78199,2.79089,2.79117,-0.20843,-0.012943,2.07059,0
1.78999,2.78935,2.78954,-0.207663,-0.012943,3.04706,0
1.79799,2.78772,2.78791,-0.20028,-0.0130388,4.94118,0
1.80599,2.78619,2.78638,-0.204595,-0.0130388,4.14118,0
1.81399,2.78456,2.78485,-0.210731,-0.0131347,1.97647,0
1.82199,2.78293,2.78331,-0.205074,-0.0132306,1.58824,0
1.82999,2.78139,2.78178,-0.212936,-0.0132306,3.52941,0
1.83799,2.77976,2.78034,-0.206704,-0.0133265,4.16471,0
1.84599,2.77814,2.77881,-0.216004,-0.0133265,3.48235,0
1.85402,2.77651,2.77718,-0.211593,-0.0134223,4.32941,0
1.86829,2.77535,2.77603,-0.204211,-0.0133265,3.23529,0
1.87602,2.772,2.77277,-0.210635,-0.0133265,4.68235,0
1.88401,2.77037,2.77114,-0.214853,-0.0133265,3.77647,0
1.89199,2.76874,2.76941,-0.220222,-0.0134223,3.43529,0
1.9,2.76701,2.76768,-0.209868,-0.0133265,3.25882,0
1.90799,2.76538,2.76596,-0.219839,-0.0134223,2.04706,0
1.91599,2.76366,2.76414,-0.226742,-0.0134223,1.27059,0
1.92399,2.76193,2.76241,-0.218017,-0.0135182,2.15294,0
1.93199,2.76021,2.76069,-0.230385,-0.0136141,1.27059,0
1.94005,2.75848,2.75906,-0.220989,-0.01371,1.17647,0
1.94799,2.75676,2.75723,-0.219359,-0.01371,2.32941,0
1.95599,2.75503,2.75541,-0.223098,-0.01371,1.49412,0
1.96399,2.7533,2.75378,-0.23585,-0.0138058,1.50588,0
1.97199,2.75148,2.75196,-0.240835,-0.0138058,2.54118,0
1.97999,2.74976,2.75024,-0.241506,-0.0138058,1.61176,0
1.98799,2.74793,2.74841,-0.236808,-0.0138058,1.95294,0
1.99599,2.74621,2.74669,-0.229522,-0.0138058,3.08235,0
2.00399,2.74439,2.74487,-0.237959,-0.0139017,3.05882,0
2.01199,2.74266,2.74305,-0.235658,-0.0139017,3.77647,0
2.01999,2.74084,2.74122,-0.239589,-0.0139976,4.92941,0
2.02804,2.73902,2.7394,-0.226454,-0.0139976,4.92941,0
2.03599,2.73729,2.73768,-0.24026,-0.0140934,4.47059,0
2.04399,2.73557,2.73585,-0.230481,-0.0142852,5.28235,0
2.052,2.73375,2.73422,-0.23537,-0.0143811,4.96471,0
2.05999,2.73202,2.7324,-0.249464,-0.0144769,5.15294,0
2.06799,2.7302,2.73068,-0.229426,-0.0145728,6.35294,0
2.07599,2.72838,2.72895,-0.239205,-0.0146687,5.36471,0
2.08399,2.72655,2.72723,-0.245149,-0.0147646,5.4,0
2.092,2.72464,2.7254,-0.237575,-0.0147646,5.54118,0
2.09999,2.72282,2.72358,-0.238342,-0.0148604,3.17647,0
2.10799,2.7209,2.72176,-0.248217,-0.0148604,1.88235,0
2.11599,2.71908,2.71984,-0.244478,-0.0148604,3.37647,0
2.12399,2.71726,2.71802,-0.241218,-0.0148604,4.23529,0
