time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.007242,-5,-5,-0.235754,0.0142852,0.0154357,-4.45176,-2.98824,-4.45176,-4.83402
0.015154,-5,-5,-0.23537,0.23374,0.0153398,-3.92964,24.8471,-3.92964,-4.8263
0.023142,-5,-5,-0.233261,0.370552,0.01371,-3.01364,-5.8,-3.01364,-4.78384
0.031403,-5,-5,-0.230672,0.230576,0.0117925,-2.55106,-10.7176,-2.55106,-4.7317
0.03919,-5,-5,-0.22933,0.0672075,0.0110255,-2.6793,-6.32941,-2.6793,-4.70465
0.04713,-5,-5,-0.229043,-0.0732476,0.0112172,-3.42584,-11.9765,-3.42584,-4.69886
0.05513,-5,-5,-0.229905,-0.172189,0.0124636,-4.56168,-6.78824,-4.56168,-4.71625
0.063333,-5,-5,-0.231056,-0.146879,0.0139976,-5.41356,-5.4,-5.41356,-4.73943
0.071282,-5,-5,-0.231919,-0.0819721,0.0153398,-5.90362,1.01176,-5.90362,-4.75681
0.079146,-5,-5,-0.232206,0.0419927,0.0159151,-5.9082,2.62353,-5.9082,-4.7626
0.087126,-5,-5,-0.231439,0.176983,0.0158192,-5.34944,1.22353,-5.34944,-4.74715
0.096287,-5,-5,-0.230097,0.211114,0.0150522,-4.56626,-3.77647,-4.56626,-4.72011
0.104157,-5,-5,-0.228563,0.147454,0.0140934,-3.95712,-2.07059,-3.95712,-4.68919
0.112127,-5,-5,-0.227509,0.0765073,0.0134223,-3.76934,-9.90588,-3.76934,-4.66793
0.12164,-5,-5,-0.227221,0.0251189,0.0134223,-4.12658,-8.18824,-4.12658,-4.66213
0.128217,-5,-5,-0.227604,-0.0642354,0.0139976,2.35412,-7.63529,2.35412,-4.66987
0.136152,-5,-5,-0.227988,-0.0473617,0.0144769,-5.09754,-4.75294,-5.09754,-4.6776
0.14417,-5,-5,-0.228084,-0.0276117,0.0148604,-5.2441,-3.14118,-5.2441,-4.67953
0.152388,-5,-5,-0.227892,0.05925,0.0148604,-5.07922,-0.623529,-5.07922,-4.67567
0.16021,-5,-5,-0.227317,0.10316,0.0145728,-4.67618,-3.83529,-4.67618,-4.66407
0.168135,-5,-5,-0.22655,0.0830267,0.0141893,-4.29146,-2.18824,-4.29146,-4.6486
0.176142,-5,-5,-0.22607,0.0390206,0.0139017,-4.2136,-3.41176,-4.2136,-4.63893
0.184502,-5,-5,-0.225975,0.0276117,0.0139017,-4.3739,-5.92941,-4.3739,-4.637
0.192188,-5,-5,-0.226166,-0.0401711,0.0141893,2.35412,-6.2,2.35412,-4.64087
0.200133,-5,-5,-0.22655,-0.0500461,0.0144769,-4.98304,-6.09412,-4.98304,-4.6486
0.208133,-5,-5,-0.226837,-0.0358568,0.0147646,-5.13876,-4.54118,-5.13876,-4.6544
0.216286,-5,-5,-0.226933,-0.0241602,0.0148604,-5.0838,-3.4,-5.0838,-4.65633
0.224145,-5,-5,-0.226837,0.0393083,0.0146687,-4.74488,-1.77647,-4.74488,-4.6544
0.232145,-5,-5,-0.226454,0.0442937,0.0142852,-4.38764,-2.54118,-4.38764,-4.64667
0.240139,-5,-5,-0.226262,0.0244478,0.0139976,-4.19986,-2.09412,-4.19986,-4.6428
0.24825,-5,-5,-0.226166,0.0181201,0.0138058,-4.13116,-5.70588,-4.13116,-4.64087
0.256136,-5,-5,-0.226358,-0.0299126,0.0138058,-4.24108,-5.6,-4.24108,-4.64473
0.264129,-5,-5,-0.226646,-0.0435267,0.0139976,-4.41054,-5.83529,-4.41054,-4.65053
0.272136,-5,-5,-0.227029,-0.0466905,0.0140934,-4.56626,-5.76471,-4.56626,-4.65827
0.28024,-5,-5,-0.227317,-0.0268447,0.0141893,-4.56626,-4.8,-4.56626,-4.66407
0.288136,-5,-5,-0.227317,0.00210922,0.0140934,-4.3052,-5.08235,-4.3052,-4.66407
0.296127,-5,-5,-0.227125,0.0160109,0.0139017,-4.10826,-3.07059,-4.10826,-4.6602
0.305293,-5,-5,-0.227029,0.0130388,0.01371,-3.95712,-2.10588,-3.95712,-4.65827
0.312209,-5,-5,-0.227029,0.0116966,0.0136141,-3.92506,-4.35294,-3.92506,-4.65827
0.320146,-5,-5,-0.227125,0.00393083,0.0136141,-3.95254,-5.02353,-3.95254,-4.6602
0.32813,-5,-5,-0.227221,-0.00661529,0.0136141,-4.02124,-5.95294,-4.02124,-4.66213
0.336275,-5,-5,-0.227317,-0.00997088,0.01371,-4.10368,-6.28235,-4.10368,-4.66407
0.344196,-5,-5,-0.227413,-0.0100667,0.01371,-4.19528,-7.43529,-4.19528,-4.666
0.35215,-5,-5,-0.227413,-0.00958738,0.0138058,-4.22276,-6.30588,-4.22276,-4.666
0.360141,-5,-5,-0.227413,-0.00920388,0.0138058,-4.24566,-5.90588,-4.24566,-4.666
0.368395,-5,-5,-0.227317,0.00335558,0.0138058,-4.20902,-3.87059,-4.20902,-4.66407
