time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.007993,-5,-5,0.14103,-0.246971,-0.00738228,1.9694,-34.3412,1.9694,2.90906
0.015985,-5,-5,0.138154,-0.561725,-0.00508131,0.19236,-4.03529,0.19236,2.85011
0.023999,-5,-5,0.134127,-0.472945,-0.00201335,-1.0763,0.247059,-1.0763,2.76755
0.031974,-5,-5,0.130676,-0.468631,0.000479369,-1.80452,-9.28235,-1.80452,2.69674
0.039974,-5,-5,0.127129,-0.541208,0.00278034,-2.5419,-14.3294,-2.5419,2.62393
0.047864,-5,-5,0.12291,-0.558369,0.00527306,-3.19684,-10.8588,-3.19684,2.53731
0.056179,-5,-5,0.1185,-0.634301,0.00738228,-3.9159,-18.4471,-3.9159,2.4467
0.063914,-5,-5,0.113419,-0.726819,0.00939563,-4.57084,-17.7294,-4.57084,2.34225
0.071912,-5,-5,0.10805,-0.799587,0.0113131,-5.11128,-16.8353,-5.11128,2.23182
0.079873,-5,-5,0.101722,-0.906007,0.0135182,-5.83034,-12.0941,-5.83034,2.10158
0.088029,-5,-5,0.0945316,-0.915403,0.0157233,-6.5036,-13.8824,-6.5036,1.95348
0.095897,-5,-5,0.0870534,-0.944932,0.0173532,-7.04862,-18.8941,-7.04862,1.79936
0.103874,-5,-5,0.0792876,-1.11175,0.0186954,-7.48372,-20.8706,-7.48372,1.63919
0.111862,-5,-5,0.0710425,-1.21568,0.01975,-7.9005,-18.1059,-7.9005,1.46904
0.120994,-5,-5,0.0619345,-1.1803,0.0209005,-8.16156,-19.2588,-8.16156,1.28096
0.128878,-5,-5,0.051676,-1.32181,0.0210922,-8.3814,-30.8,-8.3814,1.06899
0.136871,-5,-5,0.0414175,-1.3291,0.0215716,-8.60582,-19.6,-8.60582,0.856919
0.144855,-5,-5,0.0307755,-1.50177,0.0218592,-8.53254,-25.6353,-8.53254,0.63682
0.152956,-5,-5,0.0194624,-1.47473,0.0216675,-8.244,-19.3765,-8.244,0.402762
0.160977,-5,-5,0.00786165,-1.56648,0.0214757,-7.74936,-26.4941,-7.74936,0.162701
0.168863,-5,-5,-0.00383495,-1.58268,0.0208046,-7.37838,-26.0353,-7.37838,-0.0793668
0.178391,-5,-5,-0.0168738,-1.72889,0.0204211,-7.08526,-19.9647,-7.08526,-0.349198
0.184931,-5,-5,-0.0341311,-1.69121,0.0201335,-6.8471,-20.9176,-6.8471,-0.706229
0.19287,-5,-5,-0.0446772,-1.85602,0.01975,-6.53566,-21.9294,-6.53566,-0.924318
0.200961,-5,-5,-0.0585789,-1.95947,0.0190789,-6.38452,-19.6118,-6.38452,-1.21164
0.209299,-5,-5,-0.0742063,-1.96465,0.0187913,-6.2288,-10.9647,-6.2288,-1.53434
0.216986,-5,-5,-0.0894503,-1.85075,0.0181201,-5.75248,-18.2353,-5.75248,-1.84877
0.224868,-5,-5,-0.104694,-2.02725,0.017449,-5.43646,-26.5176,-5.43646,-2.16276
0.232857,-5,-5,-0.121089,-2.15802,0.0170655,-5.48226,-13.3765,-5.48226,-2.49989
0.241014,-5,-5,-0.137387,-2.10232,0.016682,-5.05632,-13.6824,-5.05632,-2.83439
0.248928,-5,-5,-0.153686,-2.17691,0.0160109,-4.7403,-20.8118,-4.7403,-3.16813
0.25688,-5,-5,-0.170176,-2.34066,0.0150522,-4.57084,-14.3412,-4.57084,-3.50494
0.264857,-5,-5,-0.187625,-2.2005,0.0150522,-4.58,-21.9529,-4.58,-3.86029
0.272963,-5,-5,-0.205266,-2.25073,0.0152439,-4.56626,-14.7647,-4.56626,-4.21835
0.280868,-5,-5,-0.222427,-2.2028,0.0149563,-4.48382,-20.0235,-4.48382,-4.56542
0.288866,-5,-5,-0.24026,-2.30251,0.0148604,-4.45176,-19.6118,-4.45176,-4.92464
0.296866,-5,-5,-0.257709,-2.28228,0.0147646,-4.63496,-12.8941,-4.63496,-5.27462
0.304943,-5,-5,-0.275733,-2.26214,0.0148604,-4.84106,-17.7412,-4.84106,-5.63445
0.312865,-5,-5,-0.293566,-2.19685,0.0152439,-5.01052,-7.49412,-5.01052,-5.98865
0.32086,-5,-5,-0.310823,-2.20021,0.0149563,-4.88228,-14.0471,-4.88228,-6.32962
0.328857,-5,-5,-0.32856,-2.33836,0.0151481,-5.07006,-9.61176,-5.07006,-6.67809
0.336949,-5,-5,-0.346104,-2.28937,0.0155316,-5.20746,-3.64706,-5.20746,-7.02072
0.344866,-5,-5,-0.362691,-2.10932,0.0147646,-4.5342,-11.5765,-4.5342,-7.34265
0.352858,-5,-5,-0.378414,-2.03492,0.0142852,-4.18612,-15.6941,-4.18612,-7.64596
0.360866,-5,-5,-0.394904,-1.98535,0.0143811,-4.15864,-16.6118,-4.15864,-7.96204
0.368974,-5,-5,-0.410819,-2.0331,0.0142852,-4.24566,-13.9882,-4.24566,-8.26504
0.376863,-5,-5,-0.427022,-2.15764,0.0143811,-4.77236,-12.5294,-4.77236,-8.57137
0.38487,-5,-5,-0.443608,-1.98833,0.0152439,-5.16624,-7.57647,-5.16624,-8.88262
0.393184,-5,-5,-0.458277,-1.81652,0.0149563,-4.76778,-11.1176,-4.76778,-9.15584
0.400989,-5,-5,-0.47237,-1.88037,0.0145728,-4.76778,-26.6471,-4.76778,-9.4165
0.408882,-5,-5,-0.487231,-1.91412,0.0151481,-5.6105,-10.0941,-5.6105,-9.68932
0.416865,-5,-5,-0.502379,-1.78565,0.0162985,-5.99522,-11.2824,-5.99522,-9.96522
0.425083,-5,-5,-0.516568,-1.90012,0.0169697,-6.3662,-14.4118,-6.3662,-10.2216
0.432924,-5,-5,-0.530278,-1.82045,0.0175449,-6.85168,-16.0941,-6.85168,-10.4673
0.440866,-5,-5,-0.544467,-1.70444,0.0186954,-7.2593,-11.7059,-7.2593,-10.7196
0.448859,-5,-5,-0.557698,-1.77357,0.0192706,-7.69898,-14.3059,-7.69898,-10.9529
0.457039,-5,-5,-0.57112,-1.72256,0.0202294,-8.0837,-12.9647,-8.0837,-11.1876
0.46489,-5,-5,-0.5832,-1.66063,0.020517,-8.52796,-9.74118,-8.52796,-11.3971
0.472868,-5,-5,-0.596143,-1.52401,0.0216675,-8.74322,-11.6471,-8.74322,-11.6197
0.480859,-5,-5,-0.607552,-1.47626,0.0219551,-8.84856,-14.2706,-8.84856,-11.8143
0.489007,-5,-5,-0.619249,-1.41107,0.0222427,-8.80734,-10.5647,-8.80734,-12.0123
0.496865,-5,-5,-0.629603,-1.3314,0.0219551,-8.73864,-18.0824,-8.73864,-12.1861
0.504869,-5,-5,-0.640149,-1.35441,0.022051,-8.86688,-16.5765,-8.86688,-12.3619
0.512853,-5,-5,-0.6506,-1.30283,0.0224345,-8.91726,-12.4824,-8.91726,-12.5346
0.52102,-5,-5,-0.660283,-1.28874,0.0222427,-8.96764,-14.0706,-8.96764,-12.6935
0.528885,-5,-5,-0.670158,-1.23409,0.0225303,-8.9997,-13.2118,-8.9997,-12.8543
0.536858,-5,-5,-0.678691,-1.13323,0.0224345,-8.96306,-13.0118,-8.96306,-12.9922
0.545722,-5,-5,-0.687415,-1.12642,0.0225303,-9.14168,-11.8118,-9.14168,-13.1323
0.552976,-5,-5,-0.69614,-1.08251,0.0229138,-9.21496,-14.9059,-9.21496,-13.2713
