time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,current_lpf,tau_mod
2.31987,-8.83213,0,-0.456743,0.127992,0.0270364,-9.78288,-8,0,-8.23151
2.32864,-8.81498,0,-0.455784,0.10968,0.0269405,-9.75082,-7.30588,0,-8.21545
2.3369,-8.79554,0,-0.454921,0.100572,0.0269405,-9.73708,-7.47059,0,-8.20098
2.34489,-8.77852,0,-0.453962,0.0960655,0.0269405,-9.7096,-6.97647,0,-8.1849
2.35284,-8.76137,0,-0.453195,0.0876287,0.0269405,-9.64548,-6.56471,0,-8.17204
2.36238,-8.74186,0,-0.452524,0.0650983,0.0268447,-9.71876,-8.72941,0,-8.16077
2.37093,-8.72258,0,-0.451949,0.0541687,0.0269405,-9.8241,-7.44706,0,-8.15112
2.37898,-8.70541,0,-0.45147,0.0587706,0.0269405,-9.78746,-8.16471,0,-8.14307
2.38688,-8.68817,0,-0.451086,0.0506214,0.0269405,-9.76914,-7.51765,0,-8.13662
2.39528,-8.67036,0,-0.450607,0.0479369,0.0268447,-9.65922,-7.98824,0,-8.12857
2.40389,-8.65127,0,-0.450319,0.0343228,0.0268447,-9.59968,-6.38824,0,-8.12374
2.41286,-8.63197,0,-0.450032,0.0348981,0.0267488,-9.51724,-7.15294,0,-8.11891
2.42184,-8.61396,0,-0.44984,0.023585,0.0266529,-9.46686,-7.45882,0,-8.11568
2.43086,-8.59283,0,-0.449648,0.0179284,0.0266529,-9.42564,-8.10588,0,-8.11246
2.43884,-8.57559,0,-0.449552,0.0134223,0.0264612,-9.36152,-7.98824,0,-8.11085
2.44693,-8.55817,0,-0.449456,0.0103544,0.0264612,-9.33404,-7.47059,0,-8.10924
2.45515,-8.54058,0,-0.449456,0.00872452,0.0263653,-9.27908,-8.10588,0,-8.10924
2.4638,-8.5212,0,-0.449456,0.00872452,0.0262694,-9.2287,-9.29412,0,-8.10924
2.4719,-8.50376,0,-0.449456,0.00834102,0.0261735,-9.1829,-9.09412,0,-8.10924
2.48046,-8.48634,0,-0.449456,0.00776578,0.0260777,-9.1142,-8.58823,0,-8.10924
2.4889,-8.46651,0,-0.449456,0.00728641,0.0259818,-9.0455,-8.22353,0,-8.10924
2.49678,-8.44917,0,-0.449456,0.00680704,0.0258859,-8.9768,-8.16471,0,-8.10924
2.50475,-8.43169,0,-0.449456,0.00642354,0.0256942,-8.92184,-8.21176,0,-8.10924
2.51414,-8.41287,0,-0.449456,0.00642354,0.0256942,-8.8852,-8.21176,0,-8.10924
2.52293,-8.39218,0,-0.449456,0.00604005,0.0255024,-8.82108,-8.18824,0,-8.10924
2.5308,-8.37467,0,-0.449456,0.00565655,0.0254066,-8.77528,-8.18824,0,-8.10924
2.53887,-8.3571,0,-0.449456,0.00527306,0.0254066,-8.75696,-8.22353,0,-8.10924
2.5469,-8.33927,0,-0.449456,0.00498544,0.0253107,-8.73406,-8.21176,0,-8.10924
2.55496,-8.32188,0,-0.449456,0.00460194,0.0253107,-8.73406,-8.17647,0,-8.10924
2.56292,-8.30412,0,-0.449456,0.00460194,0.0252148,-8.73864,-8.43529,0,-8.10924
2.57209,-8.28656,0,-0.449456,0.00431432,0.0252148,-8.76154,-8.48235,0,-8.10924
2.58089,-8.26441,0,-0.449456,0.0040267,0.0252148,-8.77986,-8.51765,0,-8.10924
2.58881,-8.24684,0,-0.449456,0.00383495,0.0252148,-8.82108,-8.50588,0,-8.10924
2.59683,-8.22917,0,-0.449456,0.00354733,0.0253107,-8.87604,-8.44706,0,-8.10924
2.60516,-8.21132,0,-0.449456,0.00335558,0.0253107,-8.91268,-8.49412,0,-8.10924
2.6139,-8.1914,0,-0.449456,0.00335558,0.0253107,-8.9539,-8.50588,0,-8.10924
2.62195,-8.17371,0,-0.449456,0.00316384,0.0253107,-8.99512,-8.48235,0,-8.10924
2.63088,-8.15376,0,-0.449456,0.00297209,0.0254066,-9.01802,-8.44706,0,-8.10924
2.63899,-8.13587,0,-0.449456,0.00278034,0.0254066,-9.04092,-8.45882,0,-8.10924
2.64793,-8.11595,0,-0.449456,0.00258859,0.0254066,-9.06382,-8.49412,0,-8.10924
2.65591,-8.09815,0,-0.449456,0.00239685,0.0254066,-9.0684,-8.47059,0,-8.10924
2.66465,-8.08032,0,-0.449456,0.00230097,0.0254066,-9.07756,-8.47059,0,-8.10924
2.67298,-8.06018,0,-0.449456,0.00230097,0.0254066,-9.0684,-8.47059,0,-8.10924
2.68192,-8.04012,0,-0.449456,0.00210922,0.0254066,-9.0684,-8.45882,0,-8.10924
2.68995,-8.02225,0,-0.449456,0.00201335,0.0254066,-9.05924,-8.49412,0,-8.10924
2.69828,-8.0038,0,-0.449456,0.0018216,0.0254066,-9.05466,-8.50588,0,-8.10924
2.7069,-7.98413,0,-0.449456,0.00172573,0.0254066,-9.03634,-8.49412,0,-8.10924
2.71482,-7.96625,0,-0.449456,0.00162985,0.0254066,-9.02718,-8.45882,0,-8.10924
2.72273,-7.94828,0,-0.449456,0.00162985,0.0254066,-8.9997,-8.50588,0,-8.10924
2.73099,-7.93005,0,-0.449456,0.00153398,0.0253107,-8.98138,-7.43529,0,-8.10924
2.73986,-7.91005,0,-0.449456,0.00134223,0.0253107,-8.94016,-8.30588,0,-8.10924
2.74791,-7.89208,0,-0.449456,0.00134223,0.0253107,-8.95848,-9.71765,0,-8.10924
2.75751,-7.87407,0,-0.449456,-0.000671117,0.0253107,-8.98596,-10.2235,0,-8.10924
2.76591,-7.85143,0,-0.449552,-0.00556068,0.0254066,-9.03634,-9.84706,0,-8.11085
2.77377,-7.83346,0,-0.449552,-0.00508131,0.0254066,-9.05466,-10.2118,0,-8.11085
2.78184,-7.81543,0,-0.449648,-0.00556068,0.0254066,-9.0684,-10.2706,0,-8.11246
2.79007,-7.7971,0,-0.449744,-0.00747816,0.0254066,-9.08214,-10.6,0,-8.11407
2.7989,-7.77694,0,-0.449744,-0.00891626,0.0254066,-9.10046,-10.4941,0,-8.11407
2.80687,-7.75885,0,-0.44984,-0.00814927,0.0254066,-9.07298,-10.5294,0,-8.11568
2.81489,-7.7407,0,-0.44984,-0.00747816,0.0254066,-8.99512,-10.6353,0,-8.11568
2.82299,-7.72232,0,-0.44984,-0.00719053,0.0253107,-8.92184,-9.89412,0,-8.11568
2.83185,-7.70211,0,-0.44984,-0.00671117,0.0252148,-8.8394,-9.92941,0,-8.11568
2.83988,-7.68395,0,-0.44984,-0.00671117,0.0252148,-8.7936,-9.4,0,-8.11568
2.84794,-7.66564,0,-0.449936,-0.00632767,0.0252148,-8.75696,-8.36471,0,-8.11729
2.85592,-7.64729,0,-0.44984,-0.00594418,0.0252148,-8.76154,-7.83529,0,-8.11568
2.86479,-7.62705,0,-0.44984,-0.0036432,0.0251189,-8.73406,-7.63529,0,-8.11568
2.87282,-7.60877,0,-0.449744,0.00230097,0.0251189,-8.7249,-6.81176,0,-8.11407
2.88104,-7.5903,0,-0.449744,0.00929976,0.0251189,-8.70658,-6.57647,0,-8.11407
2.88994,-7.56977,0,-0.449648,0.0120801,0.0251189,-8.70658,-7.15294,0,-8.11246
2.89891,-7.54941,0,-0.449456,0.0136141,0.0250231,-8.72948,-7.03529,0,-8.10924
2.90806,-7.53109,0,-0.449265,0.0181201,0.0250231,-8.7249,-4.87059,0,-8.10601
2.91691,-7.50808,0,-0.449073,0.0386371,0.0250231,-8.64246,-6.31765,0,-8.10279
2.92586,-7.48757,0,-0.448785,0.0293374,0.0249272,-8.61956,-4.75294,0,-8.09795
2.93384,-7.46923,0,-0.448498,0.0281869,0.0249272,-8.64704,-4.75294,0,-8.09312
2.94204,-7.4506,0,-0.44821,0.0371032,0.0249272,-8.64704,-6.2,0,-8.08828
2.95089,-7.42998,0,-0.448018,0.0348981,0.0249272,-8.67452,-5.68235,0,-8.08505
2.95989,-7.40945,0,-0.447635,0.0323095,0.0250231,-8.7478,-5.35294,0,-8.0786
2.96897,-7.39102,0,-0.447347,0.0477452,0.0249272,-8.72948,-6.65882,0,-8.07376
2.97793,-7.36788,0,-0.446964,0.0442937,0.0249272,-8.71574,-6.18824,0,-8.06731
2.98592,-7.34944,0,-0.446484,0.0549357,0.0249272,-8.66536,-7.36471,0,-8.05924
2.99398,-7.33106,0,-0.446197,0.0655777,0.0249272,-8.54628,-4.83529,0,-8.0544
3.00304,-7.31001,0,-0.445526,0.0710425,0.0247354,-8.43636,-5.29412,0,-8.04309
3.012,-7.28944,0,-0.445046,0.0794794,0.0246396,-8.33102,-3.2,0,-8.03502
3.02091,-7.26864,0,-0.444183,0.0824515,0.0243519,-8.25316,-1.92941,0,-8.02048
3.02896,-7.25011,0,-0.443512,0.0717136,0.0243519,-8.24858,-3.71765,0,-8.00917
3.03795,-7.22916,0,-0.442841,0.0640437,0.0242561,-8.3127,-6.83529,0,-7.99785
3.04696,-7.20835,0,-0.442266,0.0732476,0.0243519,-8.43636,-8.27059,0,-7.98815
3.05589,-7.18728,0,-0.441595,0.0845607,0.0244478,-8.473,-5.16471,0,-7.97683
3.06524,-7.16601,0,-0.440828,0.0770825,0.0244478,-8.53712,-4.11765,0,-7.96388
3.07394,-7.14542,0,-0.440061,0.0862864,0.0244478,-8.59666,-4.72941,0,-7.95093
3.08291,-7.12464,0,-0.439198,0.107666,0.0244478,-8.56002,-6.08235,0,-7.93636
3.0943,-7.09939,0,-0.438335,0.101914,0.0244478,-8.5188,-4.54118,0,-7.92178
3.10294,-7.07794,0,-0.43728,0.0959697,0.0244478,-8.5417,-4.6,0,-7.90395
3.11185,-7.057,0,-0.436322,0.10642,0.0243519,-8.5646,-4.47059,0,-7.88774
3.11981,-7.03825,0,-0.435363,0.110159,0.0243519,-8.53712,-3.15294,0,-7.87152
3.12791,-7.01936,0,-0.4345,0.116007,0.0243519,-8.50964,-3.31765,0,-7.85691
3.13685,-6.99853,0,-0.433541,0.130197,0.0242561,-8.39056,-5.18824,0,-7.84068
3.14489,-6.97978,0,-0.432391,0.109104,0.0241602,-8.34934,-5.75294,0,-7.82119
3.15335,-6.96104,0,-0.431528,0.108625,0.0242561,-8.44094,-5.32941,0,-7.80656
3.16192,-6.93978,0,-0.430665,0.116774,0.0241602,-8.43178,-7.51765,0,-7.79193
3.17006,-6.92101,0,-0.42961,0.118692,0.0241602,-8.44552,-4.92941,0,-7.77404
3.17889,-6.89999,0,-0.428652,0.12732,0.0241602,-8.41346,-4.91765,0,-7.75777
3.18711,-6.88077,0,-0.427501,0.127896,0.0240643,-8.3356,-3.04706,0,-7.73823
3.19585,-6.86001,0,-0.426543,0.111022,0.0239684,-8.34018,-2.29412,0,-7.72194
3.20389,-6.84116,0,-0.425488,0.11687,0.0239684,-8.43178,-5.98824,0,-7.70402
3.21187,-6.82231,0,-0.424625,0.120993,0.0240643,-8.52796,-4.47059,0,-7.68935
3.2199,-6.80324,0,-0.423666,0.130388,0.0240643,-8.51422,-5.76471,0,-7.67304
3.22879,-6.78221,0,-0.422612,0.128279,0.0240643,-8.45926,-6.84706,0,-7.65509
3.23683,-6.76334,0,-0.421557,0.118596,0.0240643,-8.50964,-4.2,0,-7.63713
3.24585,-6.74422,0,-0.420694,0.121856,0.0240643,-8.48216,-5.21176,0,-7.62244
3.25396,-6.72293,0,-0.419544,0.119746,0.0240643,-8.44094,-3.04706,0,-7.60283
3.26288,-6.70177,0,-0.418681,0.128375,0.0240643,-8.41804,-4.36471,0,-7.58812
3.27091,-6.68285,0,-0.41753,0.120226,0.0239684,-8.3356,-6.23529,0,-7.5685
3.27925,-6.66338,0,-0.416668,0.116583,0.0240643,-8.36308,-4.87059,0,-7.55377
3.28797,-6.64237,0,-0.415805,0.124061,0.0240643,-8.36308,-6.48235,0,-7.53904
3.29679,-6.62118,0,-0.41475,0.121856,0.0240643,-8.31728,-4.92941,0,-7.52103
3.30636,-6.60219,0,-0.413695,0.120513,0.0240643,-8.29438,-3.52941,0,-7.50301
3.31486,-6.57832,0,-0.412641,0.140263,0.0239684,-8.18446,-5.88235,0,-7.48499
3.32279,-6.55931,0,-0.411586,0.114953,0.0238726,-8.16156,-5.38824,0,-7.46695
3.33091,-6.54029,0,-0.410627,0.123198,0.0239684,-8.17072,-6.23529,0,-7.45055
3.3393,-6.52044,0,-0.409669,0.125403,0.0238726,-8.1066,-5,0,-7.43414
3.34797,-6.49975,0,-0.408614,0.112076,0.0238726,-8.12034,-3.85882,0,-7.41608
3.35581,-6.48068,0,-0.407655,0.121376,0.0238726,-8.1066,-3.88235,0,-7.39965
3.36389,-6.4616,0,-0.406697,0.113706,0.0237767,-8.08828,-3.97647,0,-7.38322
3.37189,-6.44225,0,-0.405834,0.119075,0.0238726,-8.12034,-3.91765,0,-7.36843
3.38088,-6.42089,0,-0.404875,0.126937,0.0237767,-8.11118,-5.27059,0,-7.35198
3.38885,-6.40178,0,-0.40382,0.13058,0.0237767,-8.0379,-4.8,0,-7.33389
3.39733,-6.38255,0,-0.402766,0.1278,0.0236808,-7.95546,-5.54118,0,-7.31578
3.40598,-6.36102,0,-0.401615,0.121951,0.0234891,-7.91424,-4.64706,0,-7.29602
3.41491,-6.33926,0,-0.400657,0.111405,0.0233932,-7.91882,-4.22353,0,-7.27955
3.42292,-6.32026,0,-0.399602,0.111693,0.0233932,-7.98752,-4.50588,0,-7.26142
3.43124,-6.30054,0,-0.398739,0.1092,0.0233932,-8.06538,-3.05882,0,-7.24658
3.43989,-6.27926,0,-0.397876,0.111309,0.0234891,-8.10202,-2.41176,0,-7.23174
3.44893,-6.25774,0,-0.396822,0.120513,0.0233932,-8.03332,-5.37647,0,-7.21359
3.45965,-6.23616,0,-0.395863,0.112268,0.0233932,-8.0379,-5.4,0,-7.19708
3.46793,-6.21195,0,-0.394808,0.113131,0.0234891,-8.09286,-6.16471,0,-7.17891
3.47687,-6.19037,0,-0.393945,0.104502,0.0234891,-8.08828,-6.03529,0,-7.16405
3.48482,-6.1711,0,-0.392987,0.101626,0.0234891,-8.08828,-5.44706,0,-7.14752
3.49301,-6.15157,0,-0.39222,0.111789,0.0234891,-8.03332,-6.43529,0,-7.13429
3.50198,-6.12985,0,-0.391549,0.105174,0.0233932,-7.98294,-6.43529,0,-7.12272
3.51083,-6.1082,0,-0.39059,0.0855194,0.0233932,-8.05164,-4.58824,0,-7.10617
3.5209,-6.08893,0,-0.389823,0.0992294,0.0234891,-8.08828,-6.74118,0,-7.09293
3.52986,-6.06225,0,-0.388864,0.10038,0.0233932,-8.015,-6.90588,0,-7.07638
3.53787,-6.04294,0,-0.388001,0.0970243,0.0233932,-7.95088,-4.82353,0,-7.06147
3.54594,-6.02351,0,-0.38733,0.096449,0.0232973,-7.89134,-3.85882,0,-7.04988
3.55591,-5.99906,0,-0.386563,0.0939563,0.0232015,-7.786,-5.50588,0,-7.03662
3.56488,-5.97746,0,-0.3857,0.0677828,0.0232015,-7.84554,-2.68235,0,-7.0217
3.57283,-5.958,0,-0.385029,0.072193,0.0232015,-7.88676,-3.91765,0,-7.01009
3.58099,-5.93841,0,-0.384454,0.0836978,0.0232015,-7.86386,-6.88235,0,-7.00014
3.58998,-5.9165,0,-0.383975,0.0854236,0.0232015,-7.79974,-5.42353,0,-6.99185
3.59883,-5.89481,0,-0.383112,0.0726723,0.0231056,-7.786,-3.82353,0,-6.97691
3.60675,-5.87527,0,-0.382441,0.0713301,0.0230097,-7.7402,-4.14118,0,-6.96529
3.61535,-5.8551,0,-0.381865,0.0806299,0.0230097,-7.7173,-5.35294,0,-6.95533
3.62402,-5.83382,0,-0.381098,0.0887791,0.0229138,-7.6486,-5.64706,0,-6.94204
3.63291,-5.81176,0,-0.380523,0.0688374,0.022818,-7.61196,-6.31765,0,-6.93208
3.64331,-5.7878,0,-0.380044,0.047074,0.0229138,-7.7402,-5.4,0,-6.92377
3.65189,-5.76536,0,-0.379564,0.0394041,0.0230097,-7.98294,-4.75294,0,-6.91546
3.66085,-5.74354,0,-0.379181,0.05925,0.0231056,-8.02416,-7.35294,0,-6.90881
3.66886,-5.724,0,-0.378702,0.0653859,0.0230097,-7.93256,-4.03529,0,-6.9005
3.67888,-5.69932,0,-0.378126,0.0682621,0.022818,-7.69898,-7.55294,0,-6.89052
3.68783,-5.67746,0,-0.377455,0.0487039,0.0227221,-7.6028,-5.94118,0,-6.87888
3.69588,-5.65784,0,-0.377072,0.0323095,0.0226262,-7.6715,-2.94118,0,-6.87222
3.70434,-5.6376,0,-0.37688,0.0358568,0.0227221,-7.72646,-4.72941,0,-6.8689
3.71292,-5.61595,0,-0.376401,0.0422803,0.0226262,-7.70814,-3.87059,0,-6.86058
3.72188,-5.59405,0,-0.376113,0.0385413,0.0226262,-7.68066,-5.18824,0,-6.85558
3.72988,-5.57435,0,-0.375825,0.0447731,0.0226262,-7.63028,-4.6,0,-6.85059
3.73812,-5.55421,0,-0.375442,0.0404587,0.0225303,-7.5799,-4.75294,0,-6.84393
3.74688,-5.53253,0,-0.375058,0.0381578,0.0225303,-7.56158,-4.29412,0,-6.83727
3.75475,-5.5129,0,-0.374771,0.0374867,0.0225303,-7.52036,-5.54118,0,-6.83228
3.76491,-5.4932,0,-0.374483,0.0250231,0.0225303,-7.59364,-3.91765,0,-6.82728
3.77399,-5.46585,0,-0.374195,0.0255983,0.0225303,-7.6486,-4.29412,0,-6.82228
3.78283,-5.4439,0,-0.374004,0.0310631,0.0225303,-7.6486,-4.83529,0,-6.81895
3.79088,-5.42415,0,-0.373716,0.0310631,0.0224345,-7.60738,-6.2,0,-6.81396
3.79892,-5.40413,0,-0.373428,0.0274199,0.0224345,-7.57074,-5.78824,0,-6.80896
3.80687,-5.38462,0,-0.373237,0.029625,0.0224345,-7.52494,-5.74118,0,-6.80563
3.81491,-5.3649,0,-0.372949,0.0357609,0.0223386,-7.46082,-6.30588,0,-6.80063
3.82331,-5.34512,0,-0.372757,0.0255983,0.0223386,-7.45166,-5.35294,0,-6.79729
3.83192,-5.32257,0,-0.372566,0.0238726,0.0222427,-7.44708,-5.17647,0,-6.79396
3.84078,-5.30052,0,-0.372278,0.0275158,0.0222427,-7.40128,-5.49412,0,-6.78896
3.84887,-5.28069,0,-0.37199,0.0276117,0.0221468,-7.3738,-6.23529,0,-6.78396
3.85719,-5.26078,0,-0.371894,0.0170655,0.0222427,-7.4883,-5.71765,0,-6.78229
3.86587,-5.23859,0,-0.371894,0.0130388,0.0222427,-7.6257,-3.56471,0,-6.78229
3.87391,-5.21873,0,-0.371703,0.0171614,0.0223386,-7.63028,-4.34118,0,-6.77896
3.88193,-5.19888,0,-0.371607,0.0237767,0.0222427,-7.57532,-5.22353,0,-6.77729
3.89034,-5.17797,0,-0.371415,0.0179284,0.0222427,-7.54326,-6.25882,0,-6.77396
3.89881,-5.1566,0,-0.371319,0.0125595,0.0222427,-7.56158,-6.23529,0,-6.77229
3.90689,-5.13677,0,-0.371223,0.0115049,0.0222427,-7.57074,-6.08235,0,-6.77062
3.91555,-5.11686,0,-0.371127,0.0116007,0.0222427,-7.56616,-5.70588,0,-6.76895
3.92391,-5.09423,0,-0.371032,0.0178325,0.0222427,-7.5112,-4.67059,0,-6.76729
3.93278,-5.07205,0,-0.37084,0.0242561,0.0221468,-7.36464,-7.27059,0,-6.76395
3.9409,-5.05207,0,-0.370648,0.0246396,0.022051,-7.29594,-6.61176,0,-6.76061
3.94925,-5.03191,0,-0.370456,0.026557,0.0219551,-7.23182,-6.81176,0,-6.75728
3.95787,-5.00968,0,-0.370265,0.0187913,0.0219551,-7.23182,-5.41176,0,-6.75394
3.96585,-4.98976,0,-0.370169,0.0214757,0.0219551,-7.23182,-3.74118,0,-6.75227
3.97386,-4.9698,0,-0.369977,0.0183119,0.0219551,-7.25014,-2.88235,0,-6.74894
3.98196,-4.94949,0,-0.369785,0.0198459,0.0219551,-7.2593,-3.38824,0,-6.7456
3.99085,-4.92726,0,-0.369689,0.0232973,0.0219551,-7.25014,-3.72941,0,-6.74393
3.99881,-4.90728,0,-0.369402,0.029625,0.0218592,-7.22266,-4.71765,0,-6.73893
4.00734,-4.88707,0,-0.36921,0.0250231,0.0218592,-7.2364,-4.08235,0,-6.73559
4.01589,-4.86458,0,-0.368922,0.023585,0.0218592,-7.24556,-3.91765,0,-6.73058
4.02383,-4.8447,0,-0.368827,0.0259818,0.0218592,-7.2822,-4.05882,0,-6.72891
4.03188,-4.82469,0,-0.368539,0.0308714,0.0218592,-7.27304,-5.90588,0,-6.72391
4.04017,-4.80436,0,-0.368347,0.0256942,0.0218592,-7.2822,-4.92941,0,-6.72057
4.04892,-4.78195,0,-0.368155,0.0250231,0.0219551,-7.32342,-5.17647,0,-6.71723
4.05786,-4.75946,0,-0.367964,0.0318301,0.0219551,-7.31426,-4.94118,0,-6.71389
4.06591,-4.73935,0,-0.367676,0.0339393,0.0218592,-7.25472,-4.83529,0,-6.70888
4.07399,-4.71902,0,-0.367388,0.0279951,0.0218592,-7.2593,-4.47059,0,-6.70387
4.0829,-4.69664,0,-0.367197,0.0277075,0.0218592,-7.29594,-4.34118,0,-6.70053
4.0908,-4.67654,0,-0.366813,0.0594418,0.0218592,-7.18144,-3.43529,0,-6.69385
4.10034,-4.65359,0,-0.366334,0.0581954,0.0216675,-7.03488,-6.70588,0,-6.6855
4.1089,-4.63122,0,-0.365854,0.0662488,0.0215716,-6.90206,-3.95294,0,-6.67714
4.11687,-4.61104,0,-0.365279,0.0750692,0.0213799,-6.79672,-4.47059,0,-6.66711
4.12487,-4.59091,0,-0.3648,0.0504296,0.021284,-6.81046,-1.70588,0,-6.65876
4.1333,-4.57,0,-0.364416,0.0568532,0.0213799,-6.87458,-2.41176,0,-6.65207
4.14187,-4.54805,0,-0.363937,0.0662488,0.0213799,-6.89748,-2.96471,0,-6.64371
4.14992,-4.52787,0,-0.363362,0.0760279,0.0213799,-6.83336,-5.23529,0,-6.63367
4.15788,-4.5077,0,-0.362786,0.0775619,0.0213799,-6.83336,-5.01176,0,-6.62364
4.16604,-4.48724,0,-0.362307,0.066057,0.0213799,-6.90206,-4.23529,0,-6.61527
4.17492,-4.46475,0,-0.361732,0.0687415,0.0214757,-6.99824,-3.34118,0,-6.60523
4.1829,-4.44451,0,-0.361061,0.0859029,0.0214757,2.35412,-4.69412,0,-6.59352
4.19172,-4.42366,0,-0.360485,0.0962573,0.0215716,-7.03488,-2.37647,0,-6.58347
4.1999,-4.40136,0,-0.359623,0.101339,0.0215716,-6.94786,-1.05882,0,-6.5684
4.20885,-4.37876,0,-0.358856,0.0951068,0.0215716,-6.89748,-1.35294,0,-6.555
4.21686,-4.3585,0,-0.357993,0.127992,0.0214757,-6.7555,-2.41176,0,-6.53991
4.2251,-4.33793,0,-0.357034,0.132593,0.0213799,-6.60436,-3.10588,0,-6.52315
4.23389,-4.31537,0,-0.356075,0.130484,0.0211881,-6.51276,-3.74118,0,-6.50638
4.2419,-4.29512,0,-0.354925,0.138058,0.0210922,-6.42574,-3.18824,0,-6.48625
4.24988,-4.27483,0,-0.35387,0.127608,0.0209964,-6.40284,-1.34118,0,-6.46779
4.25798,-4.25433,0,-0.353007,0.141126,0.0209005,-6.37994,-2.09412,0,-6.45268
4.26684,-4.23168,0,-0.351665,0.150138,0.0207087,-6.3204,-4.01176,0,-6.42917
4.27485,-4.21138,0,-0.350323,0.157425,0.0206129,-6.29292,-1.14118,0,-6.40564
4.28309,-4.19072,0,-0.348981,0.156754,0.020517,-6.26544,-3.95294,0,-6.38211
4.29183,-4.16805,0,-0.347734,0.16567,0.020517,-6.30208,-2.18824,0,-6.36024
4.29991,-4.14781,0,-0.3462,0.184845,0.0204211,-6.2517,-2.63529,0,-6.33332
4.30787,-4.12747,0,-0.344762,0.210251,0.0203252,-6.15552,-2.28235,0,-6.30806
4.31612,-4.10686,0,-0.343132,0.216195,0.0202294,-6.09598,-1.89412,0,-6.27942
4.32479,-4.08417,0,-0.341502,0.237,0.0201335,-5.98148,-0.623529,0,-6.25077
4.33286,-4.06377,0,-0.339393,0.263845,0.0198459,-5.77996,-1.97647,0,-6.21366
4.34089,-4.04339,0,-0.33738,0.279472,0.0195583,-5.6563,0.364706,0,-6.17821
4.34917,-4.02216,0,-0.335271,0.29625,0.0192706,-5.52348,-1.74118,0,-6.14105
4.35791,-4.00005,0,-0.333066,0.300085,0.0190789,-5.42272,0.247059,0,-6.10217
4.36682,-3.97706,0,-0.330477,0.309385,0.0188871,-5.32654,1.97647,0,-6.05649
4.37659,-3.95573,0,-0.327697,0.317534,0.0185036,-5.26242,-0.352941,0,-6.00738
4.38488,-3.93098,0,-0.324629,0.324053,0.0183119,-5.25326,-2.21176,0,-5.95314
4.39387,-3.90813,0,-0.322136,0.309864,0.0181201,-5.26242,-2.21176,0,-5.90903
4.40188,-3.88766,0,-0.31926,0.338818,0.0180243,-5.32654,-1.50588,0,-5.85808
4.41095,-3.86431,0,-0.316671,0.336517,0.0181201,-5.41356,-1.14118,0,-5.81219
4.41988,-3.84164,0,-0.313795,0.375921,0.018216,-5.4273,3.50588,0,-5.76115
4.42788,-3.82117,0,-0.310535,0.405259,0.018216,-5.25784,1.34118,0,-5.70325
4.4365,-3.80042,0,-0.307659,0.432583,0.018216,-5.09296,1.07059,0,-5.65211
4.44491,-3.77747,0,-0.30392,0.459235,0.0178325,-4.86396,2.08235,0,-5.58556
4.45384,-3.75458,0,-0.300373,0.476493,0.017449,2.35412,0.694118,0,-5.52235
4.46283,-3.73151,0,-0.29625,0.465467,0.0170655,-4.60748,-3.32941,0,-5.44881
4.47103,-3.71047,0,-0.292415,0.443896,0.0168738,-4.65328,0.694118,0,-5.38031
4.47979,-3.68785,0,-0.28906,0.423954,0.0169697,-4.7632,0.105882,0,-5.32031
4.48787,-3.66739,0,-0.285225,0.462112,0.0170655,-4.84564,1.03529,0,-5.25166
4.49778,-3.64686,0,-0.281581,0.489627,0.0171614,-4.83648,0.388235,0,-5.18637
4.50599,-3.62093,0,-0.276788,0.509953,0.0169697,-4.79984,1.95294,0,-5.10037
4.51492,-3.59798,0,-0.272857,0.494996,0.0167779,-4.7861,0.235294,0,-5.02975
4.5229,-3.57748,0,-0.268447,0.487902,0.016682,-4.86396,1.97647,0,-4.95044
4.53118,-3.55633,0,-0.264708,0.495763,0.0168738,-5.03342,0.635294,0,-4.88311
4.53984,-3.53372,0,-0.260873,0.516952,0.0170655,-5.07922,3.17647,0,-4.81399
4.54783,-3.51317,0,-0.256558,0.565847,0.0172573,-4.90518,4.25882,0,-4.73615
4.55699,-3.49256,0,-0.252244,0.63478,0.0170655,-4.58458,1.78824,0,-4.65822
4.56597,-3.46666,0,-0.247163,0.594226,0.0165862,-4.3052,0.352941,0,-4.56632
4.57483,-3.44359,0,-0.24189,0.586268,0.0161068,-3.53576,1.38824,0,-4.47083
4.58288,-3.42301,0,-0.237096,0.548782,0.0159151,-4.13574,-0.447059,0,-4.38391
4.59153,-3.40098,0,-0.232782,0.617715,0.0160109,-4.09452,0.870588,0,-4.3056
4.59986,-3.37915,0,-0.227796,0.617715,0.0158192,-4.0533,0.0941176,0,-4.215
4.60785,-3.35856,0,-0.22329,0.547535,0.0155316,-4.19986,-1.36471,0,-4.13303
4.61642,-3.3379,0,-0.219072,0.55741,0.0155316,-4.43802,3.04706,0,-4.05622
4.62499,-3.31444,0,-0.214853,0.523375,0.0157233,-4.7174,0.105882,0,-3.97933
4.63388,-3.29141,0,-0.210443,0.590103,0.0160109,-4.95556,2.02353,0,-3.89887
4.6419,-3.2708,0,-0.205745,0.555205,0.0162027,-4.8548,1.22353,0,-3.81308
4.65058,-3.24911,0,-0.201431,0.560286,0.0160109,-4.55252,0.0235294,0,-3.73422
4.65891,-3.2268,0,-0.196445,0.584159,0.0156274,-4.29146,-0.141176,0,-3.643
