time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.886479,0.676022,0.0042691,0.23259,-0.0700837,-0.0130388,4.43802,1.45882,0.0042691,4.91786
0.908951,0.692628,0.00422391,0.231823,-0.0680704,-0.0130388,4.34184,0.447059,0.00422391,4.90194
0.930203,0.703282,0.00419492,0.230193,-0.0876287,-0.0130388,4.36016,2.32941,0.00419492,4.86808
0.942464,0.719592,0.00415054,0.228467,-0.0923265,-0.0130388,4.24108,1.72941,0.00415054,4.83223
0.962009,0.728085,0.00412743,0.227317,-0.0985583,-0.0131347,4.19528,1.42353,0.00412743,4.80832
0.973748,0.743608,0.00408519,0.225591,-0.105557,-0.0131347,4.22276,2.96471,0.00408519,4.77244
0.996473,0.751867,0.00406271,0.224441,-0.0969284,-0.0131347,4.20444,1.71765,0.00406271,4.74851
1.00852,0.770817,0.00401115,0.22214,-0.0957779,-0.0131347,4.27772,0.447059,0.00401115,4.70064
1.02742,0.784647,0.00397351,0.220989,-0.101147,-0.0131347,4.3739,2.56471,0.00397351,4.67669
1.04525,0.794935,0.00394552,0.218976,-0.0975995,-0.0130388,4.40138,0.741176,0.00394552,4.63477
1.05678,0.808261,0.00390926,0.217058,-0.114665,-0.012943,4.31894,0.188235,0.00390926,4.59483
1.06719,0.816724,0.00388623,0.216004,-0.107283,-0.012943,4.14032,1.84706,0.00388623,4.57285
1.08992,0.824507,0.00386505,0.214949,-0.11409,-0.012943,4.14948,2.64706,0.00386505,4.55087
1.11002,0.84397,0.00381209,0.212648,-0.118596,-0.0131347,4.08994,-0.176471,0.00381209,4.50289
1.12329,0.859133,0.00377082,0.210539,-0.117445,-0.0132306,4.0762,0.705882,0.00377082,4.4589
1.14175,0.86898,0.00374403,0.208909,-0.130484,-0.0131347,3.90216,-0.8,0.00374403,4.42488
1.15537,0.885365,0.00369945,0.206608,-0.139209,-0.0130388,3.74186,-0.152941,0.00369945,4.37685
1.17863,0.893734,0.00367667,0.204786,-0.136812,-0.012943,2.35412,0.811765,0.00367667,4.3388
1.19052,0.91255,0.00362547,0.201718,-0.141701,-0.012943,2.35412,0.341176,0.00362547,4.27469
1.20955,0.920661,0.0036034,0.199993,-0.150905,-0.012943,3.58156,1.08235,0.0036034,4.23861
1.23157,0.938467,0.00355495,0.197117,-0.152823,-0.0128471,3.63194,1.61176,0.00355495,4.17845
1.24357,0.954084,0.00351245,0.193953,-0.152152,-0.0128471,3.94796,0.988235,0.00351245,4.11223
1.26728,0.963668,0.00348637,0.192131,-0.154549,-0.0127512,4.08078,1.01176,0.00348637,4.07409
1.27921,0.982171,0.00343602,0.188488,-0.141414,-0.0124636,3.93422,1.27059,0.00343602,3.99776
1.29872,0.989979,0.00341478,0.18705,-0.138346,-0.0124636,3.74186,1.38824,0.00341478,3.96762
1.31143,1.00698,0.00336851,0.184269,-0.1371,-0.0124636,3.76018,1.87059,0.00336851,3.90932
1.3312,1.01528,0.00334592,0.182544,-0.137291,-0.0124636,3.62278,0.341176,0.00334592,3.87312
1.34366,1.03198,0.00330047,0.179859,-0.138729,-0.0123677,3.55408,-0.364706,0.00330047,3.81678
1.36692,1.04046,0.0032774,0.178038,-0.141414,-0.0123677,2.35412,0.952941,0.0032774,3.77853
1.38864,1.06046,0.00322298,0.174874,-0.13499,-0.0122718,2.35412,0.635294,0.00322298,3.71208
1.39944,1.07577,0.00318133,0.171902,-0.137771,-0.0122718,2.35412,-1.03529,0.00318133,3.64962
1.41744,1.08379,0.0031595,0.170368,-0.14314,-0.0122718,-76.202,0,0.0031595,3.61737
1.42947,1.09918,0.00311763,0.167971,-0.143427,-0.0122718,-77.3745,1.92941,0.00311763,3.56696
1.45161,1.10766,0.00309455,0.166245,-0.13336,-0.012176,-78.547,1.29412,0.00309455,3.53065
1.46299,1.12579,0.00304523,0.163369,-0.134032,-0.0122718,-64.4772,1.30588,0.00304523,3.47012
1.48226,1.13349,0.00302426,0.161931,-0.136908,-0.0122718,-85.5819,0.694118,0.00302426,3.43984
1.49548,1.15087,0.00297698,0.159534,-0.157904,-0.0123677,-92.6168,0.988235,0.00297698,3.38936
1.51466,1.15894,0.00295501,0.157617,-0.143907,-0.0123677,127.809,0.282353,0.00295501,3.34896
1.52714,1.17566,0.0029095,0.155028,-0.14151,-0.0123677,100.842,-0.976471,0.0029095,3.29441
1.55068,1.18393,0.00288701,0.153206,-0.14429,-0.0123677,87.9452,-0.964706,0.00288701,3.256
1.57086,1.20409,0.00283214,0.150042,-0.135661,-0.0122718,82.0828,-0.329412,0.00283214,3.18927
1.58215,1.21916,0.00279113,0.147262,-0.136428,-0.0122718,106.705,1.47059,0.00279113,3.13061
1.60227,1.22769,0.00276794,0.145824,-0.119075,-0.012176,132.499,-0.905882,0.00276794,3.10025
1.61413,1.24407,0.00272336,0.14314,-0.120226,-0.012176,-134.826,-0.482353,0.00272336,3.04357
1.63761,1.25214,0.00270141,0.141797,-0.125499,-0.0120801,-118.411,1.32941,0.00270141,3.01523
1.65013,1.27231,0.00264651,0.138921,-0.114665,-0.0118884,-138.343,0.176471,0.00264651,2.95446
1.66922,1.28045,0.00262437,0.137675,-0.0930935,-0.0117925,2.92662,-0.388235,0.00262437,2.92813
1.68222,1.29752,0.0025779,0.135661,-0.102297,-0.0116966,2.35412,1.11765,0.0025779,2.88557
1.7017,1.3125,0.00253715,0.134511,-0.0924223,-0.0116966,2.35412,0.847059,0.00253715,2.86125
1.71507,1.32195,0.00251143,0.132785,-0.0905049,-0.0116007,2.35412,-0.211765,0.00251143,2.82476
1.73626,1.3399,0.00246258,0.131635,-0.0907925,-0.0116007,2.35412,0.870588,0.00246258,2.80042
1.75627,1.34903,0.00243775,0.130005,-0.0598252,-0.0115049,2.35412,-0.658824,0.00243775,2.76595
