time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.587292,0.493744,-0.184465,-0.262023,0.124924,0.0136141,-4.58458,-2.50588,-0.184465,-5.52671
0.596024,0.501855,-0.185637,-0.261064,0.131922,0.0136141,-4.41054,-1.49412,-0.185637,-5.50695
0.604944,0.510293,-0.188777,-0.26001,0.119267,0.0136141,-4.34642,-0.247059,-0.188777,-5.48521
0.612904,0.517777,-0.187757,-0.258955,0.14755,0.01371,-4.35558,0.0470588,-0.187757,-5.46346
0.621341,0.525546,-0.18927,-0.257901,0.150234,0.0136141,-4.29146,-1.30588,-0.18927,-5.44171
0.630129,0.533745,-0.189096,-0.25675,0.171326,0.01371,-4.2594,1.05882,-0.189096,-5.41797
0.638901,0.542248,-0.190229,-0.255312,0.179668,0.0138058,-4.19986,0.0705882,-0.190229,-5.38829
0.646925,0.549814,-0.188751,-0.253682,0.212456,0.01371,-4.12658,-0.729412,-0.188751,-5.35464
0.6552,0.55766,-0.188928,-0.252052,0.228947,0.01371,-3.97544,0.0941176,-0.188928,-5.32097
0.664109,0.565972,-0.189827,-0.250326,0.239205,0.0135182,-3.85178,0.223529,-0.189827,-5.2853
0.67227,0.573856,-0.191178,-0.248121,0.243903,0.0134223,-3.78308,0.894118,-0.191178,-5.23971
0.681524,0.581675,-0.191897,-0.246204,0.254833,0.0133265,-3.70522,0.6,-0.191897,-5.20004
0.689169,0.589837,-0.193,-0.243711,0.262694,0.0131347,-3.66858,0.364706,-0.193,-5.14844
0.697918,0.598484,-0.19372,-0.24189,0.275541,0.0132306,-3.74644,1.27059,-0.19372,-5.11072
0.705872,0.606203,-0.194739,-0.239493,0.283211,0.0133265,-3.81056,1.69412,-0.194739,-5.06106
0.714208,0.614165,-0.193866,-0.237288,0.310439,0.0133265,-3.81514,0.823529,-0.193866,-5.01534
0.722999,0.622651,-0.194689,-0.234891,0.321848,0.0134223,-3.69148,0.435294,-0.194689,-4.96562
0.73106,0.629418,-0.19298,-0.232015,0.354445,0.0133265,-3.6411,2.95294,-0.19298,-4.90592
0.739334,0.638459,-0.193232,-0.229234,0.372757,0.0131347,-3.59072,4.96471,-0.193232,-4.84817
0.748086,0.646904,-0.195905,-0.226454,0.365759,0.0130388,-3.5266,1.58824,-0.195905,-4.79038
0.756846,0.6557,-0.199044,-0.223194,0.354829,0.012943,-3.57698,-0.223529,-0.199044,-4.72258
0.764859,0.663538,-0.201517,-0.22003,0.348214,0.0128471,-3.70064,1.56471,-0.201517,-4.65673
0.772872,0.67139,-0.2005,-0.217154,0.376592,0.0127512,-3.79682,0.317647,-0.2005,-4.59682
0.781345,0.679543,-0.200659,-0.214278,0.39385,0.0128471,-3.99834,0.270588,-0.200659,-4.53688
0.789949,0.688155,-0.20208,-0.211498,0.399602,0.0130388,-4.13116,3.57647,-0.20208,-4.4789
0.798989,0.697168,-0.202215,-0.208142,0.419064,0.0132306,-4.07162,5.88235,-0.202215,-4.40887
0.809202,0.706962,-0.201213,-0.204499,0.451566,0.0131347,-3.80598,2.69412,-0.201213,-4.33279
0.817167,0.716197,-0.200418,-0.20028,0.480615,0.0128471,-3.46706,0.8,-0.200418,-4.24463
0.825969,0.724005,-0.201403,-0.196733,0.48886,0.0124636,-3.2518,-1.11765,-0.201403,-4.17043
0.834975,0.732892,-0.208676,-0.192802,0.437185,0.012176,-3.17394,1.75294,-0.208676,-4.08815
0.842947,0.740879,-0.211804,-0.188967,0.424242,0.0120801,-3.16478,2.87059,-0.211804,-4.00781
0.853641,0.750398,-0.213338,-0.185803,0.430857,0.0122718,-3.27928,4.72941,-0.213338,-3.94149
0.862235,0.760175,-0.212231,-0.18101,0.4647,0.0122718,-3.21058,0.2,-0.212231,-3.84093
0.870899,0.769063,-0.210952,-0.177367,0.498064,0.0120801,-3.1144,-0.141176,-0.210952,-3.76444
0.880796,0.777774,-0.217999,-0.173244,0.447251,0.0118884,-3.16478,5.56471,-0.217999,-3.67783
0.889071,0.78629,-0.221563,-0.16893,0.430665,0.0118884,-3.35256,-0.129412,-0.221563,-3.58713
0.897261,0.795733,-0.223233,-0.16567,0.435555,0.0119842,-3.55408,-0.564706,-0.223233,-3.51855
0.906705,0.804187,-0.225901,-0.16241,0.427789,0.012176,-3.81972,3.50588,-0.225901,-3.44993
0.916789,0.814382,-0.225452,-0.158288,0.456263,0.0123677,-3.91132,3.45882,-0.225452,-3.3631
0.926059,0.824216,-0.226526,-0.153973,0.468152,0.0123677,-3.65026,1.49412,-0.226526,-3.27217
0.934919,0.8343,-0.22446,-0.150042,0.512829,0.0122718,-3.39836,2.68235,-0.22446,-3.18927
0.942984,0.842547,-0.226997,-0.145824,0.506022,0.0117925,-2.99532,2.74118,-0.226997,-3.10025
0.95191,0.851836,-0.232803,-0.142085,0.467577,0.0115049,-2.82128,2.28235,-0.232803,-3.0213
0.960282,0.860406,-0.236607,-0.13825,0.447731,0.0113131,-2.73884,0.858824,-0.236607,-2.94028
0.968355,0.86881,-0.2387,-0.134894,0.445334,0.011409,-2.71136,1.48235,-0.2387,-2.86936
0.978596,0.878074,-0.237136,-0.13058,0.483587,0.0112172,-2.61976,0.8,-0.237136,-2.77812
0.985849,0.887094,-0.242937,-0.126649,0.443225,0.0110255,-2.52358,0.411765,-0.242937,-2.69494
0.994287,0.895765,-0.249532,-0.123677,0.392316,0.0110255,-2.61976,3.50588,-0.249532,-2.63203
1.00238,0.904144,-0.252026,-0.120513,0.384837,0.0109296,-2.87166,0.694118,-0.252026,-2.56503
1.01093,0.913274,-0.254096,-0.116678,0.383687,0.0110255,-3.10066,0,-0.254096,-2.48378
1.01929,0.922014,-0.256213,-0.11409,0.381002,0.0111214,-3.31592,1.34118,-0.256213,-2.42892
1.02787,0.931153,-0.259035,-0.111214,0.371223,0.0112172,-3.40752,1.87059,-0.259035,-2.36794
1.03596,0.939604,-0.259237,-0.107954,0.389152,0.0113131,-3.40294,0.141176,-0.259237,-2.29881
1.04425,0.948407,-0.259235,-0.104982,0.410148,0.0112172,-3.2518,2.11765,-0.259235,-2.23576
1.05304,0.957743,-0.264462,-0.102201,0.373428,0.0111214,-2.96326,0.0823529,-0.264462,-2.17675
1.06246,0.966444,-0.266237,-0.0990376,0.374004,0.0109296,-2.75716,1.32941,-0.266237,-2.10959
1.0699,0.975693,-0.268742,-0.0955862,0.367388,0.010642,-2.50526,0.341176,-0.268742,-2.0363
1.07826,0.984538,-0.273678,-0.0932852,0.331148,0.0105461,-2.42282,1.35294,-0.273678,-1.98743
1.08697,0.993867,-0.277435,-0.0907925,0.309193,0.0103544,-2.43198,0,-0.277435,-1.93447
1.09654,1.00273,-0.27853,-0.088108,0.31763,0.0103544,-2.43656,0.0941176,-0.27853,-1.87742
1.10396,1.0121,-0.281085,-0.0852318,0.309672,0.0104502,-2.39534,2.62353,-0.281085,-1.81629
1.11222,1.02103,-0.284444,-0.0833143,0.290593,0.0104502,-2.37244,1.67059,-0.284444,-1.77552
1.12084,1.03044,-0.286246,-0.0811092,0.291456,0.0103544,-2.36786,1.08235,-0.286246,-1.72863
1.12894,1.0391,-0.288564,-0.0786165,0.283978,0.0102585,-2.30832,-0.223529,-0.288564,-1.67562
1.13739,1.04806,-0.292138,-0.0764114,0.261256,0.0100667,-2.25794,1.29412,-0.292138,-1.62871
1.14584,1.05752,-0.295166,-0.0739187,0.246108,0.0100667,-2.27168,1.54118,-0.295166,-1.57568
1.15429,1.06656,-0.298497,-0.0722888,0.225591,0.00997088,-2.31748,0,-0.298497,-1.541
1.16347,1.07533,-0.300677,-0.0704672,0.218976,0.009875,-2.3587,-1.31765,-0.300677,-1.50223
1.17111,1.0848,-0.304127,-0.0684539,0.197021,0.009875,-2.39992,0.635294,-0.304127,-1.45938
1.1799,1.09467,-0.306533,-0.0670158,0.189543,0.00977913,-2.46862,0,-0.306533,-1.42876
1.18794,1.10344,-0.309459,-0.0654818,0.171902,0.009875,-2.51442,1.98824,-0.309459,-1.39611
1.19698,1.11223,-0.311995,-0.0640437,0.159246,0.00977913,-2.50984,-1.76471,-0.311995,-1.36549
1.20573,1.12252,-0.314482,-0.0627973,0.150714,0.009875,-2.4732,3.38824,-0.314482,-1.33895
1.21395,1.13213,-0.317149,-0.0614551,0.137579,0.00977913,-2.37244,0.0588235,-0.317149,-1.31037
1.2223,1.14127,-0.31951,-0.0604005,0.127225,0.00968325,-2.28542,-0.917647,-0.31951,-1.28791
1.23091,1.15096,-0.322103,-0.0594418,0.114569,0.00958738,-2.17092,-0.129412,-0.322103,-1.26749
1.23928,1.16018,-0.32499,-0.0583871,0.0959697,0.00949151,-2.12512,0.823529,-0.32499,-1.24503
