time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
0.576966,2.86059,2.86059,-0.0633726,-0.0118884,2.62353,4.60748
0.587845,2.86011,2.86011,-0.060017,-0.0116007,3.14118,4.3281
0.594062,2.85953,2.85953,-0.0539769,-0.0113131,1.61176,4.19528
0.602022,2.85924,2.85924,-0.0461153,-0.0112172,1,4.1678
0.60993,2.85886,2.85896,-0.0479369,-0.0112172,0.917647,4.18612
0.617931,2.85848,2.85857,-0.0552233,-0.0112172,2.23529,4.20444
0.626073,2.858,2.85809,-0.0598252,-0.0112172,1.74118,4.25482
0.633999,2.85752,2.85771,-0.0586748,-0.0113131,1.61176,4.351
0.641929,2.85704,2.85723,-0.0603046,-0.0113131,1.27059,4.5113
0.64993,2.85666,2.85685,-0.0515801,-0.0115049,1.41176,4.71282
0.657982,2.85627,2.85646,-0.0545522,-0.0116007,2.02353,4.89602
0.665936,2.85579,2.85598,-0.0583871,-0.0117925,3.23529,5.0609
0.673931,2.85531,2.85551,-0.0680704,-0.0118884,3.95294,5.09296
0.681948,2.85474,2.85493,-0.0603046,-0.0118884,3.15294,5.11128
0.690003,2.85426,2.85455,-0.0595376,-0.0118884,2.34118,5.1296
0.697996,2.85388,2.85407,-0.0537852,-0.0119842,1.72941,5.1525
0.70593,2.85349,2.85368,-0.0450607,-0.0119842,4.38824,5.23036
0.714,2.8533,2.8534,-0.0246396,-0.0120801,2.6,5.43188
0.722005,2.85311,2.8532,-0.0226262,-0.0122718,3.01176,5.56012
0.729931,2.85292,2.85301,-0.028858,-0.0123677,3.49412,5.61966
0.737938,2.85263,2.85272,-0.0363362,-0.0123677,4.14118,5.56012
0.746702,2.85234,2.85253,-0.0297209,-0.0123677,2.91765,5.47768
0.753982,2.85215,2.85225,-0.0266529,-0.0122718,2.6,5.3815
0.761951,2.85196,2.85205,-0.0250231,-0.0122718,2.54118,5.27158
0.769935,2.85177,2.85186,-0.0244478,-0.012176,-0.129412,5.13418
0.778063,2.85138,2.85157,-0.0506214,-0.0119842,1.01176,4.86396
0.78596,2.851,2.85119,-0.0597294,-0.0117925,2.65882,4.58458
0.793939,2.85052,2.85081,-0.0625097,-0.0116007,1.11765,4.34642
0.801953,2.84994,2.85023,-0.0836978,-0.0113131,1.81176,4.11284
0.810071,2.84918,2.84956,-0.0985583,-0.0110255,0.329412,3.92964
