time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
0.007944,2.87631,2.8766,9.58738e-05,-0.0161068,10.3294,48.0946
0.016696,2.87631,2.8766,9.58738e-05,-0.0161068,10.3529,49.2671
0.023993,2.87631,2.8766,9.58738e-05,-0.0161068,10.3059,50.4395
0.031925,2.87631,2.8766,9.58738e-05,-0.0161068,10.3294,50.4395
0.03993,2.87631,2.8766,9.58738e-05,-0.0161068,10.3294,53.957
0.048042,2.87631,2.8766,9.58738e-05,-0.0161068,10.3647,55.1295
0.056001,2.87631,2.8766,9.58738e-05,-0.0161068,10.3059,58.6469
0.063925,2.87631,2.8766,9.58738e-05,-0.0161068,10.3294,58.6469
0.071935,2.87631,2.8766,9.58738e-05,-0.0161068,10.3412,62.1643
0.080101,2.87631,2.8766,9.58738e-05,-0.0160109,10.3176,62.1643
0.087937,2.87631,2.8766,9.58738e-05,-0.0161068,10.3176,60.9919
0.095925,2.87631,2.8766,9.58738e-05,-0.0161068,10.3294,60.9919
0.103973,2.87631,2.87669,9.58738e-05,-0.0161068,10.3294,60.9919
0.112028,2.87631,2.8766,9.58738e-05,-0.0161068,10.3294,57.4744
0.119923,2.87631,2.8766,0,-0.0160109,10.3294,57.4744
0.127987,2.87631,2.8766,0,-0.0160109,10.3529,59.8194
0.135925,2.87631,2.8766,0,-0.0161068,10.3176,60.9919
0.14397,2.87631,2.8766,0,-0.0161068,10.3059,59.8194
0.151925,2.87631,2.8766,0,-0.0161068,10.3294,62.1643
0.159922,2.87631,2.8766,0,-0.0160109,10.3294,63.3368
0.168324,2.87631,2.8766,0,-0.0161068,10.0353,62.1643
0.175993,2.87631,2.8766,0,-0.0160109,9.75294,63.3368
0.183929,2.87631,2.8766,0,-0.0161068,9.76471,63.3368
0.191995,2.87631,2.8766,0,-0.0161068,9.48235,64.5093
0.200031,2.87631,2.8766,0,-0.0161068,9.44706,63.3368
0.208001,2.87631,2.8766,0,-0.0161068,9.45882,60.9919
0.216007,2.87631,2.8766,0,-0.0160109,9.44706,58.6469
0.223938,2.87631,2.8766,0,-0.0160109,9.18824,59.8194
0.232053,2.87631,2.8766,0,-0.0160109,9.15294,57.4744
0.239992,2.87631,2.8766,0,-0.0160109,9.18824,53.957
0.24798,2.87631,2.8766,0,-0.0160109,9.2,53.957
0.255993,2.87631,2.8766,0,-0.0160109,9.17647,51.612
0.264012,2.87631,2.8766,0,-0.0160109,8.94118,53.957
0.272002,2.87631,2.8766,0,-0.0160109,8.88235,53.957
0.279927,2.87631,2.8766,0,-0.0160109,8.68235,56.3019
0.287955,2.87631,2.8766,0,-0.0160109,8.61176,56.3019
0.295962,2.87631,2.8766,0,-0.0160109,8.61176,57.4744
0.303965,2.87631,2.8766,0,-0.0160109,8.4,58.6469
0.311926,2.87631,2.8766,0,-0.0160109,8.36471,58.6469
0.321452,2.87631,2.8766,0,-0.0160109,8.30588,60.9919
0.328004,2.87631,2.8766,0,-0.0160109,7.72941,58.6469
0.335929,2.87631,2.8766,0,-0.0160109,7.42353,55.1295
0.343922,2.87631,2.8766,-0.000191748,-0.0160109,7.2,56.3019
0.352035,2.87631,2.8766,-0.000479369,-0.0160109,7.18824,52.7845
0.360001,2.87631,2.8766,-0.000671117,-0.0160109,6.96471,55.1295
0.367925,2.87631,2.8766,-0.000958738,-0.0160109,6.89412,53.957
0.375923,2.87621,2.8765,-0.00105461,-0.0160109,6.67059,55.1295
0.383958,2.87621,2.8765,-0.00115049,-0.0160109,6.64706,55.1295
0.391968,2.87621,2.8765,-0.00124636,-0.0160109,6.62353,52.7845
0.399935,2.87621,2.8765,-0.00124636,-0.0160109,6.6,53.957
0.407941,2.87621,2.8765,-0.00124636,-0.0160109,6.43529,50.4395
0.416068,2.87621,2.8765,-0.00124636,-0.0159151,6.43529,48.0946
0.424029,2.87621,2.8765,-0.00134223,-0.0160109,6.42353,43.4047
0.431987,2.87621,2.8765,-0.00134223,-0.0159151,6.38824,43.4047
0.440018,2.87621,2.8765,-0.00134223,-0.0160109,6.23529,43.4047
0.448014,2.87612,2.8765,-0.00134223,-0.0159151,5.98824,37.5423
0.455935,2.87612,2.87641,-0.0018216,-0.0159151,6,32.8523
0.463932,2.87612,2.87641,-0.00335558,-0.0159151,5.74118,26.9899
0.47193,2.87602,2.87631,-0.00527306,-0.0158192,5.74118,25.8175
0.479992,2.87602,2.87631,-0.00575243,-0.0158192,5.57647,18.7826
0.487935,2.87593,2.87621,-0.00565655,-0.0158192,5.49412,17.6101
0.495932,2.87593,2.87621,-0.00546481,-0.0158192,4.38824,16.4376
0.503931,2.87573,2.87612,-0.0214757,-0.0157233,4.94118,-11.7065
0.51199,2.87554,2.87593,-0.0263653,-0.0156274,4.58824,-35.1561
0.519936,2.87535,2.87564,-0.0285704,-0.0155316,4.18824,-53.9158
0.527931,2.87516,2.87545,-0.0236808,-0.0154357,3.51765,-58.6057
0.536168,2.87497,2.87526,-0.0214757,-0.0153398,3.41176,-58.6057
0.544016,2.87478,2.87516,-0.0227221,-0.0153398,3.62353,-57.4332
0.551936,2.87458,2.87497,-0.0267488,-0.0152439,3.84706,-55.0882
0.559932,2.87439,2.87468,-0.0271323,-0.0151481,4.17647,-50.3983
0.56805,2.8741,2.87449,-0.0253107,-0.0151481,4.08235,-41.0185
0.575973,2.87391,2.8743,-0.0254066,-0.0151481,4.09412,-26.9487
0.583935,2.87372,2.87401,-0.0270364,-0.0151481,2.04706,-21.0863
0.591932,2.87353,2.87382,-0.0292415,-0.0151481,3.65882,-10.534
0.600016,2.87324,2.87363,-0.0264612,-0.0151481,3.71765,4.71282
0.607952,2.87305,2.87334,-0.0254066,-0.0151481,3.78824,17.6101
0.615933,2.87286,2.87324,-0.0261735,-0.0151481,3.65882,28.1395
0.623931,2.87267,2.87295,-0.0271323,-0.0152439,3.69412,35.1973
0.632056,2.87247,2.87276,-0.0232015,-0.0151481,3.2,45.7496
0.639934,2.87228,2.87257,-0.0222427,-0.0151481,3.23529,56.3019
0.647931,2.87209,2.87238,-0.0232973,-0.0151481,3.23529,56.3019
0.655931,2.8719,2.87219,-0.0291456,-0.0151481,5.18824,43.4047
0.663995,2.87171,2.8719,-0.0281869,-0.0150522,4.98824,34.0248
0.671933,2.87152,2.87171,-0.0253107,-0.0150522,4.74118,29.3349
0.679932,2.87123,2.87152,-0.026557,-0.0149563,4.96471,18.7826
0.688036,2.87104,2.87123,-0.0312549,-0.0149563,5.34118,7.05778
0.695999,2.87085,2.87104,-0.0268447,-0.0149563,4.43529,3.54034
0.703936,2.87065,2.87085,-0.022818,-0.0148604,4.03529,10.5752
0.711931,2.87046,2.87065,-0.0213799,-0.0148604,3.92941,17.6101
0.720478,2.87027,2.87046,-0.0225303,-0.0148604,4.07059,19.9551
0.72799,2.87008,2.87027,-0.0253107,-0.0148604,3.65882,18.7826
0.736014,2.86989,2.87008,-0.0216675,-0.0147646,3.25882,25.8175
0.743935,2.86979,2.86989,-0.0202294,-0.0147646,3.25882,2.36786
0.752604,2.8696,2.86969,-0.020517,-0.0147646,3.35294,35.1973
0.759991,2.86941,2.8695,-0.0229138,-0.0147646,3.55294,2.36786
0.767934,2.86922,2.86931,-0.0272282,-0.0147646,4.15294,24.645
0.775932,2.86902,2.86912,-0.0257901,-0.0146687,4.11765,14.0927
0.784213,2.86883,2.86893,-0.0248313,-0.0146687,4.14118,9.40274
0.792027,2.86854,2.86864,-0.0261735,-0.0145728,4.17647,0.0229
0.799933,2.86835,2.86845,-0.0278993,-0.0145728,6.23529,2.35412
0.807933,2.86826,2.86826,-0.0171614,-0.0145728,4.54118,28.1395
0.81603,2.86826,2.86826,-0.0127512,-0.0146687,4.31765,53.957
0.824012,2.86826,2.86826,-0.009875,-0.0146687,4.17647,82.0965
0.831934,2.86816,2.86816,-0.00843689,-0.0147646,4.12941,98.5112
0.839936,2.86816,2.86816,-0.00728641,-0.0147646,4.25882,114.926
0.848,2.86816,2.86816,-0.00728641,-0.0148604,4.76471,118.443
0.855935,2.86816,2.86816,-0.00690291,-0.0148604,4.98824,116.098
0.863935,2.86816,2.86816,-0.00651942,-0.0148604,4.87059,111.409
0.871931,2.86816,2.86816,-0.00613592,-0.0148604,4.96471,97.3387
0.879996,2.86816,2.86816,-0.00575243,-0.0147646,4.81176,83.269
0.888011,2.86816,2.86816,-0.00575243,-0.0147646,5.02353,66.8543
0.895925,2.86816,2.86816,-0.00536893,-0.0147646,5.22353,56.3019
0.904015,2.86816,2.86816,-0.00508131,-0.0146687,5.2,46.9221
0.912001,2.86816,2.86816,-0.00469782,-0.0146687,4.98824,41.0597
0.919933,2.86816,2.86816,-0.00441019,-0.0146687,4.83529,37.5423
0.927928,2.86816,2.86816,-0.00441019,-0.0146687,5.09412,37.5423
0.936491,2.86816,2.86816,-0.00412257,-0.0146687,5.22353,39.8872
0.944078,2.86816,2.86816,-0.00393083,-0.0146687,5.2,43.4047
0.952042,2.86816,2.86816,-0.0036432,-0.0146687,5.04706,50.4395
0.959946,2.86816,2.86816,-0.00345146,-0.0146687,4.96471,53.957
0.968039,2.86816,2.86816,-0.00345146,-0.0147646,4.75294,57.4744
0.976016,2.86816,2.86816,-0.00325971,-0.0147646,5.23529,62.1643
0.98393,2.86816,2.86816,-0.00306796,-0.0147646,5.18824,58.6469
0.991924,2.86816,2.86816,-0.00287621,-0.0147646,5.08235,53.957
1.00002,2.86816,2.86816,-0.00268447,-0.0147646,4.87059,49.2671
1.00793,2.86816,2.86816,-0.00268447,-0.0146687,4.77647,42.2322
1.01594,2.86816,2.86816,-0.00249272,-0.0146687,4.15294,2.36786
1.02394,2.86816,2.86816,-0.00249272,-0.0146687,3.97647,26.9899
1.03203,2.86816,2.86816,-0.00230097,-0.0146687,4.12941,24.645
1.03992,2.86816,2.86816,-0.00230097,-0.0146687,4.32941,25.8175
1.04792,2.86816,2.86816,-0.0022051,-0.0146687,4.34118,25.8175
1.05592,2.86816,2.86816,-0.00210922,-0.0146687,4.02353,30.5074
1.06399,2.86816,2.86816,-0.00191748,-0.0146687,3.89412,36.3698
1.07193,2.86816,2.86816,-0.00258859,-0.0146687,1.70588,24.645
1.07994,2.86797,2.86797,-0.0188871,-0.0145728,3.23529,4.68992
1.08953,2.86778,2.86778,-0.0196541,-0.0144769,2.64706,-21.0863
1.09703,2.86759,2.86759,-0.0206129,-0.0144769,1.83529,-36.3286
1.10494,2.86739,2.86739,-0.0224345,-0.0143811,2.96471,-39.846
1.11293,2.8673,2.8673,-0.0207087,-0.0142852,2.92941,-36.3286
1.12106,2.86711,2.86711,-0.0196541,-0.0143811,2.94118,-26.9487
1.129,2.86691,2.86691,-0.0208046,-0.0142852,3.07059,-17.5689
1.13693,2.86672,2.86672,-0.0238726,-0.0142852,3.2,-8.18904
1.14493,2.86653,2.86653,-0.0274199,-0.0142852,4.76471,-4.6716
1.15298,2.86634,2.86634,-0.0240643,-0.0142852,4.49412,9.40274
1.16093,2.86615,2.86605,-0.0241602,-0.0142852,4.70588,25.8175
1.16893,2.86596,2.86586,-0.0278034,-0.0143811,4.98824,32.8523
1.17692,2.86567,2.86567,-0.0315425,-0.0143811,5.31765,2.36786
1.18502,2.86548,2.86538,-0.026557,-0.0142852,4.68235,39.8872
1.19293,2.86528,2.86519,-0.0233932,-0.0143811,4.16471,53.957
1.20101,2.86509,2.865,-0.0215716,-0.0143811,3.69412,66.8543
1.20894,2.865,2.8649,-0.022051,-0.0143811,3.14118,70.3717
1.21703,2.8648,2.86471,-0.0201335,-0.0143811,2.85882,77.4066
1.22494,2.86461,2.86452,-0.018983,-0.0143811,3.04706,80.924
1.23293,2.86452,2.86442,-0.0198459,-0.0143811,3.32941,73.8891
1.24093,2.86433,2.86423,-0.0221468,-0.0143811,3.57647,62.1643
1.249,2.86413,2.86404,-0.0254066,-0.0143811,3.11765,41.0597
1.25694,2.86394,2.86385,-0.0272282,-0.0142852,4.21176,24.645
1.26493,2.86375,2.86365,-0.0246396,-0.0142852,3.98824,14.0927
1.27346,2.86356,2.86346,-0.0249272,-0.0141893,4.12941,9.40274
1.28099,2.86327,2.86318,-0.0272282,-0.0141893,4.35294,2.35412
1.28893,2.86308,2.86298,-0.0315425,-0.0140934,4.28235,-4.6716
1.29693,2.86279,2.8627,-0.0264612,-0.0140934,3.37647,3.54034
1.30506,2.8626,2.8626,-0.0241602,-0.0141893,3.07059,18.7826
1.31297,2.8625,2.86231,-0.0236808,-0.0141893,3.16471,35.1973
1.32094,2.86231,2.86212,-0.0238726,-0.0141893,3.05882,51.612
1.32894,2.86212,2.86193,-0.0194624,-0.0141893,2.4,76.2341
1.33703,2.86202,2.86183,-0.0173532,-0.0142852,2.24706,98.5112
1.34495,2.86183,2.86164,-0.0183119,-0.0143811,2.43529,119.616
1.35293,2.86164,2.86155,-0.0209964,-0.0143811,3.14118,120.788
1.36093,2.86145,2.86135,-0.0283786,-0.0143811,5.11765,104.374
