time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
0.007956,2.87612,2.87641,9.58738e-05,-0.0165862,10.5765,6.08224
0.015936,2.87612,2.87641,9.58738e-05,-0.0165862,10.5647,6.08682
0.027174,2.87612,2.87641,9.58738e-05,-0.0165862,10.5647,6.08224
0.035052,2.87612,2.87641,9.58738e-05,-0.0165862,10.6235,6.10056
0.043061,2.87612,2.87641,9.58738e-05,-0.0165862,10.5882,6.1143
0.051049,2.87612,2.87641,9.58738e-05,-0.0165862,10.5647,6.12804
0.059001,2.87612,2.87641,9.58738e-05,-0.0165862,10.5882,6.15552
0.067026,2.87612,2.87641,9.58738e-05,-0.0165862,10.5765,6.1601
0.074975,2.87612,2.87641,9.58738e-05,-0.0165862,10.5647,6.16468
0.083007,2.87612,2.87641,9.58738e-05,-0.0165862,10.5882,6.16468
0.091009,2.87612,2.87641,9.58738e-05,-0.0165862,10.5647,6.15094
0.09893,2.87612,2.87641,9.58738e-05,-0.0165862,10.5882,6.14636
0.106928,2.87612,2.87641,9.58738e-05,-0.0165862,10.6235,6.13262
0.114989,2.87612,2.87641,9.58738e-05,-0.0165862,10.5647,6.1143
0.122929,2.87612,2.87641,0,-0.0165862,10.5647,6.11888
0.130942,2.87612,2.87641,0,-0.0165862,10.5882,6.1143
0.138934,2.87612,2.87641,0,-0.0165862,10.5647,6.10972
0.146997,2.87612,2.87641,0,-0.0164903,10.2706,6.1143
0.154937,2.87612,2.87641,0,-0.0165862,10.2235,6.11888
0.162934,2.87612,2.87641,0,-0.0165862,9.95294,6.1372
0.171447,2.87612,2.8765,0,-0.0165862,10,6.13262
0.179015,2.87612,2.87641,0,-0.0165862,10,6.15552
0.186928,2.87612,2.87641,0,-0.0165862,10,6.16926
0.194937,2.87612,2.87641,0,-0.0165862,9.70588,6.17384
0.203045,2.87612,2.87641,0,-0.0165862,9.44706,6.17384
0.211008,2.87612,2.87641,0,-0.0165862,9.41177,6.16468
0.218929,2.87612,2.87641,0,-0.0165862,9.41177,6.15552
0.226935,2.87612,2.87641,0,-0.0165862,9.37647,6.14636
0.23499,2.87612,2.87641,0,-0.0165862,9.12941,6.12804
0.242945,2.87612,2.87641,0,-0.0165862,9.11765,6.12346
0.250934,2.87612,2.87641,0,-0.0165862,8.83529,6.10972
0.258933,2.87612,2.87641,0,-0.0165862,8.88235,6.10056
0.267134,2.87612,2.87641,0,-0.0165862,8.58823,6.10056
0.274928,2.87612,2.87641,0,-0.0165862,8.56471,6.09598
0.282935,2.87612,2.87641,0,-0.0164903,8.36471,6.10972
0.290944,2.87612,2.87641,0,-0.0164903,8.28235,6.1143
0.298994,2.87612,2.87641,0,-0.0165862,8.09412,6.12804
0.306934,2.87612,2.87641,0,-0.0164903,7.84706,6.1372
0.314938,2.87612,2.87641,0,-0.0164903,7.6,6.13262
0.322934,2.87612,2.87641,0,-0.0164903,7.31765,6.1372
0.330997,2.87612,2.87641,0,-0.0164903,7.28235,6.1372
0.338938,2.87612,2.87641,0,-0.0165862,7.04706,6.12346
0.346935,2.87612,2.87641,-9.58738e-05,-0.0164903,7.02353,6.1143
0.355403,2.87612,2.87641,-9.58738e-05,-0.0164903,6.98824,6.10972
0.362989,2.87612,2.87641,-9.58738e-05,-0.0165862,6.97647,6.12804
0.370941,2.87612,2.87641,-0.000191748,-0.0164903,6.81176,6.1143
0.378944,2.87612,2.87641,-0.000191748,-0.0164903,6.48235,6.10056
0.387046,2.87612,2.87641,-0.000479369,-0.0164903,6.37647,6.09598
0.395019,2.87602,2.87641,-0.00076699,-0.0164903,6.31765,6.08224
0.402938,2.87602,2.87631,-0.00115049,-0.0164903,6.08235,6.07766
0.410934,2.87602,2.87631,-0.0022051,-0.0164903,5.81176,6.05934
0.419024,2.87593,2.87621,-0.00316384,-0.0164903,5.76471,6.05476
0.426994,2.87593,2.87621,-0.00393083,-0.0163944,5.64706,6.0227
0.434927,2.87593,2.87621,-0.00488956,-0.0163944,5.58824,6.00438
0.442926,2.87583,2.87612,-0.00517718,-0.0163944,5.54118,6.00896
0.450983,2.87573,2.87602,-0.0187913,-0.0162985,4.87059,5.88072
0.458927,2.87554,2.87583,-0.0267488,-0.0162027,4.68235,5.7937
0.466927,2.87526,2.87564,-0.0277075,-0.0161068,4.03529,5.71584
0.47493,2.87506,2.87545,-0.0230097,-0.0160109,3.48235,5.68836
0.482979,2.87487,2.87526,-0.0215716,-0.0159151,3.54118,5.68378
0.490944,2.87478,2.87506,-0.0234891,-0.0159151,3.72941,5.68836
0.498936,2.87449,2.87487,-0.028858,-0.0158192,4.38824,5.68378
0.507091,2.8743,2.87468,-0.0263653,-0.0158192,4.09412,5.7021
0.515087,2.8741,2.87439,-0.0255024,-0.0157233,4.12941,5.75248
0.522952,2.87391,2.8742,-0.0261735,-0.0157233,4.09412,5.78454
0.530947,2.87363,2.87401,-0.0285704,-0.0157233,4.08235,5.81202
0.539004,2.87343,2.87372,-0.0284745,-0.0157233,3.97647,5.85782
0.547004,2.87324,2.87353,-0.0256942,-0.0157233,3.49412,5.92652
0.554929,2.87305,2.87334,-0.0255024,-0.0157233,3.69412,5.98148
0.562927,2.87286,2.87315,-0.026557,-0.0157233,3.54118,6.01354
0.571364,2.87257,2.87286,-0.0260777,-0.0157233,3.05882,6.05934
0.579018,2.87247,2.87267,-0.0225303,-0.0158192,3.30588,6.10972
0.586927,2.87228,2.87247,-0.0226262,-0.0158192,3.24706,6.1372
0.594946,2.87209,2.87238,-0.0239685,-0.0158192,3.23529,6.14636
0.603052,2.8718,2.87209,-0.0308714,-0.0157233,5.30588,6.08224
0.611012,2.87161,2.8718,-0.0269405,-0.0157233,4.8,6.0456
0.619071,2.87142,2.87161,-0.0252148,-0.0156274,4.78824,6.0227
0.626957,2.87123,2.87142,-0.0269405,-0.0155316,4.90588,5.99064
0.635062,2.87094,2.87113,-0.0314466,-0.0155316,5.18824,5.94026
0.64303,2.87075,2.87094,-0.0248313,-0.0155316,4.24706,5.94942
0.650947,2.87056,2.87075,-0.0218592,-0.0154357,3.92941,5.98148
0.658943,2.87037,2.87056,-0.0213799,-0.0154357,4.01176,5.9998
0.667166,2.87027,2.87037,-0.0239685,-0.0154357,3.14118,5.99522
0.674938,2.86998,2.87017,-0.0240643,-0.0154357,3.48235,6.00896
0.682928,2.86989,2.86998,-0.021284,-0.0154357,3.23529,6.03644
0.690927,2.86969,2.86979,-0.0199418,-0.0154357,3.27059,6.04102
0.698987,2.8695,2.8696,-0.0207087,-0.0154357,3.45882,6.05476
0.706929,2.86931,2.86941,-0.0242561,-0.0153398,3.36471,6.0227
0.714935,2.86912,2.86922,-0.026557,-0.0153398,4.10588,5.98148
0.722935,2.86893,2.86902,-0.0256942,-0.0152439,4.16471,5.96774
0.730993,2.86874,2.86874,-0.0256942,-0.0152439,4.27059,5.93568
0.73909,2.86854,2.86854,-0.0290498,-0.0151481,2.61176,5.88072
0.746939,2.86826,2.86835,-0.0318301,-0.0150522,4.27059,5.83492
0.755281,2.86806,2.86806,-0.0250231,-0.0150522,3.01176,5.85324
0.763006,2.86787,2.86787,-0.0206129,-0.0150522,2.64706,5.8853
0.770929,2.86778,2.86768,-0.0198459,-0.0149563,2.70588,5.9311
0.778952,2.86759,2.86749,-0.022818,-0.0149563,3.15294,5.92652
0.787138,2.86739,2.8673,-0.0227221,-0.0149563,2.64706,5.94942
0.795029,2.8672,2.8672,-0.0209005,-0.0150522,2.49412,5.98148
0.802947,2.86701,2.86701,-0.0208046,-0.0150522,3.17647,6.01354
0.810944,2.86691,2.86682,-0.0176408,-0.0150522,4.16471,6.13262
0.819011,2.86691,2.86682,-0.0145728,-0.0151481,3.69412,6.30208
0.827013,2.86691,2.86682,-0.0122718,-0.0152439,4.04706,6.40742
