time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
0.007935,2.87631,2.8766,9.58738e-05,-0.0155316,10.6471,5.66546
0.015927,2.87631,2.87669,9.58738e-05,-0.0154357,10.6471,5.6563
0.024019,2.87631,2.87669,9.58738e-05,-0.0154357,10.6588,5.67004
0.032012,2.87631,2.87669,9.58738e-05,-0.0154357,10.6588,5.67004
0.039921,2.87631,2.87669,9.58738e-05,-0.0154357,10.6235,5.69752
0.047919,2.87631,2.87669,9.58738e-05,-0.0154357,10.6235,5.69294
0.056025,2.87631,2.87669,9.58738e-05,-0.0154357,10.6588,5.7021
0.063997,2.87631,2.87669,9.58738e-05,-0.0155316,10.6471,5.71126
0.071921,2.87631,2.87669,9.58738e-05,-0.0154357,10.6471,5.71126
0.079919,2.87631,2.87669,9.58738e-05,-0.0155316,10.6353,5.71584
0.087994,2.87631,2.8766,9.58738e-05,-0.0154357,10.6235,5.725
0.095927,2.87631,2.87669,9.58738e-05,-0.0155316,10.6235,5.72042
0.103929,2.87631,2.8766,9.58738e-05,-0.0154357,10.3529,5.71584
0.111929,2.87631,2.87669,9.58738e-05,-0.0155316,10.3529,5.71584
0.120003,2.87631,2.87669,0,-0.0154357,10.0471,5.71126
0.12793,2.87631,2.8766,0,-0.0154357,10.0588,5.70668
0.135925,2.87631,2.87669,0,-0.0155316,10.0471,5.7021
0.143931,2.87631,2.8766,0,-0.0154357,10.0588,5.71126
0.151994,2.87631,2.87669,0,-0.0154357,9.83529,5.71126
0.159931,2.87631,2.8766,0,-0.0154357,9.77647,5.725
0.167927,2.87631,2.87669,0,-0.0155316,9.77647,5.725
0.176498,2.87631,2.8766,0,-0.0154357,9.77647,5.72958
0.184007,2.87631,2.8766,0,-0.0154357,9.76471,5.72958
0.191921,2.87631,2.8766,0,-0.0154357,9.52941,5.73874
0.19992,2.87631,2.87669,0,-0.0154357,9.22353,5.73874
0.208051,2.87631,2.8766,0,-0.0154357,9,5.72958
0.21596,2.87631,2.87669,0,-0.0155316,8.88235,5.71584
0.223923,2.87631,2.87669,0,-0.0154357,8.90588,5.7021
0.23193,2.87631,2.8766,0,-0.0154357,8.65882,5.69752
0.240083,2.87631,2.8766,0,-0.0154357,8.62353,5.7021
0.247931,2.87631,2.87669,0,-0.0154357,8.62353,5.69752
0.255927,2.87631,2.87669,0,-0.0154357,8.62353,5.68836
0.263935,2.87631,2.8766,0,-0.0154357,8.37647,5.69752
0.272002,2.87631,2.8766,0,-0.0154357,8.30588,5.69294
0.280005,2.87631,2.8766,0,-0.0154357,8.32941,5.7021
0.287926,2.87631,2.87669,0,-0.0154357,8.32941,5.7021
0.296019,2.87631,2.8766,0,-0.0154357,8.32941,5.7021
0.304011,2.87631,2.8766,0,-0.0154357,8.12941,5.7021
0.311999,2.87631,2.8766,0,-0.0154357,7.87059,5.71126
0.319942,2.87631,2.8766,0,-0.0154357,7.6,5.7021
0.327985,2.87631,2.8766,0,-0.0154357,7.56471,5.70668
0.335994,2.87631,2.8766,0,-0.0154357,7.34118,5.71126
0.343994,2.87631,2.8766,0,-0.0154357,7.25882,5.72042
0.351921,2.87631,2.8766,-9.58738e-05,-0.0154357,7.09412,5.71584
0.360672,2.87631,2.8766,-9.58738e-05,-0.0154357,7.05882,5.72042
0.367974,2.87631,2.8766,-9.58738e-05,-0.0154357,7.01176,5.72042
0.375923,2.87631,2.8766,-9.58738e-05,-0.0154357,6.98824,5.71584
0.38392,2.87631,2.8766,-9.58738e-05,-0.0154357,6.81176,5.71126
0.391957,2.87631,2.8766,-9.58738e-05,-0.0154357,6.77647,5.7021
0.399951,2.87631,2.8766,-9.58738e-05,-0.0153398,6.57647,5.70668
0.407932,2.87631,2.8766,-0.000191748,-0.0154357,6.43529,5.68836
0.415927,2.87631,2.8766,-0.000287621,-0.0154357,6.4,5.68378
0.424008,2.87631,2.8766,-0.000479369,-0.0154357,6.28235,5.66546
0.431946,2.87621,2.8766,-0.000671117,-0.0154357,6,5.6563
0.439929,2.87621,2.8766,-0.00153398,-0.0153398,5.90588,5.64256
0.447926,2.87621,2.8765,-0.00268447,-0.0153398,5.77647,5.62424
0.456057,2.87612,2.8765,-0.00354733,-0.0153398,5.44706,5.61966
0.46393,2.87612,2.87641,-0.0040267,-0.0153398,5.54118,5.60134
0.472023,2.87602,2.87641,-0.00460194,-0.0153398,5.54118,5.5876
0.479929,2.87602,2.87631,-0.00469782,-0.0152439,5.4,5.59218
0.487999,2.87602,2.87631,-0.00450607,-0.0152439,5.28235,5.60134
0.495929,2.87593,2.87621,-0.017449,-0.0152439,4.78824,5.48684
0.503926,2.87564,2.87612,-0.0237767,-0.0151481,4.45882,5.39982
0.511927,2.87545,2.87583,-0.0252148,-0.0150522,2.30588,5.32654
0.51999,2.87526,2.87564,-0.0253107,-0.0148604,3.63529,5.27616
0.527929,2.87516,2.87545,-0.0213799,-0.0147646,3.2,5.27158
0.535931,2.87497,2.87535,-0.01975,-0.0147646,3.25882,5.28532
0.543927,2.87478,2.87516,-0.0207087,-0.0147646,3.37647,5.30364
0.551993,2.87458,2.87497,-0.0238726,-0.0147646,2.87059,5.31738
0.559999,2.87439,2.87478,-0.0255983,-0.0146687,3.92941,5.33112
0.567962,2.8742,2.87458,-0.0245437,-0.0146687,3.89412,5.36776
0.576545,2.87401,2.87439,-0.0236808,-0.0146687,3.92941,5.4044
0.583995,2.87382,2.8742,-0.0249272,-0.0146687,3.82353,5.44562
0.59193,2.87363,2.87391,-0.0279951,-0.0146687,3.58824,5.45478
0.599932,2.87343,2.87372,-0.0256942,-0.0145728,3.51765,5.496
0.608185,2.87324,2.87353,-0.0237767,-0.0145728,3.15294,5.52806
0.616026,2.87305,2.87334,-0.0233932,-0.0145728,2.96471,5.55554
0.623928,2.87286,2.87315,-0.0242561,-0.0145728,2.74118,5.57386
0.631926,2.87267,2.87295,-0.0240643,-0.0145728,2.65882,5.56928
0.640019,2.87247,2.87276,-0.0207087,-0.0145728,2.31765,5.59676
0.647933,2.87228,2.87257,-0.01975,-0.0145728,2.91765,5.6105
0.655976,2.87219,2.87247,-0.020517,-0.0145728,2.83529,5.58302
0.663945,2.872,2.87228,-0.0225303,-0.0144769,3.6,5.53722
0.672002,2.8718,2.87209,-0.0269405,-0.0144769,4.74118,5.47768
0.67993,2.87161,2.8718,-0.0236808,-0.0143811,4.30588,5.4731
0.687927,2.87142,2.87161,-0.022818,-0.0142852,4.38824,5.4502
0.695927,2.87123,2.87142,-0.0243519,-0.0142852,4.54118,5.43188
0.704035,2.87094,2.87123,-0.0283786,-0.0141893,4.77647,5.4044
0.711931,2.87075,2.87104,-0.0234891,-0.0141893,3.89412,5.39524
0.719927,2.87065,2.87085,-0.0198459,-0.0140934,3.6,5.45936
0.727926,2.87046,2.87065,-0.0191748,-0.0141893,3.6,5.48226
0.735993,2.87037,2.87046,-0.0198459,-0.0141893,3.64706,5.496
0.74393,2.87017,2.87027,-0.0231056,-0.0140934,3.43529,5.496
0.751926,2.86998,2.87017,-0.0206129,-0.0141893,3.08235,5.50516
0.760459,2.86979,2.86998,-0.0186954,-0.0140934,2.87059,5.52806
0.767986,2.86969,2.86979,-0.0183119,-0.0140934,3.02353,5.54638
0.775927,2.8695,2.86969,-0.0187913,-0.0140934,3.11765,5.53722
