time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
0.636988,2.86864,2.86883,-0.0598252,-0.0146687,2.63529,5.33112
0.644993,2.86816,2.86826,-0.0505255,-0.0144769,4.41176,5.25784
0.652983,2.86797,2.86797,-0.0285704,-0.0144769,2.58824,5.32196
0.661043,2.86778,2.86778,-0.0230097,-0.0144769,2.18824,5.42272
0.669047,2.86759,2.86759,-0.0242561,-0.0144769,2.58824,5.50516
0.676987,2.86739,2.86739,-0.0264612,-0.0144769,2.24706,5.57386
0.685639,2.8672,2.86711,-0.0249272,-0.0145728,2.32941,5.63798
0.693067,2.86701,2.86691,-0.0258859,-0.0145728,2.83529,5.67004
0.700977,2.86672,2.86672,-0.0302002,-0.0145728,3.82353,5.66546
0.708975,2.86643,2.86643,-0.0332682,-0.0145728,4.49412,5.62882
0.717078,2.86624,2.86615,-0.0292415,-0.0144769,4.30588,5.62424
0.725067,2.86596,2.86596,-0.0323095,-0.0144769,4.49412,5.60592
0.732977,2.86567,2.86567,-0.037966,-0.0144769,4.84706,5.5647
0.741037,2.86538,2.86538,-0.0312549,-0.0143811,4.25882,5.57386
0.74906,2.86519,2.86509,-0.0269405,-0.0143811,3.57647,5.61508
0.756978,2.865,2.8649,-0.0238726,-0.0144769,1.41176,5.7021
0.764981,2.8648,2.8648,-0.022818,-0.0144769,2.48235,5.75706
0.772985,2.86471,2.86461,-0.021284,-0.0145728,2.64706,5.79828
0.78105,2.86452,2.86442,-0.022818,-0.0145728,2.98824,5.83492
0.788988,2.86433,2.86423,-0.0260777,-0.0145728,3.24706,5.79828
0.796983,2.86404,2.86394,-0.0337476,-0.0145728,3.92941,5.71584
0.804983,2.86375,2.86365,-0.0328847,-0.0144769,3.94118,5.64256
0.813042,2.86356,2.86346,-0.0316384,-0.0143811,3.83529,5.57386
0.820985,2.86327,2.86318,-0.0347063,-0.0143811,2.41176,5.48684
0.828983,2.86298,2.86289,-0.0374867,-0.0142852,3.83529,5.43188
0.837141,2.8627,2.8626,-0.0304879,-0.0141893,2.68235,5.43188
0.84508,2.8625,2.86241,-0.0285704,-0.0141893,2.49412,5.45936
0.852984,2.86231,2.86222,-0.0266529,-0.0142852,2.24706,5.50516
0.860982,2.86212,2.86202,-0.0213799,-0.0142852,1.92941,5.5876
0.869092,2.86193,2.86183,-0.0183119,-0.0143811,1.95294,5.6792
0.877052,2.86183,2.86164,-0.0194624,-0.0143811,2.31765,5.73874
0.884976,2.86164,2.86145,-0.0244478,-0.0143811,2.64706,5.74332
0.892982,2.86135,2.86126,-0.0321177,-0.0143811,4.47059,5.69294
0.901081,2.86107,2.86097,-0.0309672,-0.0143811,4.32941,5.6792
0.909005,2.86087,2.86078,-0.0300085,-0.0142852,4.35294,5.64256
0.917039,2.86059,2.86049,-0.0337476,-0.0142852,3.91765,5.60592
0.924981,2.8603,2.8603,-0.0361444,-0.0142852,4.75294,5.55554
0.933033,2.86011,2.86001,-0.0300085,-0.0142852,4.15294,5.55554
0.940976,2.85992,2.85982,-0.0269405,-0.0142852,3.63529,5.5876
0.948975,2.85963,2.85963,-0.0286663,-0.0142852,3.23529,5.61508
0.956974,2.85944,2.85944,-0.0252148,-0.0143811,2.74118,5.6792
0.965018,2.85924,2.85924,-0.0211881,-0.0143811,2.54118,5.76622
0.972989,2.85915,2.85905,-0.0209964,-0.0144769,2.54118,5.84866
0.980983,2.85896,2.85886,-0.023585,-0.0144769,2.91765,5.8853
0.988982,2.85867,2.85867,-0.0325971,-0.0145728,3.8,5.86698
0.997065,2.85838,2.85848,-0.0315425,-0.0145728,3.89412,5.85324
1.00498,2.85819,2.85819,-0.0322136,-0.0145728,3.89412,5.79828
1.01309,2.8579,2.8579,-0.0395959,-0.0144769,4.01176,5.72042
1.02128,2.85761,2.85771,-0.03346,-0.0144769,3.62353,5.68836
1.02907,2.85733,2.85742,-0.0291456,-0.0144769,2.96471,5.6792
1.03707,2.85714,2.85723,-0.0289539,-0.0144769,1.89412,5.66546
1.04508,2.85694,2.85704,-0.027324,-0.0144769,2.54118,5.6792
1.05323,2.85675,2.85685,-0.0240643,-0.0145728,2.02353,5.71126
1.06105,2.85656,2.85666,-0.022818,-0.0145728,2.08235,5.76164
1.06902,2.85637,2.85656,-0.0232973,-0.0146687,1.92941,5.78912
1.077,2.85618,2.85637,-0.0270364,-0.0146687,3.69412,5.7937
1.08508,2.85598,2.85608,-0.0266529,-0.0146687,3.98824,5.80286
1.09306,2.8557,2.85589,-0.0293374,-0.0146687,4.38824,5.77996
1.10098,2.85541,2.8556,-0.0354733,-0.0146687,4.63529,5.72042
1.10898,2.85503,2.85522,-0.0648107,-0.0144769,4,5.48684
1.1171,2.85445,2.85483,-0.0652901,-0.0142852,2.07059,5.31738
1.12499,2.85407,2.85435,-0.0559903,-0.0141893,2.31765,5.2212
1.13298,2.85359,2.85388,-0.0608799,-0.0139976,2.30588,5.18456
1.14097,2.85311,2.8534,-0.0566614,-0.0139976,2.38824,5.19372
1.14908,2.85263,2.85292,-0.0705631,-0.0139017,3.17647,5.19372
1.15697,2.85205,2.85234,-0.0664405,-0.0139017,2.02353,5.25784
1.16498,2.85157,2.85186,-0.0631808,-0.0139017,2.29412,5.35402
1.17297,2.851,2.85129,-0.0722888,-0.0139017,1.47059,5.45936
1.18104,2.85033,2.85071,-0.090409,-0.0139976,1.70588,5.45936
1.18899,2.84956,2.84994,-0.113994,-0.0139017,2.16471,5.34028
1.19699,2.8486,2.84899,-0.117062,-0.01371,0.941176,5.23952
1.20498,2.84755,2.84793,-0.137004,-0.0136141,0.341176,5.1296
1.21306,2.84649,2.84688,-0.142852,-0.0134223,1.10588,5.05174
1.22099,2.84544,2.84573,-0.149659,-0.0132306,2.94118,5.01052
1.22899,2.84429,2.84458,-0.147262,-0.0131347,1.78824,4.99678
1.23747,2.84314,2.84333,-0.15033,-0.0130388,0.4,5.07464
1.24506,2.84189,2.84218,-0.162314,-0.0130388,2.24706,5.14334
1.25299,2.84074,2.84093,-0.152727,-0.0131347,0.258824,5.30822
1.26098,2.83949,2.83969,-0.177942,-0.0131347,1.84706,5.43188
1.2691,2.83806,2.83834,-0.171998,-0.0133265,0.541176,5.55554
1.27703,2.83662,2.83691,-0.195774,-0.0133265,2.38824,5.60592
1.28499,2.83518,2.83547,-0.199034,-0.0134223,1.57647,5.66546
1.29298,2.83365,2.83403,-0.198267,-0.0135182,0.494118,5.71126
1.30107,2.83202,2.83269,-0.20354,-0.0138058,1.76471,5.81202
1.30899,2.83048,2.83115,-0.209197,-0.0139976,1.67059,5.85324
1.31698,2.82885,2.82962,-0.216291,-0.0140934,3.17647,5.90362
1.32498,2.82722,2.82809,-0.213127,-0.0141893,1.29412,6.01812
1.33305,2.82559,2.82646,-0.210251,-0.0142852,0.105882,6.1143
1.34099,2.82387,2.82483,-0.214566,-0.0142852,1.11765,6.2288
1.34898,2.82224,2.8231,-0.221277,-0.0143811,0.329412,6.35246
1.35698,2.82051,2.82137,-0.229522,-0.0143811,0.517647,6.42574
1.36504,2.81879,2.81955,-0.22003,-0.0143811,1.98824,6.49444
1.37299,2.81706,2.81764,-0.227125,-0.0143811,1.78824,6.57688
1.38098,2.81533,2.81581,-0.222907,-0.0143811,1.56471,6.64558
1.38898,2.81351,2.81399,-0.228276,-0.0144769,2.41176,6.70512
1.39705,2.81179,2.81217,-0.231152,-0.0144769,1,6.7555
1.40499,2.80997,2.81035,-0.249176,-0.0144769,0.976471,6.70512
1.41298,2.80814,2.80853,-0.247642,-0.0145728,2.04706,6.67306
1.42146,2.80623,2.80671,-0.244958,-0.0145728,3.08235,6.63184
1.42904,2.80431,2.80488,-0.250422,-0.0146687,3.56471,6.55398
1.437,2.80249,2.80306,-0.248026,-0.0146687,4.49412,6.51734
1.44498,2.80057,2.80114,-0.248697,-0.0146687,2.71765,6.53108
1.4531,2.79865,2.79932,-0.250039,-0.0145728,0.282353,6.57688
1.46102,2.79683,2.79731,-0.249464,-0.0145728,1.84706,6.6639
1.46899,2.79491,2.79539,-0.250902,-0.0145728,3.77647,6.72344
1.47699,2.793,2.79338,-0.240547,-0.0146687,5.04706,6.79672
1.48507,2.79108,2.79137,-0.241314,-0.0146687,4.23529,6.8929
1.49299,2.78926,2.78954,-0.237479,-0.0147646,2.77647,6.98908
1.50098,2.78743,2.78763,-0.24304,-0.0148604,2.31765,7.11274
1.50898,2.78552,2.7858,-0.242465,-0.0149563,1.32941,7.19518
1.51705,2.7836,2.78389,-0.247834,-0.0150522,2.92941,7.22724
1.52499,2.78168,2.78207,-0.245916,-0.0151481,3.97647,7.26388
1.53307,2.77976,2.78034,-0.258188,-0.0153398,3.98824,7.26388
1.54099,2.77775,2.77842,-0.256846,-0.0154357,1.56471,7.24098
1.54906,2.77583,2.7766,-0.252819,-0.0155316,1.72941,7.2135
1.55699,2.77382,2.77468,-0.255695,-0.0155316,3.63529,7.28678
1.56499,2.7719,2.77277,-0.251765,-0.0156274,4.74118,7.30052
1.57298,2.76989,2.77075,-0.259722,-0.0155316,2.34118,7.3738
1.58106,2.76788,2.76874,-0.257421,-0.0155316,2.35294,7.40586
1.58899,2.76596,2.76663,-0.267392,-0.0155316,4.47059,7.43792
1.59699,2.76395,2.76452,-0.261831,-0.0154357,3.55294,7.45166
1.60552,2.76184,2.76241,-0.256079,-0.0154357,2.54118,7.52494
1.61308,2.75982,2.7603,-0.274199,-0.0155316,4.49412,7.5799
1.62099,2.75781,2.75829,-0.273528,-0.0156274,3.48235,7.61196
1.62898,2.7558,2.75618,-0.265762,-0.0156274,2.56471,7.6715
1.63711,2.75369,2.75426,-0.286375,-0.0158192,4.96471,7.71272
1.64502,2.75158,2.75215,-0.275733,-0.0158192,2.2,7.69898
1.65299,2.74947,2.75004,-0.296825,-0.0159151,4.36471,7.72646
1.66098,2.74736,2.74803,-0.293566,-0.0159151,4.54118,7.78142
1.66908,2.74525,2.74583,-0.271227,-0.0160109,4.32941,7.83638
1.67707,2.74314,2.74372,-0.276596,-0.0160109,4.96471,7.86844
1.685,2.74103,2.74151,-0.287046,-0.0160109,2.54118,7.90508
1.69298,2.73892,2.73931,-0.292703,-0.0160109,5.71765,7.94172
1.70105,2.73672,2.7371,-0.27324,-0.0160109,1.56471,7.97378
1.70899,2.73461,2.73499,-0.289539,-0.0161068,5,8.04248
1.71698,2.7325,2.73298,-0.277842,-0.0162985,3.90588,8.1066
1.72498,2.73029,2.73077,-0.281485,-0.0162985,5.10588,8.1524
1.73305,2.72818,2.72876,-0.289059,-0.0163944,4.56471,8.1982
1.74099,2.72598,2.72675,-0.272282,-0.0165862,2.50588,8.20736
1.74899,2.72387,2.72464,-0.286183,-0.016682,5.36471,8.22568
1.75698,2.72167,2.72253,-0.300468,-0.0167779,2.82353,8.25316
1.76609,2.71946,2.72032,-0.271323,-0.0167779,5.76471,8.32186
1.77402,2.71706,2.71793,-0.293853,-0.0168738,4.89412,8.39972
1.78202,2.71486,2.71563,-0.285896,-0.0168738,2.23529,8.43178
1.7901,2.71265,2.71332,-0.289443,-0.0167779,5.43529,8.51422
1.7982,2.71064,2.71131,-0.299606,-0.0168738,4.23529,8.55544
1.80598,2.70815,2.70882,-0.302865,-0.0169697,5.50588,8.62872
1.81397,2.70594,2.70642,-0.294716,-0.0169697,2.90588,8.63788
1.82208,2.70364,2.70412,-0.286279,-0.0168738,5.35294,8.69284
1.83005,2.70134,2.70182,-0.31274,-0.0168738,6.34118,8.702
1.83798,2.69904,2.69952,-0.307851,-0.0169697,4.54118,8.69284
1.84598,2.69664,2.69722,-0.309385,-0.0169697,4.49412,8.73864
1.85405,2.69434,2.69492,-0.317342,-0.0169697,5.71765,8.73406
1.86198,2.69204,2.69252,-0.303345,-0.0169697,3.64706,8.78444
1.86999,2.68964,2.69012,-0.330573,-0.0168738,3.74118,8.7936
1.87798,2.68734,2.68773,-0.305646,-0.0169697,6.51765,8.84398
1.88605,2.68504,2.68543,-0.313507,-0.0169697,3.57647,8.93558
1.89399,2.68264,2.68303,-0.309001,-0.0170655,3.34118,9.0226
1.90199,2.68034,2.68063,-0.303824,-0.0169697,6.02353,9.1142
1.90998,2.67785,2.67823,-0.307467,-0.0170655,6.68235,9.14168
1.91805,2.67555,2.67603,-0.303536,-0.0171614,3.01176,9.17832
1.92604,2.67315,2.67382,-0.298647,-0.0173532,4.15294,9.21038
1.93398,2.67076,2.67152,-0.303824,-0.0175449,5.65882,9.29282
1.94245,2.66836,2.66922,-0.304399,-0.0176408,2.76471,9.33404
1.95005,2.66635,2.66721,-0.329806,-0.0177367,6.45882,9.389
1.95805,2.66357,2.66452,-0.315521,-0.0177367,5.75294,9.41648
1.96598,2.66117,2.66203,-0.32041,-0.0177367,5.91765,9.43938
1.97409,2.65877,2.65954,-0.328943,-0.0177367,3.83529,9.48518
1.98205,2.65638,2.65705,-0.309385,-0.0176408,2.88235,9.56762
1.98998,2.65388,2.65446,-0.318397,-0.0176408,5.02353,9.57678
1.99798,2.65139,2.65187,-0.319739,-0.0175449,8.27059,9.62258
2.00606,2.64899,2.64957,-0.322232,-0.0177367,6.57647,9.67754
2.01403,2.6464,2.64708,-0.334408,-0.0177367,7.02353,9.65464
2.02212,2.64391,2.64449,-0.340927,-0.0178325,5.2,9.6867
2.03009,2.64142,2.64199,-0.328272,-0.0178325,4.74118,9.71876
2.03807,2.63883,2.6395,-0.327217,-0.0179284,3.11765,9.71418
2.04598,2.63624,2.63691,-0.336805,-0.0179284,3.15294,9.75082
2.05405,2.63375,2.63432,-0.322999,-0.0179284,3.69412,9.8241
2.06198,2.63126,2.63174,-0.319452,-0.0179284,3.74118,9.93402
2.07003,2.62867,2.62915,-0.33249,-0.0180243,5.45882,10.0073
2.07798,2.62608,2.62646,-0.347255,-0.0180243,5.54118,10.0531
2.08598,2.62339,2.62397,-0.344091,-0.018216,6.14118,10.1126
2.09398,2.62081,2.62148,-0.335462,-0.0184078,5.8,10.1539
2.10205,2.61822,2.61908,-0.336709,-0.0186954,6.81176,10.2455
2.10999,2.61572,2.61659,-0.33134,-0.0188871,6.24706,10.3554
2.11798,2.61314,2.614,-0.336134,-0.018983,6.37647,10.4424
2.12742,2.61055,2.61141,-0.339681,-0.0190789,7.04706,10.4928
2.13504,2.60758,2.60844,-0.335942,-0.0188871,4.85882,10.5111
2.14299,2.60489,2.60566,-0.333449,-0.0187913,3.30588,10.5248
2.15099,2.60221,2.60288,-0.365471,-0.0186954,3.35294,10.5157
2.15911,2.59952,2.6,-0.355117,-0.0185036,5.02353,10.4699
2.16703,2.59674,2.59722,-0.368731,-0.0185036,6.25882,10.4103
2.17499,2.59396,2.59454,-0.374291,-0.0185995,8.58823,10.3462
2.18298,2.59118,2.59176,-0.37525,-0.0185995,7.24706,10.3416
2.19107,2.5885,2.58907,-0.373045,-0.0185995,6.23529,10.4058
2.199,2.58572,2.58629,-0.368155,-0.0186954,1.90588,10.4882
2.20699,2.58294,2.58351,-0.359047,-0.0186954,5.64706,10.6119
2.21498,2.58016,2.58064,-0.354541,-0.0186954,5.95294,10.7813
2.22308,2.57747,2.57785,-0.354062,-0.0188871,7.31765,10.9874
2.23099,2.57479,2.57507,-0.371703,-0.018983,7.34118,11.1615
2.23899,2.5721,2.57249,-0.350035,-0.0192706,7.16471,11.3492
2.24699,2.56942,2.56999,-0.347255,-0.0196541,7.49412,11.4958
2.25505,2.56664,2.5674,-0.350419,-0.0200376,6.71765,11.5691
2.26299,2.56386,2.56482,-0.370265,-0.0202294,3.91765,11.6332
2.27099,2.56108,2.56204,-0.361157,-0.0203252,4.03529,11.6882
2.27899,2.5583,2.55926,-0.362115,-0.0203252,6.81176,11.6332
2.28704,2.55542,2.55628,-0.386084,-0.0201335,8.30588,11.537
2.29499,2.55254,2.55322,-0.372374,-0.0199418,3.83529,11.4637
2.30299,2.54967,2.55024,-0.371607,-0.01975,5.89412,11.3721
2.31099,2.54679,2.54718,-0.395863,-0.0195583,9.88235,11.2805
2.31916,2.54392,2.5443,-0.370744,-0.0195583,6.77647,11.2164
2.32726,2.54104,2.54152,-0.36806,-0.0196541,5.22353,11.1844
2.33501,2.53816,2.53864,-0.370936,-0.0196541,8.10588,11.2164
2.34555,2.53529,2.53577,-0.384166,-0.0195583,6.88235,11.2256
2.35307,2.53155,2.53203,-0.372278,-0.0195583,3.08235,11.3447
2.36099,2.52867,2.52896,-0.379852,-0.0195583,6.74118,11.5095
2.36899,2.5258,2.52599,-0.389919,-0.0196541,8.72941,11.6836
2.37814,2.52282,2.52292,-0.393178,-0.01975,2.25882,11.853
2.38599,2.51956,2.51976,-0.368922,-0.0200376,6.52941,12.0271
2.39399,2.51659,2.51697,-0.388768,-0.020517,4.64706,12.1095
2.40199,2.51362,2.51419,-0.395671,-0.0207087,7.83529,12.1874
2.41006,2.51055,2.51132,-0.3857,-0.0209005,4.51765,12.2652
2.41799,2.50758,2.50844,-0.398068,-0.0209964,7.12941,12.366
2.42599,2.50461,2.50537,-0.386755,-0.0209964,7.96471,12.3889
2.43398,2.50164,2.50221,-0.418489,-0.0209005,5.22353,12.4118
2.44205,2.49866,2.49914,-0.408902,-0.0209005,8.4,12.3614
2.45002,2.49579,2.49598,-0.397301,-0.0208046,4.2,12.3431
2.45801,2.49272,2.49291,-0.401136,-0.0208046,8.04706,12.4118
2.47056,2.48965,2.49003,-0.402478,-0.0209964,5.08235,12.3797
2.47708,2.48505,2.48543,-0.399123,-0.0209964,7.56471,12.3797
2.48501,2.48227,2.48275,-0.393945,-0.0209964,8.77647,12.3889
2.49299,2.4792,2.47949,-0.407943,-0.0209005,5.4,12.3797
2.5011,2.47604,2.47632,-0.399985,-0.0209005,8.91765,12.4851
2.50911,2.47297,2.47316,-0.397493,-0.0209964,5.71765,12.595
2.51702,2.4699,2.47,-0.432295,-0.0210922,8.55294,12.7324
2.52511,2.46674,2.46693,-0.415901,-0.0213799,5.43529,12.8515
2.53308,2.46367,2.46424,-0.396822,-0.0217634,7.78824,12.9522
2.54108,2.46051,2.46127,-0.415229,-0.0219551,8.12941,13.0438
2.54905,2.45734,2.45811,-0.402191,-0.0221468,6.05882,13.0713
2.55711,2.45418,2.45494,-0.411394,-0.0221468,10.1059,13.1767
2.56505,2.45101,2.45159,-0.426351,-0.0221468,7.64706,13.195
2.57309,2.44775,2.44823,-0.410819,-0.0219551,5.12941,13.2408
2.58106,2.44449,2.44478,-0.428172,-0.0218592,10.5647,13.2774
2.5891,2.44133,2.44143,-0.419927,-0.0218592,8.92941,13.2912
2.59711,2.43855,2.43874,-0.422612,-0.0219551,10.1294,13.2912
2.605,2.43491,2.4351,-0.428939,-0.0219551,9.97647,13.3599
2.61301,2.43174,2.43193,-0.434596,-0.022051,9.89412,13.424
2.62111,2.42858,2.42868,-0.424817,-0.0221468,4.38824,13.4057
2.62906,2.42532,2.42532,-0.416284,-0.022051,9.2,13.4789
2.63698,2.42216,2.42206,-0.422995,-0.0221468,9.67059,13.5568
2.64498,2.41899,2.4189,-0.40545,-0.0222427,5.30588,13.6209
2.65309,2.41573,2.41573,-0.406217,-0.0223386,12.3176,13.7308
2.66101,2.41257,2.41286,-0.425488,-0.0226262,7.11765,13.795
2.66898,2.4094,2.40988,-0.407368,-0.0229138,4.24706,13.8133
2.67699,2.40614,2.40672,-0.423954,-0.0230097,9.78824,13.9232
2.68515,2.40298,2.40356,-0.432966,-0.0231056,7.95294,13.9095
2.693,2.39972,2.4002,-0.460482,-0.0230097,6.25882,13.882
2.70099,2.39637,2.39675,-0.445334,-0.022818,7.63529,13.9324
2.70899,2.39301,2.3932,-0.436897,-0.0226262,11.0941,13.9003
2.71706,2.38975,2.38985,-0.433733,-0.0225303,12.6353,13.9278
2.725,2.38639,2.38659,-0.433254,-0.0227221,9.03529,13.914
2.73301,2.38314,2.38323,-0.431528,-0.0227221,5.63529,13.9782
2.74101,2.37978,2.37997,-0.422995,-0.0227221,7.21176,14.0606
2.7491,2.37642,2.37652,-0.447731,-0.0227221,9.28235,14.056
2.75698,2.37307,2.37307,-0.46307,-0.022818,10.8471,14.0835
2.76498,2.36962,2.36962,-0.437089,-0.022818,11.3647,14.1705
2.77383,2.36636,2.36626,-0.432774,-0.0229138,9.87059,14.253
2.78103,2.36291,2.3631,-0.423091,-0.0232015,8.08235,14.3629
2.78898,2.35955,2.35984,-0.45703,-0.0234891,6.64706,14.427
2.79699,2.3561,2.35667,-0.43939,-0.0238726,6.51765,14.5278
2.8051,2.35284,2.35341,-0.461824,-0.0240643,11.0118,14.6423
2.81305,2.34948,2.35006,-0.441595,-0.0240643,11.6,14.743
2.82098,2.34613,2.34661,-0.427405,-0.0240643,11.3882,14.8255
2.82898,2.34277,2.34316,-0.450607,-0.0240643,10.5059,14.9308
2.83709,2.33932,2.3397,-0.448498,-0.0240643,7.52941,14.9858
2.84499,2.33597,2.33606,-0.448018,-0.0240643,6.23529,15.0407
2.85311,2.33251,2.33271,-0.440252,-0.0242561,7.22353,14.9537
2.86112,2.32897,2.32916,-0.480136,-0.0242561,7.91765,14.8987
2.86914,2.32551,2.32571,-0.453387,-0.0241602,6.69412,14.9033
2.8771,2.32206,2.32206,-0.480711,-0.0241602,6.97647,14.8713
2.88501,2.31852,2.31852,-0.463262,-0.0241602,5.61176,14.8758
2.89312,2.31506,2.31506,-0.482629,-0.0240643,6.12941,14.9171
2.90112,2.31152,2.31152,-0.444759,-0.0241602,8.69412,14.9903
2.90906,2.30807,2.30826,-0.479273,-0.0243519,6.05882,15.0361
2.91698,2.30452,2.30481,-0.477835,-0.0245437,6.31765,15.1003
2.92509,2.30097,2.30145,-0.440252,-0.0246396,8.85882,15.1964
2.93307,2.29742,2.2979,-0.44495,-0.0246396,7.89412,15.2285
2.94098,2.29378,2.29416,-0.477739,-0.0244478,10.2941,15.2926
