time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.008231,0.006032,0.006032,-0.174011,-0.210251,0.0120801,-3.84262,-30.0824,-3.84262,-3.58313
0.015961,0.0119693,0.0119693,-0.17612,-0.323958,0.01371,-5.24868,-0.894118,-5.24868,-3.62612
0.02409,0.0181698,0.0181698,-0.178229,-0.165958,0.0152439,-5.8853,2.21176,-5.8853,-3.66908
0.031984,0.0242221,0.0242221,-0.179092,-0.0469782,0.0156274,-5.7021,-4.89412,-5.7021,-3.68666
0.039939,0.0303181,0.0303181,-0.179284,0.042568,0.0154357,-5.01052,6.63529,-5.01052,-3.69056
0.047932,0.036428,0.036428,-0.178517,0.207087,0.0142852,-3.87468,0.447059,-3.87468,-3.67494
0.056098,0.0426621,0.0426621,-0.177079,0.197884,0.0123677,-2.7251,-3.61176,-2.7251,-3.64565
0.063967,0.0487004,0.0487004,-0.175928,0.0815886,0.010642,-2.1755,-11.1765,-2.1755,-3.62221
0.071938,0.0548115,0.0548115,-0.175641,-0.0274199,0.009875,-2.14802,-12.1412,-2.14802,-3.61635
0.079957,0.060948,0.060948,-0.176408,-0.209293,0.00997088,-2.71594,-11.3059,-2.71594,-3.63198
0.088037,0.0671199,0.0671199,-0.178134,-0.29462,0.0108337,-3.6411,-7.56471,-3.6411,-3.66713
0.095933,0.0731878,0.0731878,-0.180339,-0.244095,0.012176,-4.41512,-1.25882,-4.41512,-3.71204
0.103918,0.0793056,0.0793056,-0.181873,-0.136716,0.0130388,-4.68076,-1.31765,-4.68076,-3.74326
0.111952,0.0854595,0.0854595,-0.182831,-0.0491833,0.0132306,-4.40138,2.45882,-4.40138,-3.76278
0.12005,0.0916465,0.0916465,-0.182831,0.0526347,0.0126553,-3.62278,2.41176,-3.62278,-3.76278
0.127941,0.0977118,0.0977118,-0.182352,0.111405,0.0116966,-2.7709,0.717647,-2.7709,-3.75302
0.136004,0.103874,0.103874,-0.181681,0.0781371,0.0105461,-2.14802,-5.62353,-2.14802,-3.73936
0.145438,0.111102,0.111102,-0.181297,0.040267,0.00968325,-1.96482,-10.1529,-1.96482,-3.73155
0.153017,0.116919,0.116919,-0.181968,-0.165286,0.00958738,-2.41824,-9.50588,-2.41824,-3.74522
