time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
0.008178,0.00591806,0.00591806,0.0388289,0,-0.00431432,1.02592,3.68235,1.02592,0.803389
0.015982,0.0119769,0.0119769,0.0389248,0.0160109,-0.00431432,1.01218,-6.28235,1.01218,0.805372
0.023933,0.0180734,0.0180734,0.0386371,-0.0861905,-0.00412257,0.5725,-3.23529,0.5725,0.799424
0.031914,0.0241793,0.0241793,0.037966,-0.111022,-0.0036432,0.10534,-2.98824,0.10534,0.785545
0.040411,0.0305638,0.0305638,0.0371032,-0.122047,-0.00306796,-0.29312,-1.94118,-0.29312,0.7677
0.04802,0.0364832,0.0364832,0.0362403,-0.0640437,-0.00258859,-0.4122,3.17647,-0.4122,0.749854
0.05591,0.042542,0.042542,0.0360485,-0.0371032,-0.00258859,-0.03664,3.23529,-0.03664,0.745888
0.064,0.0487219,0.0487219,0.0362403,0.0784248,-0.00306796,0.63204,4.74118,0.63204,0.749854
0.07205,0.0548751,0.0548751,0.0369114,0.0789041,-0.00383495,1.26866,0.564706,1.26866,0.763734
0.080001,0.0609703,0.0609703,0.0372949,0.0372949,-0.00441019,1.53888,-2.23529,1.53888,0.771665
0.087947,0.0670687,0.0670687,0.0370073,-0.0952027,-0.00450607,1.29156,-4.51765,1.29156,0.765717
0.095915,0.0731756,0.0731756,0.0361444,-0.164999,-0.00412257,0.6641,-4.41176,0.6641,0.747871
0.104079,0.0794091,0.0794091,0.0348981,-0.174778,-0.00345146,0.01832,-1.51765,0.01832,0.722093
0.111946,0.0854558,0.0854558,0.0337476,-0.0959697,-0.00287621,-0.23358,3.91765,-0.23358,0.698297
0.119916,0.0915646,0.0915646,0.0332682,-0.0407464,-0.00278034,0.09618,4.48235,0.09618,0.688382
0.127924,0.0977027,0.0977027,0.03346,0.0867658,-0.00325971,0.87936,3.68235,0.87936,0.692348
0.136037,0.103898,0.103898,0.0341311,0.0845607,-0.00412257,1.59384,-0.447059,1.59384,0.706229
0.14392,0.109964,0.109964,0.0345146,0.0388289,-0.00479369,1.88238,-1.78824,1.88238,0.714161
0.151944,0.116113,0.116113,0.0342269,-0.114186,-0.00488956,1.56636,-6.71765,1.56636,0.708212
0.161165,0.123166,0.123166,0.0331723,-0.189734,-0.00450607,0.76486,-3.36471,0.76486,0.686399
0.169041,0.129207,0.129207,0.0316384,-0.187913,-0.00354733,-0.04122,-1.69412,-0.04122,0.654669
0.176923,0.135274,0.135274,0.0302961,-0.116391,-0.00278034,-0.33434,4.83529,-0.33434,0.626903
0.184914,0.141405,0.141405,0.0297209,-0.0391165,-0.00268447,-0.07786,3.30588,-0.07786,0.615004
0.193053,0.147627,0.147627,0.0297209,0.0434308,-0.00297209,0.5725,5.88235,0.5725,0.615004
0.201041,0.15376,0.15376,0.0301044,0.0750692,-0.00373908,1.27782,1.8,1.27782,0.622937
0.208918,0.159826,0.159826,0.0304879,0.0401711,-0.00441019,1.70834,-2.55294,1.70834,0.63087
