3.947900000000000020e-02,-3.278879999999999989e-02,2.191989999999999839e+01,1.536859999999999893e-01,-3.269299999999999984e-02
4.448699999999999877e-02,-3.288470000000000282e-02,2.195189999999999841e+01,1.399759999999999893e-01,-3.278879999999999989e-02
8.825199999999999712e-02,-3.211769999999999903e-02,2.100390000000000157e+01,1.128429999999999989e-01,-3.230949999999999794e-02
9.824399999999999800e-02,-3.183010000000000006e-02,2.044050000000000011e+01,1.100629999999999942e-01,-3.202180000000000304e-02
1.032590000000000036e-01,-3.173419999999999713e-02,2.023440000000000083e+01,1.068029999999999952e-01,-3.183010000000000006e-02
1.645010000000000083e-01,-3.154250000000000109e-02,2.006040000000000134e+01,6.854979999999999407e-02,-3.144659999999999817e-02
1.718030000000000113e-01,-3.173419999999999713e-02,2.013830000000000098e+01,6.413960000000000494e-02,-3.154250000000000109e-02
1.826119999999999965e-01,-3.202180000000000304e-02,2.066949999999999932e+01,6.068810000000000177e-02,-3.183010000000000006e-02
2.226080000000000003e-01,-3.230949999999999794e-02,2.113670000000000115e+01,1.265529999999999954e-02,-3.230949999999999794e-02
2.496069999999999955e-01,-3.211769999999999903e-02,2.089399999999999835e+01,1.016260000000000080e-02,-3.221360000000000195e-02
2.546149999999999802e-01,-3.211769999999999903e-02,2.083899999999999864e+01,1.016260000000000080e-02,-3.211769999999999903e-02
2.636240000000000250e-01,-3.211769999999999903e-02,2.082979999999999876e+01,9.491509999999999878e-03,-3.211769999999999903e-02
2.836060000000000247e-01,-3.211769999999999903e-02,2.088019999999999854e+01,8.341019999999999338e-03,-3.211769999999999903e-02
2.908870000000000067e-01,-3.221360000000000195e-02,2.093059999999999832e+01,7.861649999999999541e-03,-3.211769999999999903e-02
3.159660000000000246e-01,-3.230949999999999794e-02,2.123750000000000071e+01,6.902909999999999949e-03,-3.230949999999999794e-02
3.352609999999999757e-01,-3.240529999999999800e-02,2.131990000000000052e+01,6.040049999999999933e-03,-3.240529999999999800e-02
3.452419999999999933e-01,-3.240529999999999800e-02,2.135650000000000048e+01,5.656549999999999773e-03,-3.240529999999999800e-02
4.200019999999999865e-01,-3.221360000000000195e-02,2.099930000000000163e+01,3.355579999999999934e-03,-3.221360000000000195e-02
4.646100000000000230e-01,-3.230949999999999794e-02,2.111840000000000117e+01,2.588589999999999988e-03,-3.230949999999999794e-02
4.740320000000000089e-01,-3.230949999999999794e-02,2.116420000000000101e+01,2.396849999999999849e-03,-3.230949999999999794e-02
4.846050000000000080e-01,-3.240529999999999800e-02,2.126950000000000074e+01,2.300969999999999838e-03,-3.230949999999999794e-02
4.896150000000000224e-01,-3.230949999999999794e-02,2.123750000000000071e+01,2.109220000000000192e-03,-3.240529999999999800e-02
5.088599999999999790e-01,-3.240529999999999800e-02,2.131530000000000058e+01,2.013350000000000122e-03,-3.240529999999999800e-02
